,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance
0,0.32350051234048943,-15.250650413356373,-0.4268561703955109,-19.882081576256088,0.2984406510330493,-11.928162880970762,7.986919186418733,1.9024517374828138
1,0.3188354399330101,-15.272879388770454,-0.32355593331171345,-19.882110084851433,0.2984406510330493,-11.928162880970762,7.978230121590732,1.9018438161106723
2,0.32248613054764047,-15.286645641185945,-0.22019867903722623,-19.67553811927916,0.2984406510330493,-11.928162880970762,7.764715695880302,1.9098281765681464
3,0.3175056719798645,-15.321343366868255,-0.4268561703955109,-19.882081576256088,0.2984406510330493,-11.928162880970762,7.986919186418733,1.9135200383141937
4,0.31030944790614745,-15.32704626290368,-0.11686993335803707,-19.57226639079074,0.2984406510330493,-11.928162880970762,7.65537728334463,1.907367296554488
5,0.3148967994460219,-15.345349259330842,-0.11686993335803707,-19.57226639079074,0.09178315967476472,-12.13470633794768,7.440486251104754,1.9035726392317505
6,0.31515358485154227,-15.372036862506727,-0.32352742471636853,-19.77880984776761,0.2984406510330493,-11.928162880970762,7.875246160249728,1.9115880966890701
7,0.31168799560222804,-15.388299888702182,-0.11689844195342884,-19.675566627874517,0.2984406510330493,-11.928162880970762,7.758528944310327,1.9088605592047587
8,0.3040068957785419,-15.375933068871959,-0.11689844195342884,-19.675566627874517,0.2984406510330493,-11.928162880970762,7.758528944310327,1.8969848463685306
9,0.29736843492077736,-15.35960890372593,-0.01356969627423964,-19.572294899386087,0.2984406510330493,-11.928162880970762,7.650497027761585,1.8860576504586084
10,0.2962245206217819,-15.337197883935175,-0.22022718763257107,-19.77883835636296,0.2984406510330493,-11.928162880970762,7.867790143794551,1.890736511267885
11,0.2987822120916426,-15.36350869935313,-0.32355593331171345,-19.882110084851433,0.09178315967476472,-12.13470633794768,7.758528944310343,1.8753090828247507
12,0.31470408305882597,-15.382334524689078,,,,,,1.8748462917414164
13,0.3216003824149421,-15.45960550272056,,,,,,1.9321931422593268
14,0.31713434912000377,-15.488370433273527,-0.013854782227782306,-20.605297270224085,0.1951404139492519,-11.928134372375405,8.679679426558721,1.9806389947566652
15,0.2937379244823885,-15.548960821980222,-0.013968816609161818,-21.018498218559298,0.9179284789870399,-13.064636540464685,8.008267488277436,2.0403348688142633
16,0.2781589161237306,-15.592431962446565,-0.01402583379985161,-21.225098692726913,0.1951404139492519,-11.928134372375405,9.299316969169627,2.1098618838282808
17,0.2612458386972428,-15.672106035932643,-0.01402583379985161,-21.225098692726913,0.1951404139492519,-11.928134372375405,9.299316969169627,2.186897304995222
18,0.24635465254871391,-15.6423749310065,0.08921738609325605,-21.431727675489867,0.1951404139492519,-11.928134372375405,9.504183571398018,2.2039484738948376
