,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.629,-42.823,1.3090000000000002,-48.127,0.119,-35.887,12.297711169156642,3.690728789702109,19.31310651331886,0.0,10,23.494000000000003
1,-0.289,-42.687000000000005,0.7310000000000001,-48.365,-0.7310000000000001,-35.173,13.272765650006786,3.8662430421969214,20.59802011735535,2.0,10,23.494000000000003
2,-0.527,-42.551,0.901,-48.059000000000005,-0.255,-34.935,13.174813547067757,3.680801489947066,19.033998934428872,4.0,10,23.494000000000003
3,-0.561,-42.517,1.513,-48.059000000000005,-0.425,-34.799,13.400874747567787,3.8497699821770026,20.798917859900765,6.0,10,23.494000000000003
4,-0.493,-42.313,-2.193,-43.469,0.765,-36.533,7.540415107936699,3.5317343581979337,10.663682940862753,8.0,10,23.494000000000003
5,-1.139,-42.415000000000006,,,,,7.540415107936699,2.8419514591368302,,10.0,10,23.494000000000003
6,-0.799,-43.197,1.207,-47.54900000000001,0.357,-40.069,7.52814054066474,2.1923632275171325,11.88661087609141,12.0,10,23.494000000000003
7,-0.255,-42.925,0.663,-48.365,0.459,-39.831,8.536437898795961,2.3132823307043973,18.56204391773701,14.0,10,23.494000000000003
8,-0.255,-43.163,-0.187,-43.741,0.153,-39.525000000000006,4.229687458902845,2.673998186454805,14.159500714987256,16.0,10,23.494000000000003
9,-0.425,-43.367,0.221,-44.013000000000005,-0.017,-39.627,4.392452617843476,2.877200398670692,13.536166336387064,18.0,10,23.494000000000003
10,-0.629,-43.707,0.527,-48.43300000000001,0.221,-39.729000000000006,8.709377245245495,2.592917719365811,20.475949434581864,20.0,10,23.494000000000003
11,-0.323,-43.639,,,,,8.709377245245495,3.060614145468088,,22.0,10,23.494000000000003
12,-0.306,-43.809000000000005,1.853,-47.889,0.765,-39.049,8.906702195537921,3.094757963266608,24.213690103669595,24.0,10,23.494000000000003
13,-0.119,-43.571000000000005,-3.4850000000000003,-43.401,2.5330000000000004,-47.209,7.121600101100876,3.2431391016847724,9.398934639138986,26.0,10,23.494000000000003
14,-0.085,-43.163,1.139,-41.021,3.349,-46.121,5.558246126252418,3.2999512804776714,19.58532714944956,28.0,10,23.494000000000003
15,-0.357,-43.503,-3.3830000000000005,-43.469,3.451,-45.339000000000006,7.085228013268169,3.0281828595677607,10.798461971410884,30.0,10,23.494000000000003
16,0.085,-43.367,-3.2470000000000003,-43.571000000000005,2.193,-44.761,5.568635380414128,2.69115499520167,8.35657684596671,32.0,10,23.494000000000003
17,0.629,-42.721,-1.513,-44.047,-0.085,-39.899,4.386922383630693,2.526951846649516,14.691097057776094,34.0,10,23.494000000000003
18,0.017,-42.721,3.2470000000000003,-46.461000000000006,0.629,-40.103,6.875906340257989,2.984010518348284,14.261337541408247,36.0,10,23.494000000000003
19,-0.5950000000000001,-42.925,1.819,-46.597,2.091,-42.449000000000005,4.156908466637196,3.543420394624314,17.643978415358827,38.0,10,23.494000000000003
20,-0.289,-42.891000000000005,2.601,-46.86900000000001,1.241,-42.789,4.300697617828996,3.1914716806470484,16.12326124493998,40.0,10,23.494000000000003
21,-0.493,-43.265,1.275,-46.631,-2.363,-43.673,4.688796007505553,2.957137543423391,8.434407847252858,42.0,10,23.494000000000003
22,-0.5950000000000001,-44.319,0.799,-47.855,-2.1590000000000003,-43.775000000000006,5.039460685430536,2.896571742165228,9.900040532421292,44.0,10,23.494000000000003
23,-0.255,-43.707,1.683,-47.787000000000006,3.723,-44.557,3.82027485922152,2.97937021578148,19.611381346180387,46.0,10,23.494000000000003
24,-0.493,-43.979000000000006,1.003,-47.311,2.057,-44.387,3.1081653752656084,2.750761225877945,14.902007407079804,48.0,10,23.494000000000003
25,1.785,-43.435,-1.785,-47.719,-0.085,-41.701,6.2535049372332,3.0944206599933115,13.130240554614494,50.0,10,23.494000000000003
26,1.207,-44.489,-2.601,-47.209,-0.187,-42.143,5.611751241813915,2.80633111552712,16.218711928347545,52.0,10,23.494000000000003
27,0.289,-44.693000000000005,-2.567,-47.481,1.207,-44.557,4.774186003917317,2.362815159147657,10.254800123407795,54.0,10,23.494000000000003
28,1.003,-44.795,-2.975,-47.141000000000005,-0.153,-43.095000000000006,4.932930163705949,2.4097603859299865,13.769808965759882,56.0,10,23.494000000000003
29,1.6150000000000002,-44.42100000000001,0.425,-42.551,2.7030000000000003,-46.087,4.206254866267616,3.065690182467728,7.727852812587739,58.0,10,23.494000000000003
30,1.411,-44.727,-3.5530000000000004,-44.149,2.125,-47.175,6.434000310848609,3.339605991658169,9.195955927774152,60.0,10,23.494000000000003
31,0.561,-45.679,-3.5530000000000004,-44.659000000000006,2.499,-45.237,6.079538469324789,3.1609252114094173,11.365937237713007,62.0,10,23.494000000000003
32,0.119,-45.696000000000005,-3.145,-42.415000000000006,1.717,-45.203,5.604639863541636,3.288244783483634,14.104967092823728,64.0,10,23.494000000000003
33,0.187,-44.591,-2.329,-41.871,2.5330000000000004,-45.577000000000005,6.113385314210124,2.757091171175813,12.215721322393849,66.0,10,23.494000000000003
34,0.289,-43.707,-2.9410000000000003,-43.537000000000006,3.3150000000000004,-44.965,6.416908913176188,3.1893073465673782,11.789157812168211,68.0,10,23.494000000000003
35,0.153,-43.707,-0.969,-41.191,-0.289,-42.789,1.7366646193206103,3.198689524419218,21.007111015202607,70.0,10,23.494000000000003
36,-0.5950000000000001,-44.149,1.0710000000000002,-44.489,1.5810000000000002,-43.061,1.5163390122264877,2.8335133830148287,18.51155573614233,72.0,10,23.494000000000003
37,-0.493,-44.761,-2.023,-43.809000000000005,1.0710000000000002,-44.489,3.1678440618187,2.878864892149006,11.337437158558696,74.0,10,23.494000000000003
38,-0.7310000000000001,-43.809000000000005,0.051,-44.285,3.0770000000000004,-42.755,3.3908075734255405,2.7149877814773733,18.591071939900747,76.0,10,23.494000000000003
39,-0.459,-43.945,0.187,-44.285,3.0770000000000004,-42.857000000000006,3.2235514576317845,2.7913398783552066,20.71584092281557,78.0,10,23.494000000000003
40,-0.425,-43.571000000000005,0.527,-44.353,3.0770000000000004,-42.517,3.1421960473528703,2.654701980064825,18.703441908856703,80.0,10,23.494000000000003
41,-0.119,-43.605,0.8670000000000001,-44.42100000000001,3.043,-42.483,2.913901165104953,2.611551079473021,16.658519874496502,82.0,10,23.494000000000003
42,-0.255,-43.673,1.037,-44.455000000000005,2.9410000000000003,-42.347,2.840577406091937,2.623430832133448,16.030716975591627,84.0,10,23.494000000000003
43,0.425,-43.469,-3.1790000000000003,-44.319,2.567,-44.86300000000001,5.771694032084516,2.481600899542169,13.506894168314965,86.0,10,23.494000000000003
44,0.391,-43.571000000000005,1.003,-45.577000000000005,2.057,-42.143,3.5921124703995564,2.143467774122884,10.38356717821202,88.0,10,23.494000000000003
45,0.527,-43.537000000000006,-2.193,-44.761,0.085,-47.481,3.5479126257561644,2.189440111262427,11.301375585624797,90.0,10,23.494000000000003
46,0.782,-45.033,1.241,-41.089000000000006,-0.153,-42.177,1.768326892856635,2.084719574771436,2.065080825219601,92.0,10,23.494000000000003
47,1.479,-45.203,-2.261,-41.565000000000005,-0.187,-41.871,2.0964522412876474,2.641746897249296,17.846387537051868,94.0,10,23.494000000000003
48,1.921,-44.115,-0.221,-42.245000000000005,0.5950000000000001,-42.619,0.8976257572061979,1.9676697621000647,1.014910873629182,96.0,10,23.494000000000003
49,2.193,-45.713,-2.2950000000000004,-41.633,1.173,-47.957,7.212489168102786,2.8443070034284395,12.78974409644646,98.0,10,23.494000000000003
50,1.513,-45.747,-3.111,-42.585,-2.397,-43.197,0.9403935346438744,2.700166105931989,1.2414938856200015,100.0,10,23.494000000000003
51,1.173,-45.033,-2.9410000000000003,-42.653000000000006,-0.493,-48.127,5.996447281515948,2.60594363738841,14.601798229739938,102.0,10,23.494000000000003
52,1.445,-45.407,0.527,-42.551,2.635,-45.611,3.715812697109477,2.740712919875392,14.950576470542542,104.0,10,23.494000000000003
53,1.36,-45.305,-3.349,-42.857000000000006,-0.8670000000000001,-47.923,5.64133672102632,2.9478031106253257,15.494194236837956,106.0,10,23.494000000000003
54,1.0710000000000002,-44.659000000000006,-3.4170000000000003,-42.993,-0.7310000000000001,-48.093,5.764078070255469,3.109835128372167,15.61979380828286,108.0,10,23.494000000000003
55,0.561,-45.169,-3.893,-44.86300000000001,-1.411,-47.447,3.5829289694326905,3.334105022866859,18.340935730934376,110.0,10,23.494000000000003
56,1.173,-45.203,-2.2950000000000004,-43.469,-1.037,-48.43300000000001,5.120923744794489,2.438741871648495,13.269965406074885,112.0,10,23.494000000000003
57,0.969,-45.475,-3.0770000000000004,-43.129000000000005,-1.445,-47.583000000000006,4.743578817728235,3.161858447814857,16.082266197600322,114.0,10,23.494000000000003
58,0.153,-45.849,-3.655,-43.673,-2.635,-46.291,2.809683967993554,3.233291046023412,17.385117762137043,116.0,10,23.494000000000003
59,0.085,-45.577000000000005,-1.207,-46.019000000000005,2.873,-44.829,4.25,2.91258799717931,9.857860754417798,118.0,10,23.494000000000003
60,-0.187,-45.169,-3.689,-44.999,1.139,-47.379000000000005,5.382748740188418,3.204115920052892,15.388104887433787,120.0,10,23.494000000000003
61,-0.187,-45.339000000000006,-1.921,-43.503,-3.757,-44.319,2.009166991566405,2.685651904631389,,122.0,10,23.494000000000003
62,0.119,-45.373000000000005,-0.085,-43.945,-2.2270000000000003,-46.359,3.227314673222926,2.641819806060615,14.184475709096343,124.0,10,23.494000000000003
63,-0.255,-45.917,-3.655,-43.435,0.901,-44.115,4.606466758807667,2.590821095123598,14.770503406454113,126.0,10,23.494000000000003
64,-0.425,-46.189,-3.519,-43.503,3.655,-45.169,7.3649054304858526,2.406266295237032,9.816431180997904,128.0,10,23.494000000000003
65,-0.629,-46.189,3.4850000000000003,-45.033,3.723,-45.101000000000006,0.2475237362355376,2.4821884084533314,0.6605962025203127,130.0,10,23.494000000000003
66,-0.085,-46.087,-3.519,-43.061,2.737,-42.041,6.3386067869840295,3.443240848531649,,132.0,10,23.494000000000003
67,-0.153,-45.849,-3.2470000000000003,-43.197,3.349,-44.693000000000005,6.763522159348634,3.3402557226676484,9.980985325516992,134.0,10,23.494000000000003
68,-0.085,-45.305,,,,,6.763522159348634,3.32682641439346,,136.0,10,23.494000000000003
69,0.221,-44.217000000000006,-3.587,-44.727,-2.2270000000000003,-44.013000000000005,1.5360325517384066,2.581050771652115,17.165045487049365,138.0,10,23.494000000000003
70,0.255,-43.775000000000006,-2.329,-43.503,-2.193,-43.265,0.2741167634421507,2.582434220822557,0.3892005305563168,140.0,10,23.494000000000003
71,0.6970000000000001,-43.163,-1.955,-41.871,-0.969,-44.013000000000005,2.35804156027836,2.7248793130652724,15.233385155636007,142.0,10,23.494000000000003
72,0.7310000000000001,-43.537000000000006,-2.2270000000000003,-43.401,-0.629,-44.081,1.7366646193206103,2.7425896214896457,17.849519187954847,144.0,10,23.494000000000003
73,0.5950000000000001,-44.115,-3.281,-46.087,-0.289,-44.251000000000005,3.510407383766164,3.0360616956847477,20.77798741224944,146.0,10,23.494000000000003
74,0.8670000000000001,-44.829,-2.8390000000000004,-45.441,1.6150000000000002,-47.54900000000001,4.927654614519975,2.380342461481887,13.473132116929095,148.0,10,23.494000000000003
75,1.819,-44.013000000000005,-3.3830000000000005,-45.611,-2.737,-45.509,0.6540030580968257,2.797519599784956,0.7626424773519932,150.0,10,23.494000000000003
76,1.207,-43.29900000000001,,,,,0.6540030580968257,2.168809809945702,,152.0,10,23.494000000000003
77,0.6970000000000001,-43.231,-3.689,-45.033,3.587,-43.843,7.372670886456278,2.3975705151135798,13.34911733204397,154.0,10,23.494000000000003
78,-0.221,-42.653000000000006,-3.1790000000000003,-47.005,1.445,-42.993,6.121888597483624,2.532724105565085,12.69469445776143,156.0,10,23.494000000000003
79,0.663,-43.571000000000005,-2.2950000000000004,-47.719,2.329,-45.951,4.950474724710753,2.842456693276276,18.71150153348807,158.0,10,23.494000000000003
80,0.153,-44.795,-2.329,-47.821000000000005,0.221,-48.365,2.607381061525147,2.6907622904717066,17.62252403809571,160.0,10,23.494000000000003
81,0.8330000000000001,-44.387,-2.4650000000000003,-47.855,0.017,-47.447,2.5153107163927086,3.2226323443167386,19.315946921321505,162.0,10,23.494000000000003
82,0.8330000000000001,-43.707,-3.0090000000000003,-47.039,0.153,-47.99100000000001,3.302203506751212,3.5438355875233403,19.852932991434244,164.0,10,23.494000000000003
83,0.187,-44.353,-2.431,-47.447,-1.173,-47.923,1.3450427502499689,3.1400118709584177,20.500058586159103,166.0,10,23.494000000000003
84,0.221,-44.86300000000001,-2.2270000000000003,-43.435,-0.8330000000000001,-47.957,4.731989010976252,3.168620795927063,16.264559747609884,168.0,10,23.494000000000003
85,0.5950000000000001,-44.999,-3.961,-44.86300000000001,3.4850000000000003,-44.727,7.447241905564772,2.549834929996374,10.805670794913128,170.0,10,23.494000000000003
86,1.3430000000000002,-43.775000000000006,-0.6970000000000001,-43.503,2.9410000000000003,-45.577000000000005,4.187662832654989,2.481557872228984,7.9528483080748815,172.0,10,23.494000000000003
87,1.139,-43.265,-3.587,-44.523,-1.785,-46.495000000000005,2.67132701105649,3.1296174940375985,18.04515633199622,174.0,10,23.494000000000003
88,0.085,-44.013000000000005,-3.689,-46.053,-1.717,-47.821000000000005,2.648510524804461,3.1630597680621806,21.06831259674862,176.0,10,23.494000000000003
89,0.289,-44.591,-3.3830000000000005,-46.461000000000006,-1.853,-46.325,1.5360325517384066,3.227966645164231,20.490381215790347,178.0,10,23.494000000000003
90,0.323,-44.523,-2.635,-47.617,-1.411,-47.447,1.235749165486265,3.2436641085216,22.702996262340285,180.0,10,23.494000000000003
91,0.765,-44.353,-3.3150000000000004,-46.529,-0.969,-45.305,2.646108841298861,2.7349295562036,18.477792947132134,182.0,10,23.494000000000003
92,1.513,-42.959,-2.4650000000000003,-43.367,1.139,-46.665000000000006,4.8852451320276655,3.1603709573351013,13.53345160347942,184.0,10,23.494000000000003
93,0.119,-44.217000000000006,-1.751,-43.503,2.635,-44.523,4.5030429711474,2.483479934593053,8.342491489568307,186.0,10,23.494000000000003
94,0.901,-44.489,-2.907,-46.835,-0.527,-46.359,2.427133288470166,2.2842012008578343,3.280154019516856,188.0,10,23.494000000000003
95,0.969,-43.911,-1.785,-43.503,-0.493,-46.325,3.103699083351993,2.650646852980996,13.865190212969695,190.0,10,23.494000000000003
96,0.8330000000000001,-44.591,-1.0710000000000002,-43.605,3.4170000000000003,-44.727,4.626124511943015,2.78767893688236,8.73643400622995,192.0,10,23.494000000000003
97,1.241,-44.183,-3.3150000000000004,-43.129000000000005,-0.357,-45.747,3.950150376884405,3.246864524656299,16.104484219856598,194.0,10,23.494000000000003
98,0.969,-44.013000000000005,-1.989,-47.175,-0.357,-45.98500000000001,2.019783156677964,2.7924879182645657,18.92660136905973,196.0,10,23.494000000000003
99,0.5950000000000001,-44.795,-2.397,-47.787000000000006,-0.663,-45.305,3.0277186130814733,3.090118546017983,21.12234265916828,198.0,10,23.494000000000003
100,-0.187,-43.571000000000005,-2.5330000000000004,-47.583000000000006,-1.649,-43.979000000000006,3.710831712702693,2.876370865311893,20.031353533830323,200.0,10,23.494000000000003
101,0.425,-43.911,,,,,3.710831712702693,2.468841842491872,,202.0,10,23.494000000000003
102,0.5950000000000001,-44.591,,,,,3.710831712702693,2.7240317918849626,,204.0,10,23.494000000000003
103,0.527,-44.659000000000006,-3.1790000000000003,-46.971,2.329,-45.441,5.716551757834439,2.8208260604693463,16.98934863811823,206.0,10,23.494000000000003
104,0.629,-44.557,0.153,-44.013000000000005,2.635,-45.475,2.8805846628766183,2.7511592111068928,10.210390549554402,208.0,10,23.494000000000003
105,1.0710000000000002,-44.42100000000001,-2.2270000000000003,-46.42700000000001,2.805,-45.951,5.054463374088292,2.6260712754204425,14.513890308918477,210.0,10,23.494000000000003
106,0.799,-44.353,-1.819,-46.631,3.111,-45.98500000000001,4.972144004350639,2.5731942848502927,14.253355838995583,212.0,10,23.494000000000003
107,0.969,-44.86300000000001,0.187,-43.979000000000006,3.5530000000000004,-45.611,3.740772647462019,2.548201374304225,9.861529001754608,214.0,10,23.494000000000003
108,1.683,-44.42100000000001,0.425,-44.353,3.3150000000000004,-44.557,2.8971910534170853,2.1196506503178707,13.595580161798653,216.0,10,23.494000000000003
109,1.5810000000000002,-44.625,-3.213,-44.727,1.513,-44.523,4.730400828682491,2.4214965000581388,10.132888446664554,218.0,10,23.494000000000003
110,1.785,-44.693000000000005,0.391,-44.319,1.819,-44.659000000000006,1.4679182538547575,2.3935873977922046,8.365909471327676,220.0,10,23.494000000000003
111,1.853,-43.741,0.527,-44.319,2.329,-44.829,1.872779752133176,2.601107316991292,7.378767408459079,222.0,10,23.494000000000003
112,1.241,-45.373000000000005,-3.145,-46.801,2.4650000000000003,-42.075,7.335337483715389,2.414771676029832,15.39876902472596,224.0,10,23.494000000000003
113,1.887,-44.149,-3.0770000000000004,-43.231,3.043,-46.223000000000006,6.8122290037842985,3.1542090881571583,9.020322531286046,226.0,10,23.494000000000003
114,1.6150000000000002,-44.353,-1.887,-43.469,2.7030000000000003,-47.243,5.94232075876084,2.6112920282780663,7.876731026838555,228.0,10,23.494000000000003
115,2.091,-44.115,-2.261,-43.401,3.043,-45.135000000000005,5.580248381568691,3.048608079782532,9.159807357900045,230.0,10,23.494000000000003
