,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.663,45.781000000000006,2.669,43.095000000000006,2.023,46.699000000000005,3.661438515119433,2.75977044567689,16.684813557500654,0.0,10,20.774
1,-1.683,46.189,-3.451,45.781000000000006,1.717,47.005,5.310969779616525,1.5062067256420062,7.767485819252015,2.0,10,20.774
2,-1.853,46.699000000000005,,,,,5.310969779616525,1.4141015667902783,,4.0,10,20.774
3,-1.513,46.529,1.037,47.379000000000005,0.8670000000000001,47.481,0.1982523644247402,1.3904147142833738,0.3953851755640273,6.0,10,20.774
4,-0.7310000000000001,46.529,-0.289,45.067,0.187,47.685,2.6609208932247497,1.0271220018133045,4.48186949779691,8.0,10,20.774
5,-0.493,44.761,-0.5950000000000001,42.109,-0.323,42.517,0.4903549734631026,1.4495364728354905,0.9742618561503597,10.0,10,20.774
6,-0.119,44.285,-1.037,42.959,1.207,46.291,4.017183092665805,1.259663529022416,4.5067317004594605,12.0,10,20.774
7,-1.241,44.727,-1.853,41.905,0.7310000000000001,46.699000000000005,5.446052882593044,1.4760657523508762,7.371736690864037,14.0,10,20.774
8,-1.207,44.659000000000006,-3.723,43.503,-0.289,45.951,4.217233690465825,1.6215742639531987,5.677664584793624,16.0,10,20.774
9,-1.921,45.543000000000006,-2.873,42.687000000000005,-2.873,47.54900000000001,4.862,1.908750085971884,5.932668887059396,18.0,10,20.774
10,-1.989,45.203,-2.1590000000000003,42.041,0.6970000000000001,47.855,6.477602334197431,2.163894512818355,13.311266758753373,20.0,10,20.774
11,-2.091,44.897000000000006,-3.0770000000000004,42.789,2.125,47.54900000000001,7.051127853045924,2.469488314911071,12.090003723059873,22.0,10,20.774
12,-1.955,45.271,-3.145,42.585,1.0710000000000002,46.563,5.796476515953463,2.663448687248268,12.57002849916995,24.0,10,20.774
13,-1.819,44.999,-3.1790000000000003,42.551,1.037,46.053,5.480753597818461,2.769354533923422,12.442798374564603,26.0,10,20.774
14,-2.397,45.98500000000001,2.397,45.067,-1.0710000000000002,46.495000000000005,3.750494367413448,2.614996351318918,11.19253840325449,28.0,10,20.774
15,-1.989,45.679,0.765,46.257000000000005,-1.683,46.699000000000005,2.4875827624422877,1.0525134844479689,5.046803185541855,30.0,10,20.774
16,-1.377,44.251000000000005,-1.037,45.373000000000005,-1.0710000000000002,47.073,1.7003399660067984,0.9943992115361148,,32.0,10,20.774
17,-1.105,44.319,-3.281,47.039,-0.8670000000000001,46.563,2.4604820665877654,1.3903769376600643,7.52051669307847,34.0,10,20.774
18,-1.3430000000000002,44.42100000000001,-3.349,47.209,-2.091,45.917,1.8032825624399524,1.541277926932079,2.355877577572497,36.0,10,20.774
19,-1.479,44.625,-3.145,47.413,-0.799,45.849,2.81954109741284,1.618161277153636,12.408874526592625,38.0,10,20.774
20,-1.3090000000000002,44.42100000000001,-2.329,47.855,-2.2950000000000004,47.957,0.1075174404457249,1.6049882520416845,,40.0,10,20.774
21,-1.411,43.061,-1.275,43.911,-2.5330000000000004,47.345000000000006,3.657173772190761,2.238426186994705,9.332230174802197,42.0,10,20.774
22,-1.292,42.755,1.139,41.939,-2.2270000000000003,47.243,6.281908308786432,2.7331591575652023,15.059736654304174,44.0,10,20.774
23,-0.527,44.557,0.6970000000000001,42.279,-2.363,47.583000000000006,6.123399056079883,2.384492002817006,9.651801241792182,46.0,10,20.774
24,-1.6150000000000002,44.013000000000005,0.799,42.483,-1.5810000000000002,48.43300000000001,6.4083461204900605,2.2144696965359,11.077050937339305,48.0,10,20.774
25,-1.785,44.285,,,,,6.4083461204900605,2.1234065624463163,,50.0,10,20.774
26,-1.173,44.693000000000005,1.819,44.897000000000006,-0.289,47.311,3.204849450442252,1.9820913893389729,4.5156500582447965,52.0,10,20.774
27,-1.411,44.42100000000001,-1.785,44.081,-0.799,48.025000000000006,4.065382146859013,2.562158179080955,19.6687808063152,54.0,10,20.774
28,-1.5810000000000002,44.319,-1.717,44.251000000000005,-1.139,47.957,3.750802580781879,2.398230226499509,17.689549446190917,56.0,10,20.774
29,-1.377,44.693000000000005,-1.785,47.141000000000005,-0.051,47.447,1.7607930031664711,2.459898145000875,16.133171524753834,58.0,10,20.774
30,-0.969,44.897000000000006,-0.8330000000000001,48.773,2.737,45.781000000000006,4.658,3.009558681431377,16.776354957627873,60.0,10,20.774
31,-0.969,44.523,,,,,4.658,2.8955960828294267,,62.0,10,20.774
32,-0.7310000000000001,44.761,-0.935,48.637,1.003,41.259,7.628284735115752,3.179083680565036,11.54774815626135,64.0,10,20.774
33,-0.629,44.387,-1.037,45.101000000000006,1.241,41.293000000000006,4.437358223087246,3.0218060275756757,11.24078787553958,66.0,10,20.774
34,-0.561,44.013000000000005,-2.1590000000000003,47.719,3.213,44.591,6.216330750531217,2.873098405658625,13.817684970219243,68.0,10,20.774
35,-0.085,44.489,-2.1590000000000003,47.99100000000001,1.003,41.191,7.499216225713192,2.9354553084371404,10.049456326956632,70.0,10,20.774
36,-0.357,43.197,-2.499,41.973000000000006,0.935,41.225,3.514521304530676,2.2875900218872536,8.226948025961276,72.0,10,20.774
37,-0.017,43.469,-1.853,42.381,0.969,41.225,3.0495934155227973,1.924483865708172,7.261657818465269,74.0,10,20.774
38,0.425,43.231,1.207,41.293000000000006,1.3430000000000002,46.903000000000006,5.611648242717998,2.1950325473927124,7.309098082529771,76.0,10,20.774
39,0.017,42.619,-2.2950000000000004,41.803,3.0090000000000003,44.999,6.192481893392988,1.5023722841574063,10.46519167189954,78.0,10,20.774
40,0.459,42.517,-2.5330000000000004,41.939,2.4650000000000003,44.659000000000006,5.690202456855117,1.4937376327707472,9.40945082215745,80.0,10,20.774
41,0.119,41.871,-1.785,41.463,1.717,41.599,3.504639781775012,1.203531288550317,4.596005177598244,82.0,10,20.774
