,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,0.935,46.614,-3.5530000000000004,46.155,2.907,42.415000000000006,7.464529456034051,2.709164451645309,13.215186200089528,0.0,20,15.674000000000001
1,1.105,46.257000000000005,-2.023,48.161,1.3090000000000002,44.591,4.883351717826599,2.86625585202461,7.394165173413253,2.0,20,15.674000000000001
2,0.255,45.271,0.323,40.069,0.459,46.903000000000006,6.835353099877138,2.6360581509390157,7.465119956015447,4.0,20,15.674000000000001
3,0.391,41.531000000000006,0.561,36.363,-0.187,47.855,11.516317466968337,3.2196145760195227,12.673306854044409,6.0,20,15.674000000000001
4,-0.153,40.477,0.765,35.683,1.139,45.509,9.833115071024036,2.720250350581959,13.12043059070626,8.0,20,15.674000000000001
5,,,,,,,9.833115071024036,,,10.0,20,15.674000000000001
6,0.085,33.303000000000004,-0.629,29.223000000000003,0.051,39.593,10.39227116659299,2.8933824423179475,12.117311337414058,12.0,20,15.674000000000001
7,0.187,30.073,-0.561,24.225,0.187,33.915,9.71882729551256,2.9712892261492443,12.010578613363926,14.0,20,15.674000000000001
8,0.425,28.713,0.527,23.205,0.153,29.257,6.063545167639143,2.8669871766599617,6.58113570636091,16.0,20,15.674000000000001
9,0.017,29.563,0.799,27.387,0.799,30.175,2.7880000000000003,1.3297253046695356,4.5742339260198825,18.0,20,15.674000000000001
10,0.085,29.461,0.391,29.461,-0.323,31.943,2.58265754601728,0.8919273318030968,4.269864681553199,20.0,20,15.674000000000001
11,0.323,28.883000000000003,-0.527,26.775,-0.527,35.411,8.636000000000001,2.781905756197294,10.843003062340175,22.0,20,15.674000000000001
12,0.187,32.759,0.527,29.223000000000003,-0.119,37.077000000000005,7.8805223177147345,2.0891321355097263,8.467680242518622,24.0,20,15.674000000000001
13,0.119,36.227,-0.119,29.733,-1.207,41.361,11.678789663317,3.5625707375011,13.490004101903942,26.0,20,15.674000000000001
14,0.119,38.981,0.799,34.153000000000006,-1.377,45.781000000000006,11.829850379442677,3.3661627702803827,13.866162286999772,28.0,20,15.674000000000001
15,-0.323,42.687000000000005,0.153,38.743,2.125,44.081,5.690608754781865,2.289630947104426,9.976770640399735,30.0,20,15.674000000000001
16,0.493,41.871,0.017,39.321000000000005,-0.6970000000000001,45.815000000000005,6.533133398301309,1.9363294010306653,10.80331995757786,32.0,20,15.674000000000001
17,-1.139,44.319,0.255,40.103,-0.969,48.467000000000006,8.45308653688107,2.5426732076840413,12.355645881543738,34.0,20,15.674000000000001
