,Ree,Rgy,Length
15242,0.5043617232185408,0.1780820777541565,21.0
15243,0.5158280223692999,0.1971028975407154,21.0
15244,0.5721100368908922,0.18701929784690444,21.0
15245,0.5077486335050795,0.18707557245784812,21.0
15246,0.43410861040990123,0.182916819434088,21.0
15247,0.49114771512117567,0.16079842342129227,21.0
15248,0.46609534673683595,0.19907973726200254,21.0
15249,0.4480809522004003,0.15746632024599153,21.0
15250,0.39847764584810585,0.15676381211679677,21.0
15251,0.4679151127178998,0.1749936617572149,21.0
15252,0.46644761969430715,0.17967970864541116,21.0
15253,0.48354233111298434,0.1933726972292622,21.0
15254,0.40943853295448657,0.19280603523385414,21.0
15255,0.35106731248998896,0.1506623431793043,21.0
15256,0.3694050078091428,0.16349307200158825,21.0
15257,0.2927912917346419,0.1500701156684106,21.0
15258,0.26297989806673927,0.13813604125161114,21.0
15259,0.374226001358285,0.17761365481299285,21.0
15260,0.3110059049348599,0.1436032025423922,21.0
15261,0.2020418201757167,0.1347920190383945,21.0
15262,0.262109461593344,0.12867827131659793,21.0
15263,0.3442474288148413,0.1330277298682226,21.0
15264,0.17617327317923906,0.09047523680645585,21.0
15265,0.2680899146026939,0.11834892134860435,21.0
15266,0.24199260156586727,0.14127144409995626,21.0
15267,0.27237116775097886,0.13707663043598156,21.0
15268,0.22377734456670387,0.1325751531157507,21.0
15269,0.25388838142204734,0.12771485551073103,21.0
15270,0.19601364293106485,0.13266606448660823,21.0
15271,0.20044490712284382,0.10288209782266731,21.0
15272,0.17438052902584017,0.0816325308895876,21.0
15273,0.09478409829164362,0.12210668146998115,21.0
15274,0.2644422628047755,0.13436951012461412,21.0
15275,0.28384954997166134,0.14140984357147054,21.0
15276,0.2118088627241429,0.1481527073009687,21.0
15277,0.3349951633263981,0.15942108219888934,21.0
15278,0.30396860873163856,0.18125738457646007,21.0
15279,0.3999088353196867,0.1949543519180019,21.0
15280,0.36583053787845987,0.19066389483763949,21.0
15281,0.28266457976288967,0.16083442168739429,21.0
