t,msd
11.950000000000001,46.440169716772445
12.05,46.60048543918246
12.150000000000002,47.614387760660456
12.250000000000002,47.31114320863485
12.350000000000001,48.78469119383317
12.450000000000001,49.39680545269499
12.55,49.56471124434995
12.650000000000002,50.30616073458346
12.750000000000002,50.2291420401207
12.850000000000001,51.781341936104006
12.950000000000001,52.411744150997414
13.05,52.50311664134958
13.150000000000002,53.615650509638726
13.250000000000002,53.20542815382548
13.350000000000001,54.818570747470886
13.450000000000001,55.463668676277884
13.55,55.527397460507494
13.650000000000002,56.67250304523096
13.750000000000002,56.202578300243694
13.850000000000001,57.86189614682752
13.950000000000001,58.4894571830912
14.05,58.590879553784546
14.150000000000002,59.779912661258386
14.250000000000002,59.237935521960665
14.350000000000001,60.983309456202235
14.450000000000001,61.618303732882865
14.55,61.638844319767216
14.650000000000002,62.90982073875677
14.750000000000002,62.30829825946653
14.850000000000001,64.08332825892792
14.950000000000001,64.73607484655302
15.05,62.475351832078964
15.150000000000002,66.04600403553648
15.250000000000002,65.35847021618069
15.350000000000001,67.22645776339769
15.450000000000001,67.85995803804339
15.55,67.80682584139865
15.650000000000002,69.12778691825815
15.750000000000002,68.46410764096274
15.850000000000001,70.35178882336507
15.950000000000001,70.97687507092276
16.05,70.87227732826699
16.150000000000002,72.2307707329191
16.25,71.52929437800229
16.35,73.50115532533667
16.450000000000003,73.99799214083963
16.55,74.03013990388479
16.650000000000002,75.41792335129082
16.75,74.63061096630415
16.85,76.62989973738615
16.950000000000003,77.14481375857902
17.05,77.13684365473985
17.150000000000002,78.56720718958081
17.25,77.75211389190243
17.35,79.80643991607879
17.450000000000003,80.31644824378422
17.55,80.266168756873
17.650000000000002,81.69413729991459
17.75,80.86145762119608
17.85,82.9702906313937
17.950000000000003,83.52572018392041
18.05,83.41921151508313
18.150000000000002,84.89929499449254
18.25,84.04045509759064
18.35,86.18734245470759
18.450000000000003,86.66247141781194
18.55,86.55887540618937
18.650000000000002,88.05178313283044
18.75,87.17155244149625
18.85,89.31706321857061
18.950000000000003,89.86112380128789
19.05,89.66091425867617
19.150000000000002,91.23306310765385
19.250000000000004,90.30811577924764
19.35,92.47835904034858
19.450000000000003,93.01116717421162
19.55,92.88174971535479
19.650000000000002,94.4508899196774
19.750000000000004,93.46056027598823
19.85,95.66932579790624
19.950000000000003,96.2006609660247
20.05,95.9658490163249
20.150000000000002,97.56763566180874
20.250000000000004,96.62525507016683
20.35,98.80534866854539
20.450000000000003,99.38474991636437
20.55,99.1457076565091
20.650000000000002,100.76530752486353
20.750000000000004,99.81409848680622
20.85,102.01714948058483
20.950000000000003,102.56289101225377
21.05,102.2720629647927
21.150000000000002,103.98377533839842
21.250000000000004,103.02082497684837
21.35,105.26209566053964
21.450000000000003,105.80991470285245
21.55,105.48355527243892
21.650000000000002,107.14762699802853
21.750000000000004,106.20176593389698
21.85,108.41907052422376
21.950000000000003,109.00170669548993
22.05,108.60360895056753
22.150000000000002,110.36288661314009
22.250000000000004,109.40039211169179
22.35,111.59820626164286
22.450000000000003,112.1260322273224
22.55,111.76574271635644
22.650000000000002,113.52419061006445
22.750000000000004,112.57582031464985
22.85,114.80175050530202
22.950000000000003,115.3876721449945
23.05,114.94941418016857
23.150000000000002,116.71498776334536
23.250000000000004,115.76391448454274
23.35,117.97543879856008
23.450000000000003,118.58000851447741
23.55,118.11127896047662
23.650000000000002,119.91254624721573
23.750000000000004,119.00748355539113
23.85,121.15904988194528
23.950000000000003,121.73682181665902
24.05,121.18602369951508
24.150000000000002,123.06474842106404
24.250000000000004,122.17879412109384
24.35,124.33769716964731
24.450000000000003,124.94692627548231
24.55,124.39301304739566
24.650000000000002,126.23012237910807
24.750000000000004,125.36934544091349
24.85,127.42312699442178
24.950000000000003,128.0843225782292
25.05,127.51027519511275
25.150000000000002,129.20789639641325
25.250000000000004,128.50012290711408
25.35,130.65129293955988
25.450000000000003,131.2821506643488
25.55,130.6525655278277
25.650000000000002,133.0142022770168
25.750000000000004,131.63546012081554
25.85,133.81063767395716
25.950000000000003,134.46309210077976
26.05,133.77907717400123
26.150000000000002,135.80646942067898
26.250000000000004,134.77365698241002
26.35,136.95640820749992
26.450000000000003,137.5053101893908
26.55,136.7765266651964
26.650000000000002,138.8830296029257
26.750000000000004,137.84132094575574
26.85,140.01296336763963
26.950000000000003,140.72488724057223
27.05,139.9240770793915
27.150000000000002,142.0166480124049
27.250000000000004,140.93819100390448
27.35,143.038331406804
27.450000000000003,143.78734268337675
27.55,142.9482311504056
27.650000000000002,145.0820191051088
27.750000000000004,144.0132019291988
27.85,146.15834793822216
27.950000000000003,146.87835912539174
28.05,145.91691168829755
28.150000000000002,148.07728094005063
28.250000000000004,147.0052388848606
28.35,149.0850535270139
28.450000000000003,149.84875427869153
28.55,148.94387215792347
28.650000000000002,151.11434362888036
28.750000000000004,150.115666515548
28.85,152.14739254702164
28.950000000000003,152.86628807252623
29.05,151.89755568614666
29.150000000000002,154.1488547469584
29.250000000000004,153.08324187018178
29.35,155.06965926325248
29.450000000000003,155.91113444491592
29.55,154.90226629159966
29.650000000000002,157.09710570095265
29.750000000000004,157.09205253886142
29.85,158.01173832070498
29.950000000000003,158.84376969742326
30.05,157.78818863210313
30.150000000000002,160.0609748117391
30.250000000000004,159.9986545187442
30.35,160.97738769338613
30.450000000000003,161.77346504608494
30.55,160.6363734044083
30.650000000000002,163.0174808161939
30.750000000000004,162.0642953515273
30.85,163.8410756573452
30.950000000000003,164.75544772939907
31.05,163.5745234303085
31.150000000000002,165.89261764712407
31.250000000000004,164.91047320266628
31.35,166.65707644875297
31.450000000000003,167.51089852903945
31.55,166.36384021764047
31.650000000000002,168.67335392383913
31.750000000000004,167.76422883615976
31.85,169.4517906448705
31.950000000000003,170.38101766102037
32.05,169.03281044617563
32.15,171.4950787280575
32.25,170.13427883483666
32.35,172.5997678244042
32.449999999999996,173.30390769501696
32.55,171.65601135235195
32.65,174.2633745540839
32.75,172.9663960886031
32.85,175.30666913596355
32.949999999999996,175.98941669352533
33.05,174.27789464468626
33.15,176.96318792722676
33.25,175.72434960269536
33.35,178.0428605389645
33.449999999999996,178.8448879849057
33.55,177.13497789699272
33.65,179.72242857030045
33.75,178.45316596726212
33.85,180.80579518094953
33.949999999999996,181.60590831471964
34.05,179.81810820041596
34.15,182.4097410903371
34.25,180.33069871027288
34.35,183.5980425438964
34.449999999999996,184.2925071673071
34.55,182.4748424607714
34.65,185.13115017144548
34.75,183.93753671973383
34.85,186.26945243934648
34.949999999999996,187.11468273512995
35.05,185.23717165119055
35.15,187.91036344822626
35.25,186.66391425751988
35.35,188.879984202419
35.449999999999996,189.76525074281165
35.55,187.8841301412417
35.65,190.5316693212656
35.75,189.37733881928938
35.85,191.55863319091122
35.949999999999996,192.44883872276
36.05,190.39229141946353
36.15,193.00126600188693
36.25,191.91504152711886
36.35,194.0774590366301
36.449999999999996,195.0878729443549
36.55,192.9009699228081
36.65,195.69420828605402
36.75,194.60396995859256
36.85,196.65985107372904
36.949999999999996,197.57572320898925
37.05,195.4968209112382
37.15,198.11440542415798
37.25,196.86636698565056
37.35,199.2138221018023
37.449999999999996,200.15108470900432
37.55,198.06530548251746
37.65,200.60135488379734
37.75,199.57281269347496
37.85,201.5822923459056
37.949999999999996,202.57431932592044
38.05,200.4992564059407
38.15,203.09870982030688
38.25,202.0682212134906
38.35,204.0477617402064
38.45,205.0790688262315
38.55,202.8822096089789
38.65,205.50066900591224
38.75,204.54800855479374
38.85,206.46342659100628
38.95,207.50191577278662
39.05,205.11957313239168
39.15,207.83805834526913
39.25,206.89115892784213
39.35,208.77654909326154
39.45,209.880724461471
39.55,207.63114249023081
39.65,210.1250057860645
39.75,209.3727794666773
39.85,211.0149539963414
39.95,212.26959983031853
40.05,209.9245742206178
40.15,212.44228827622942
40.25,211.72744638644357
40.35,213.29730008141607
40.45,214.54821955214103
40.55,212.26247685139575
40.65,214.717405779057
40.75,214.1642645988568
40.85,215.61561522468276
40.95,216.96933477745893
41.05,214.6703652618042
41.15,217.10434887741755
41.25,216.64567714117248
41.35,218.12954428295134
41.45,219.39625015116715
41.55,217.19703299369544
41.65,219.48850871017788
41.75,219.09079350520113
41.85,220.5251266405575
41.95,221.91190061426101
42.05,219.60524652891127
42.15,222.01265963630198
42.25,221.677573617015
42.35,223.00580631711006
42.45,224.28894039118697
42.55,221.96425728517767
42.65,224.30417694829274
42.75,224.08928591992378
42.85,225.2855731030047
42.95,226.6925340134991
43.05,224.35216402096142
43.15,226.71949676141702
43.25,226.4659549495053
43.35,227.53972739330885
43.45,229.0744499272121
43.55,226.7730160309586
43.65,229.0342892824438
43.75,228.88643601129212
43.85,229.86554355238718
43.95,231.37614652019798
44.05,228.87756556842598
44.15,231.12673140279398
44.25,231.21000841129793
44.35,232.03139220919957
44.45,233.62235205787204
44.55,231.29503711535176
44.65,233.45929865228752
44.75,233.6127121335063
44.85,234.30332643660992
44.95,235.87620477720554
45.05,233.5404316093422
45.15,235.68568962587528
45.25,235.93539548197313
45.35,236.53980890721112
45.45,238.14071424944052
45.55,235.8318207706327
45.65,237.6996958052996
45.75,235.29758158741757
45.85,238.67050911829847
45.95,240.35531050579223
46.05,238.00761867007745
46.15,239.97347153339712
46.25,240.47705521653123
46.35,240.9338367181916
46.45,242.59140634031738
46.55,240.15850849086226
46.65,242.11416110413887
46.75,242.80070803715427
46.85,243.0602204954097
46.95,244.81145432342527
47.05,242.49553896645202
47.15,244.3428701389971
47.25,245.0028939707694
47.35,245.10571437719386
47.45,247.00815093214086
47.55,244.5980536002458
47.65,246.38688708741924
47.75,247.36805359866324
47.85,247.26154677209553
47.95,249.19015726417013
48.05,246.81795004742023
48.15,248.57364669353282
48.25,249.70059600953616
48.35,249.4442531799448
48.45,251.4564379271901
48.55,249.03616750326552
48.65,250.73211869264415
48.75,251.98673420430103
48.85,251.38695157002587
48.95,253.43529064148245
49.05,251.07586772928187
49.15,252.7542899941365
49.25,254.18731973687514
49.35,253.55115055773894
49.45,255.6971195909123
49.55,253.27906119905222
49.65,254.75007525658955
49.75,256.26946479255923
49.85,255.49812507575842
49.95,257.7376347372106
50.05,255.3702996951338
50.15,256.6859409812278
50.25,258.4994707891607
50.35,257.6287018509666
50.45,259.62347064875036
50.55,258.3193432682951
50.65,258.5579442974808
50.75,260.6001209326644
50.85,259.54110778215403
50.95,261.80358535026454
51.05,259.34612931360016
51.15,260.7387138660948
51.25,262.70721413688614
51.35,262.4345060399579
51.45,262.23285515255344
51.55,261.3965285252834
51.65,262.55422138054735
51.75,264.83173018067293
51.85,264.72391942536814
51.95,264.18144372910825
52.05,263.2540417207733
52.15,264.31288314381607
52.25,266.7405941210727
52.35,266.5672811644611
52.45,265.7327820199569
52.55,265.2732883245084
52.65,266.2155168737467
52.75,268.9391610452631
52.85,268.3855738912719
52.95,267.9079602420741
53.05,267.1112584182709
53.15,268.1144048893717
53.25,270.9637037312092
53.35,270.26446232844694
53.45,269.87161541467236
53.55,269.11416725103
53.65,269.8037479606345
53.75,272.8315343996786
53.85,272.01044824201847
53.95,271.7065942591614
54.05,270.90234065296477
54.15,271.6626233079408
54.25,274.8428599135247
54.35,273.90079810193214
54.45,273.54343892277444
54.55,273.00998079157284
54.65,273.3455600199289
54.75,276.98376672174004
54.85,275.6461204003367
54.95,275.4965490083419
55.05,274.62100765638945
55.15,275.19584798739476
55.25,278.68111981151975
55.35,276.85736226181643
55.45,277.1028541458302
55.55,275.26542185551915
55.65,276.8737551663474
55.75,280.7808729777972
55.85,278.96825872731335
55.95,278.96596690202904
56.05,278.04487206508725
56.15,278.46411541627936
56.25,282.69192516544416
56.35,280.7095241335644
56.45,280.8145868377445
56.55,279.96234002696906
56.65,280.3169973514152
56.75,284.6259935148343
56.85,282.31285664281916
56.95,282.4741219456896
57.05,281.62465356001576
57.15,281.80783477166256
57.25,286.39371223293784
57.35,284.082064353587
57.45,284.25510241820314
57.55,283.49465541941976
57.65,283.4649434414291
57.75,288.45790279133126
57.85,285.2640494671335
57.95,286.0614160724878
58.05,285.23462212973
58.15,285.25473698014366
58.25,290.2568805220291
58.35,287.42249901974304
58.45,287.65322891444504
58.55,286.87865979785545
58.65,286.72859738761906
58.75,292.20026025448186
58.85,289.0617251552651
58.95,289.56403551060055
59.05,288.6341344468366
59.15,288.4436891253468
59.25,294.09493347701476
59.35,290.5915360720622
59.45,291.3053124980357
59.55,290.5393928548561
59.65,290.1979269942405
59.75,296.14183721187317
59.85,292.38972537865453
59.95,293.1478395592087
60.05,292.1317487811275
60.15,291.7092812176507
60.25,297.9085550836339
60.35,293.9037395932479
60.45,294.6553398389659
60.55,293.93149863678894
60.65,293.44248457232993
60.75,299.86286322438417
60.85,295.5650881518494
60.95,296.49403060213706
61.05,295.6443104130707
61.15,295.0929202264191
61.25,300.26374490184105
61.35,297.1991764720367
61.45,298.2634267593029
61.55,297.4205535693334
61.65,296.61049797674264
61.75,303.3544048676493
61.85,298.72062950287847
61.95,299.9674750493354
62.05,298.9572888676315
62.15,298.26257606661
62.25,305.33372111836337
62.35,300.5168302485635
62.45,301.8720247943222
62.55,300.8508406152508
62.65,300.0359301596694
62.75,307.3614367837184
62.85,302.18312000106164
62.95,303.65922696234776
63.05,302.58234849978624
63.15,301.7749005590379
63.25,309.0745732441312
63.35,303.64611141451036
63.45,305.3454464883416
63.55,304.114910781403
63.65,303.27456996724857
63.75,311.0218108090348
63.85,305.36614300176217
63.95,307.2200685977505
64.05,304.7855548417116
64.15,306.34092653759694
64.25,312.3717753759371
64.35,307.0167065138667
64.45,309.67145190786147
64.55,306.06705273930885
64.65,307.9191276977912
64.75,314.30516461473854
64.85,308.3647584132104
64.95,311.1763534431646
65.05,307.59924273468454
65.15,309.3957728774712
65.25,315.9293410021161
65.35,309.99570728560036
65.45,312.95775480524054
65.55,309.3885199027265
65.65,311.06440119434774
65.75,317.82806836147586
65.85,311.6406825277778
65.95,314.9090327285127
66.05,311.1146438073972
66.15,312.67158443465274
66.25,319.8010386654312
66.35,313.35336065209873
66.45,316.4020016699652
66.55,312.6592924433841
66.65,314.06889738761043
66.75,321.4968732075233
66.85,314.87752343044195
66.95,318.2817493168671
67.05,314.4341708804935
67.15,315.9322514730024
67.25,323.4713572605093
67.35,316.41701517246344
67.45,320.03265586450755
67.55,316.1795181800344
67.65,317.57767799114794
67.75,325.41584468679156
67.85,318.19250437547254
67.95,321.86494235551544
68.05,317.7392585965178
68.15,319.01931654547957
68.25,327.1379309176943
68.35,319.70148792153026
68.45,323.6343887632937
68.55,319.4863330176398
68.65,320.61159329552163
68.75,329.1298272251847
68.85,321.4294118995294
68.95,325.4218749346752
69.05,321.40657662423826
69.15,322.4482020214609
69.25,331.0380411408275
69.35,323.11072386554065
69.45,327.410131434962
69.55,323.32097177992006
69.65,324.00327967683234
69.75,332.8812916383364
69.85,324.5612836430642
69.95,329.0073836181211
70.05,324.97200169216154
70.15,325.7846845551098
70.25,334.87203827058244
70.35,326.52924147380446
70.45,330.9175915753023
70.55,326.65983043062545
70.65,327.40962747484855
70.75,336.9220411521464
70.85,328.0544697362668
70.95,332.79923028041514
71.05,328.6316711989155
71.15,324.89285739068913
71.25,338.6836258013763
71.35,329.82262276090887
71.45,334.54888160641855
71.55,330.2612019805134
71.65,330.86604977331007
71.75,340.80062067476354
71.85,331.55770072027696
71.95,336.49180769199893
72.05,332.214240120965
72.15,327.882180808065
72.25,342.8744251367419
72.35,333.4242701295197
72.45,338.5626638675459
72.55,334.1835154200749
72.65,334.5872823939343
72.75,344.9533879534179
72.85,335.15525666425776
72.95,340.4512493405536
73.05,335.9124264797938
73.15,336.23738447026636
73.25,346.8790454621888
73.35,337.062445632096
73.45,342.24320514259523
73.55,337.99104115121287
73.65,338.1864334890846
73.75,348.9746429968949
73.85,338.8218058290092
73.95,344.49663326045817
74.05,340.0061123407614
74.15,339.9751006506399
74.25,351.0557755748932
74.35,340.083742865072
74.45,346.22064772564744
74.55,342.19196452107377
74.65,341.6879895775954
74.75,353.1268919427222
74.85,342.4318981827176
74.95,347.95520649513577
75.05,343.8588316821077
75.15,343.85534458589433
75.25,355.4172444343227
75.35,344.38347261187886
75.45,350.4675085060612
75.55,345.9364582545641
75.65,345.70122901503044
75.75,357.64317679765156
75.85,346.5488873934267
75.95,352.2451456080485
76.05,347.8302467488867
76.15,347.61922625122213
76.25,359.69736479774565
76.35,348.2952633902582
76.45,354.614567969029
76.55,349.9623065918419
76.65,349.44266996326513
76.75,361.9849476562088
76.85000000000001,350.215895239162
76.95,356.7093492813807
77.05,352.0951380534384
77.15,351.6224481517325
77.25,364.1490665493992
77.35000000000001,352.29970550156077
77.45,358.8527810913723
77.55,354.20511499227644
77.65,353.3402985467211
77.75,366.1653789795055
77.85000000000001,354.1501047089713
77.95,360.7784213777268
78.05,356.2063805670166
78.15,355.3868018397669
78.25,368.60688935533125
78.35000000000001,356.3765662513693
78.45,363.1082684559443
78.55,358.404677369352
78.65,357.5486009071377
78.75,370.8992834857126
78.85000000000001,358.31604582108514
78.95,365.33585753449245
79.05,360.6167257149335
79.15,365.4259856886224
79.25,373.0412030376478
79.35000000000001,360.1295955319342
79.45,367.2475677315032
79.55,362.52814982380386
79.65,361.88343062718985
79.75,375.4397428822627
79.85000000000001,362.42076105147163
79.95,369.6820419436954
80.05,364.82481403767275
80.15,363.3884100342907
80.25,377.6271056295846
80.35000000000001,364.27831329596614
80.45,371.86668179654583
80.55,367.1156339056171
80.65,365.64860640249253
80.75,380.0089094975658
80.85000000000001,366.33877409597784
80.95,373.85493915836355
81.05,369.2052871162789
81.15,367.75631640962956
81.25,382.3354523633616
81.35000000000001,368.6016123707667
81.45,376.24216279960615
81.55,371.52443556104015
81.65,369.7933133743981
81.75,384.5004908161552
81.85000000000001,370.61104239141343
81.95,378.4665850181538
82.05,373.74870955442924
82.15,372.02117528091526
82.25,386.9192294115641
82.35000000000001,372.8655441496623
82.45,380.60323230257075
82.55,375.94419725438917
82.65,359.0605875403948
82.75,389.0530792681256
82.85000000000001,374.99210659972186
82.95,382.98052671004723
83.05,378.20795016124544
83.15,376.4216524327616
83.25,391.79715374916145
83.35000000000001,377.00744824142896
83.45,386.564830331322
83.55,380.8289333600537
83.65,378.6580728518993
83.75,387.66229242002686
83.85000000000001,379.40834012077033
83.95,387.89173494030246
84.05,382.91490148357923
84.15,380.6106929770287
84.25,396.4668875503586
84.35000000000001,381.6662983944087
84.45,390.2322405128113
84.55,385.5510389127448
84.65,383.03880571834463
84.75,399.30391349389157
84.85000000000001,383.9811617153836
84.95,392.55710728321384
85.05,387.8829909099033
85.15,385.6560046157399
85.25,401.6026119515436
85.35000000000001,386.36252157513866
85.45,395.1851544093784
85.55,390.6650449675965
85.65,387.73234483230635
85.75,404.1075402857996
85.85000000000001,388.4693275006434
85.95,397.5479541996034
86.05,393.0029644710924
86.15,390.06797804251545
86.25,406.66448284968675
86.35000000000001,390.91758865158744
86.45,399.95804840098447
86.55,395.3196157429824
86.65,392.3480948585851
86.75,409.0663309259629
86.85000000000001,393.24512088729244
86.95,402.29139398796076
87.05,397.7245871226681
87.15,394.8241246824594
87.25,411.35098696788054
87.35000000000001,395.6704567612385
87.45,405.0544561357237
87.55,400.24261566054963
87.65,397.1892616306637
87.75,413.9461425533895
87.85000000000001,398.0588286187737
87.95,407.5739625447607
88.05,403.0157537605604
88.15,399.5950300677824
88.25,416.87442709298557
88.35000000000001,400.61212220898045
88.45,409.867466727919
88.55,405.51526861351994
88.65,402.24080114245317
88.75,419.47031198045903
88.85000000000001,402.7218620346023
88.95,412.2345911642262
89.05,407.65173704881
89.15,404.35472265675844
89.25,421.9391605632274
89.35000000000001,405.3646174970453
89.45,414.8887532192331
89.55,410.51218557353445
89.65,406.88035099597295
89.75,424.4522538400578
89.85000000000001,408.07094688377805
89.95,417.7078495748542
90.05,413.2213270615356
90.15,409.54104381303216
90.25,427.22462165725415
90.35000000000001,410.6632612341657
90.45,420.03530686181716
90.55,415.6848768748527
90.65,411.8584008023892
90.75,430.0232187422145
90.85000000000001,412.8164103538241
90.95,422.6462575132056
91.05,418.02869226072124
91.15,414.21340503519605
91.25,432.12782741267205
91.35000000000001,415.22128044408385
91.45,425.1656820490722
91.55,420.9830393555919
91.65,416.95739298219235
91.75,434.91052311317446
91.85000000000001,417.83596184656636
91.95,426.52642605209667
92.05,423.15498070456084
92.15,418.930066228145
92.25,437.4301784817589
92.35000000000001,419.9462058934254
92.45,430.08581465532166
92.55,425.9363907963868
92.65,421.64744250182775
92.75,440.11766498246453
92.85000000000001,422.64049666300673
92.95,432.77164612997956
93.05,428.46884475384616
93.15,424.20564269265077
93.25,442.1300091901186
93.35000000000001,425.1248559154013
93.45,435.4611853758718
93.55,431.4468997204014
93.65,426.5650330803519
93.75,445.0271881359529
93.85000000000001,427.5425127937003
93.95,437.8052149085114
94.05,433.56195893378253
94.15,429.0658993574906
94.25,448.37452959049
94.35000000000001,430.13312468279145
94.45,440.0870052164771
94.55,436.29218166651697
94.65,431.73933203501673
94.75,450.43376070794267
94.85000000000001,431.8534539553093
94.95,443.2916135078676
95.05,439.261278969373
95.15,434.01027025537815
95.25,452.7674792088894
95.35000000000001,434.890143439841
95.45,445.44526649002916
95.55,441.4827730100105
95.65,436.5119589529467
95.75,454.9200911619677
95.85000000000001,437.5161785946511
95.95,448.3066106737108
96.05,444.12671882966805
96.15,439.11788112639374
96.25,458.1480081314396
96.35000000000001,440.2983548363685
96.45,450.7381480140552
96.55,447.0003475147084
96.65,440.630124408299
96.75,460.8298525862281
96.85000000000001,442.35290766362533
96.95,453.11123940502597
97.05,449.1697553307391
97.15,444.00023505995466
97.25,463.03185415553435
97.35000000000001,444.9965347892555
97.45,455.53729404699214
97.55,451.66328462335144
97.65,446.2281820017919
97.75,465.43251286917564
97.85000000000001,447.3628214789477
97.95,458.02049858918247
98.05,454.46747313388533
98.15,448.7788327157997
98.25,468.33299123855994
98.35000000000001,450.0371777399121
98.45,460.45139286492724
98.55,456.95768402894225
98.65,451.1286852479434
98.75,470.5495122378801
98.85000000000001,452.45500224815083
98.95,463.18463122592647
99.05,459.8842039417407
99.15,453.7048673076756
99.25,473.3995190570415
99.35000000000001,454.8085883813081
99.45,465.8435625496232
99.55,462.328137295929
99.65,456.8551184072999
99.75,476.05666462698986
99.85000000000001,457.38968192168886
99.95,468.3652422364609
100.05,464.67517658881366
100.15,458.81956192349145
100.25,478.54231294378377
100.35000000000001,458.4152445220556
100.45,471.0529056520946
100.55,467.7241250947178
100.65,461.4567490163873
100.75,481.5120474773568
100.85000000000001,462.30098465772727
100.95,473.4150943136077
101.05,476.0107807871571
101.15,463.962109459444
101.25,484.03608323116555
101.35000000000001,465.1155345719723
101.45,476.03727778979675
101.55,472.879388421777
101.65,466.37787777690966
101.75,485.92443389535083
101.85000000000001,465.82634506001824
101.95,478.3940165286562
102.05,475.4972272756933
102.15,469.9347027347054
102.25,491.76711204254025
102.35000000000001,470.19485432188617
102.45,481.0975416273286
102.55,477.9813617714821
102.65,471.4670141230926
102.75,482.45858514928915
102.85000000000001,481.3133084026495
102.95,483.7425540725939
103.05,480.59835283985444
103.15,474.3428659291842
103.25,484.73081577923216
103.35000000000001,483.9047865211943
103.45,486.08860123745006
103.55,483.1718884862329
103.65,476.69144170747376
103.75,487.5916394951682
103.85000000000001,486.6484793212977
103.95,489.3032763459924
104.05,485.99311133384356
104.15,479.1407449973227
104.25,490.37901788898836
104.35000000000001,489.48983655712414
104.45,491.5828304540707
104.55,488.9335538325631
104.65,482.0395263434739
104.75,493.0012091673832
104.85000000000001,491.70929730288407
104.95,494.14804031457896
105.05,491.38630046397054
105.15,476.1273526328449
105.25,495.4496831414497
105.35000000000001,494.5797163474449
105.45,496.6228910059256
105.55,493.77077776304736
105.65,487.07105328132445
105.75,497.9479018980872
105.85000000000001,497.27351182194957
105.95,499.6403450475378
106.05,494.09128866979313
106.15,489.8731944836244
106.25,500.7130530398209
106.35000000000001,500.1120316054597
106.45,501.82728331177714
106.55,499.148268548787
106.65,491.8578830650747
106.75,502.9854638699382
106.85000000000001,502.4571190464802
106.95,504.5963126832557
107.05,501.6911056019668
107.15,495.75615099385163
107.25,505.8196295189835
107.35000000000001,505.2294955785274
107.45,507.2547977053022
107.55,504.451722016595
107.65,497.27002587073764
107.75,508.59243296930697
107.85000000000001,507.8190634789076
107.95,512.4159145917495
108.05,507.15910515632453
108.15,499.8602297930789
108.25,511.0049534600816
