,Ree,Rgy,Length,com (x)
0,0.14970593251124997,0.11336178619613031,25.568,45.305
1,0.20151432701611294,0.08614425176217415,25.568,43.775000000000006
2,0.1736072757485914,0.07883138682164204,25.568,44.047
3,0.04205156462989866,0.09662508138665855,25.568,45.611
4,0.18957748284251846,0.07883172147712735,25.568,45.747
5,0.2449156193325132,0.09437834524815324,25.568,44.353
6,0.22661462936989418,0.08542144393298398,25.568,43.29900000000001
7,0.17534040165028356,0.07256748826484902,25.568,44.489
8,0.18416953097221106,0.09925942561031549,25.568,45.135000000000005
9,0.27475154935879176,0.0934949834281954,25.568,45.747
10,0.11729296314468057,0.09541754027019063,25.568,44.693000000000005
11,0.02612617380902726,0.11271689626044315,25.568,45.135000000000005
12,0.08544853099158162,0.10256780507734656,25.568,44.42100000000001
13,0.17300015733055435,0.08548016637315366,25.568,44.659000000000006
14,0.15273461718469394,0.05221584465318583,25.568,45.509
15,0.1667544707976656,0.07585726657140315,25.568,46.733
16,0.28551742757425386,0.1101651094813496,25.568,43.673
17,0.16601582783819793,0.09569963428896991,25.568,43.979000000000006
18,0.1728723404255319,0.0824937810851699,25.568,44.659000000000006
19,0.2872124942665863,0.09981914871511507,25.568,44.183
20,0.2870523706403887,0.12236701024924379,25.568,42.993
21,0.2491000665228596,0.11573393038000393,25.568,44.387
22,0.14693396774818762,0.08823817824187714,25.568,44.081
23,0.12789484083558075,0.07093112346559878,25.568,43.129000000000005
24,0.30019044807494605,0.10533220940798822,25.568,44.523
25,0.20437233461104393,0.09892843415846811,25.568,45.475
26,0.2368365623499275,0.0940822391138644,25.568,46.223000000000006
27,0.03533332514783623,0.09568350093110103,25.568,44.897000000000006
28,0.2052917590042881,0.0656262211676509,25.568,43.673
29,0.29547920217514884,0.08443194543285627,25.568,42.653000000000006
30,0.22645460592987238,0.07119316805965265,25.568,44.081
31,0.23410299026239773,0.09227721655505768,25.568,43.027
32,0.2580198475667001,0.08451197750069869,25.568,45.101000000000006
33,0.3331269638071821,0.10408236386204212,25.568,44.931
34,0.38165588621442564,0.09807337440859862,25.568,44.829
35,0.1363729064060369,0.047681825964076045,25.568,44.727
36,0.21468960850282118,0.07230823849306868,25.568,44.149
37,0.28666709216317326,0.10720465459761808,25.568,43.741
38,0.005946989301861142,0.09299768053423443,25.568,43.639
39,0.23760064342028775,0.09130058491864353,25.568,43.945
40,0.3298837367385658,0.09679578400400572,25.568,43.741
41,0.060311385481109404,0.11966612496468117,25.568,45.169
42,0.09063063410313159,0.1351361189941097,25.568,46.495000000000005
43,0.32447898481866944,0.12467442841963394,25.568,47.175
44,0.3155661037273153,0.10685773820521079,25.568,44.523
45,0.3259606627598146,0.1188265714706449,25.568,45.679
46,0.2006216642661727,0.07201292944526164,25.568,45.815000000000005
47,0.008514792868926658,0.08187159449730377,25.568,44.965
48,0.21237497320541757,0.10762185172052849,25.568,45.067
49,0.23444265848539667,0.11466645492016748,25.568,46.189
50,0.25832122471464003,0.10697622900770738,25.568,46.597
51,0.1919781733906161,0.06779661608823617,25.568,47.141000000000005
52,0.16635632982974474,0.0764728154269577,25.568,44.217000000000006
53,0.12900992378335005,0.0776922288425463,25.568,44.353
54,0.14348151605844586,0.12974258509519615,25.568,43.639
55,0.012615469388969599,0.10686587420971558,25.568,45.271
56,0.11882822767029311,0.05909500213168088,25.568,44.897000000000006
57,0.09945884016656996,0.10387528857452717,25.568,45.101000000000006
58,0.22242455524292126,0.10977995995607451,25.568,43.877
59,0.23719468235641808,0.08600574072359177,25.568,45.169
60,0.00678061105530955,0.11240946585715395,25.568,44.42100000000001
