,Ree,Rgy,Length,com (x)
0,0.10965706451110799,0.09719193921904483,25.568,45.747
1,0.171150384646896,0.10921822943182488,25.568,45.679
2,0.21941892323830364,0.11946687461593329,25.568,45.679
3,0.19160475985028097,0.11705493660495522,25.568,45.679
4,0.11617957691586539,0.0984350101399545,25.568,45.441
5,0.1891899845964794,0.09028532614985327,25.568,45.849
6,0.19051261678051068,0.1144381771355984,25.568,45.543000000000006
7,0.18657437886443645,0.12046532929787349,25.64309695872041,45.577000000000005
8,0.21769961388971734,0.10468305363578585,25.568,45.849
9,0.1883656642601282,0.11094941117285052,25.568,46.359
10,0.21435988727387598,0.11053388593774405,25.568,45.98500000000001
11,0.0820706070436674,0.11496872606785709,25.568,45.713
12,0.028706161096971945,0.10657282200301177,25.568,45.679
13,0.12447547259400597,0.10817871150111567,25.568,45.849
14,0.03197025340471092,0.11541344578912144,25.568,45.203
15,0.08398740784381982,0.11779324709505398,25.568,45.339000000000006
16,0.10943914645510579,0.10375868070866426,25.568,45.543000000000006
17,0.11216028129765715,0.09728046821294423,25.568,45.713
18,0.1333836918726672,0.09935363704316967,25.568,46.087
19,0.1952388526833293,0.10503995310758799,25.568,45.713
20,0.15941925075155008,0.11030471430141292,25.568,45.407
21,0.09976012932739775,0.11172167721118931,28.10453278602565,45.577000000000005
22,0.04296674048245615,0.10385989415987235,25.568,45.98500000000001
23,0.22966468856045513,0.10505903040761772,25.568,45.98500000000001
24,0.22861222661837144,0.12085334154799932,26.758651864188465,45.645
25,0.09708357578959563,0.10184558782961302,25.568,45.509
26,0.17916138077765204,0.09847705780148729,25.568,45.849
27,0.25306867775105846,0.11391914219982538,25.568,46.189
28,0.24264882399908605,0.10964937995508038,25.568,46.087
29,0.162430122176622,0.1053176476925711,25.568,46.053
30,0.014687980076046889,0.10539816267842224,25.568,46.376000000000005
31,0.028644493654970765,0.11455902854782385,25.568,46.291
32,0.22871180697961063,0.09964543141357493,25.568,45.917
33,0.28348182061835203,0.10526940017200344,25.568,45.475
34,0.2831072986176033,0.10088019563014837,25.568,44.523
35,0.2733092909833105,0.10136550196948717,25.568,44.251000000000005
36,0.27681622247912846,0.10230723839067635,25.568,43.775000000000006
37,0.25645594110564857,0.11082343977216312,25.568,43.911
38,0.19153091304507136,0.10882883382568313,25.568,44.319
39,0.2480721560157697,0.1135389181871714,25.568,44.081
40,0.16004474143847888,0.10790351817967844,25.568,43.945
41,0.1452453980948207,0.1154469532457733,25.568,43.639
42,0.22580554707153505,0.11719873087010603,25.568,43.707
43,0.1583787202744194,0.13003143076635434,25.568,43.877
44,0.19710479423256375,0.12949035600620384,25.568,44.931
45,0.15425531914893617,0.12101540421469867,25.568,44.829
46,0.19770944593346404,0.12405563645015304,25.568,44.42100000000001
47,0.2189025287926462,0.13427023482351425,25.568,43.911
48,0.12133169940754428,0.13888642240149238,25.568,44.523
49,0.14054284670867395,0.12940247895490575,25.568,44.353
50,0.0869562910865522,0.13648622465251345,25.568,44.71
51,0.11611106357948443,0.1401682254459083,25.568,44.86300000000001
52,0.11777441396534323,0.11106674473834073,25.568,45.169
53,0.23612243742380137,0.10892973049902112,25.568,44.965
54,0.13433484047792316,0.10887681897499303,25.568,44.42100000000001
55,0.20422085951561048,0.10933099845100042,25.568,44.149
56,0.16365029715852164,0.09801859254116076,25.568,42.993
57,0.08164936932451464,0.0981671149516255,25.568,44.217000000000006
58,0.07079165773513917,0.09241568756522087,25.568,44.183
59,0.0805043131258793,0.0781247692838989,25.568,43.29900000000001
60,0.13208476108339381,0.07255932243576393,25.568,43.29900000000001
61,0.012041735556033798,0.09257374254335532,25.568,43.605
62,0.023973080288989288,0.10723201301665294,25.568,45.101000000000006
63,0.12374883110778555,0.09892368025337596,25.568,45.101000000000006
64,0.07489429702302512,0.09992867495148657,25.568,44.931
65,0.10870146445577557,0.10405131909517028,25.568,44.829
66,0.11303191489361702,0.10508801879723044,25.568,44.727
67,0.11739091764868821,0.11429676568813095,25.568,44.319
68,0.05117521650237729,0.11061719311352726,25.568,45.135000000000005
69,0.03949266597052526,0.1070002102588638,25.568,44.693000000000005
70,0.06729564323872338,0.10942325751494007,25.568,44.625
71,0.05905213646588968,0.12271910263396069,25.568,44.285
72,0.027766772630081253,0.11408217297035472,25.568,45.135000000000005
73,0.23261776176244553,0.1249496768912785,25.568,44.86300000000001
74,0.03872398877276872,0.13711238919168092,25.568,44.42100000000001
75,0.06007636701104531,0.12797160743537286,25.568,45.713
76,0.05352290371675029,0.11842219655586257,25.568,45.237
77,0.13099585485132714,0.1171633674147703,25.568,44.965
78,0.12352714213411049,0.12304253638819822,25.568,45.815000000000005
79,0.1395706570574673,0.11023218523944989,25.568,45.543000000000006
80,0.12392732367294468,0.10860047792531229,25.568,45.441
81,0.0815084729825636,0.10774136005114418,25.568,45.475
82,0.18069455054747904,0.11132987037141075,25.568,45.271
83,0.16361247330646178,0.1152287209417026,25.568,45.577000000000005
84,0.137071330638885,0.12605513235423185,25.568,44.897000000000006
85,0.15016589588822452,0.11493468130762007,25.568,45.577000000000005
86,0.21647776251011383,0.10365713052813684,25.568,45.203
87,0.1874056651177961,0.12139977475525333,25.568,44.625
88,0.13357578727497535,0.09938735959255343,25.568,45.441
89,0.012545187675607184,0.08941375171935009,25.568,46.019000000000005
90,0.1572751004465162,0.09344390501642412,25.568,46.053
91,0.11968085106382978,0.09289410177886107,25.568,46.291
92,0.13433484047792316,0.08826672740620747,25.568,46.342000000000006
93,0.012041735556033798,0.0897623549948735,25.568,46.529
94,0.077230763807083,0.09976858866754709,25.568,46.563
95,0.15594838476182896,0.10548591091029727,25.568,46.699000000000005
96,0.08635429837794799,0.10526742966350201,25.568,46.699000000000005
97,0.0680793922136713,0.10482234747696828,25.568,46.393
98,0.11331316698283343,0.10733272496123927,25.568,45.951
99,0.0219314129022216,0.12309186892586488,25.568,46.019000000000005
100,0.1767766952966369,0.11067333494201617,25.568,45.577000000000005
101,0.14662072672599422,0.0923640791034736,25.568,45.169
102,0.13937413660622494,0.10084150280339824,25.568,45.339000000000006
103,0.18577560763467466,0.10673338766220496,25.568,45.305
104,0.21540911416294242,0.10030983200899479,25.568,45.577000000000005
105,0.18542785120801444,0.10622401840905975,25.568,45.611
106,0.21542963615738359,0.12108583076462212,25.568,45.407
107,0.22600515508889213,0.10683559211456853,25.568,45.577000000000005
108,0.13912650691117623,0.10414858525589717,25.568,45.101000000000006
109,0.02792553191489362,0.1005629455322403,25.568,44.42100000000001
110,0.05432632504206249,0.08860581434830955,25.568,44.489
111,0.0439634980181291,0.09629768276484577,25.568,44.42100000000001
112,0.12727112887239786,0.09050574838759116,25.568,43.979000000000006
113,0.06811834295141328,0.1089769298059591,25.568,44.455000000000005
114,0.11853768456418379,0.10181851254912334,25.568,44.999
115,0.1610415714404372,0.09362323602636353,25.568,45.101000000000006
116,0.14353080548485972,0.09137753158796547,25.568,45.169
117,0.09545797795129315,0.10735367495890903,25.568,44.727
118,0.19051261678051068,0.10470403229943971,25.568,44.659000000000006
119,0.18564706130628994,0.10119735619362667,25.568,45.305
120,0.0362961278296707,0.10189173519157346,25.568,45.645
121,0.13875741979516576,0.09898189454954251,25.568,45.577000000000005
122,0.108652650084125,0.10481734377278568,25.568,45.169
123,0.1685572130386607,0.1301166039663546,25.80730470026157,45.084
124,0.13113751943694163,0.10624842370032704,25.568,46.087
125,0.17042560662202522,0.08552980102105046,25.568,45.067
126,0.07686354264158737,0.0961499668570751,25.568,44.795
127,0.005946989301861142,0.09168574986527005,25.568,45.271
128,0.04226129942040081,0.08769297926824415,25.568,45.271
129,0.008088779960502949,0.1011931173409423,25.568,45.271
130,0.169864379170562,0.10514203309394798,25.568,44.931
131,0.21793099121221352,0.10551267848471976,25.568,45.203
132,0.24054083094883008,0.11655581763751728,25.568,45.101000000000006
133,0.06978532852873365,0.11342775694682108,25.568,44.319
134,0.108652650084125,0.09130302492085102,25.568,44.455000000000005
135,0.03129947419132931,0.08709837950550894,25.568,44.217000000000006
136,0.11870911652378623,0.09452050833239614,25.568,44.149
137,0.22745582078158424,0.10986780333086765,25.568,44.455000000000005
138,0.10145675297985358,0.0926350464451164,25.568,43.197
139,0.17656149533299614,0.1004927421283462,25.568,43.061
140,0.008088779960502949,0.08955117909809057,25.568,43.163
141,0.007978723404255319,0.09568109708455369,25.568,42.925
142,0.2799794309928598,0.10560076902920977,25.568,42.517
143,0.27909063026265757,0.11000286647090148,25.568,42.653000000000006
144,0.23223735633740666,0.12168235752638823,25.568,42.755
145,0.23005703477296396,0.15010701658323003,25.568,42.823
146,0.2642397991553755,0.13775173771226035,25.568,42.347
147,0.36103817456178156,0.18356462667778095,24.43726926854394,42.959
148,0.3895145021016587,0.19042397776256836,24.94670261658065,42.007000000000005
149,0.284453223021099,0.16591367040567034,24.33318122558214,41.395
150,0.30382364575263826,0.1499562317041163,25.568,41.259
151,0.49290640625599796,0.15716474725462998,25.568,41.191
152,0.5001801996977993,0.1885794746528981,26.238895847037103,42.279
153,0.5639128928115053,0.17711665841674556,25.568,41.021
154,0.517548681399955,0.17414179369629743,25.568,41.327000000000005
155,0.6083758429225289,0.20193357001837597,25.568,40.358
156,0.5375544652490193,0.20118425924122976,24.87760789083253,39.049
157,0.6224100365687785,0.19092803448901982,25.568,38.913
158,0.5952012386463865,0.2201188457762254,25.568,40.120000000000005
159,0.5505898159673944,0.21098049203612357,25.216660465080142,38.811
160,0.4996762900738122,0.17413717508065266,25.568,38.233
161,0.5433364834902352,0.17565837580292742,25.568,37.825
162,0.5909658850920999,0.18565024608331857,25.568,38.369
163,0.6027692455280537,0.1905051002780796,25.568,37.757000000000005
164,0.6315355441333828,0.19249109914303433,25.568,37.349
165,0.7511650167658612,0.22000714730186988,25.568,37.213
166,0.7529285381393046,0.21592281392680376,25.568,36.21
167,0.7347709248595873,0.20059123494463962,25.568,35.581
168,0.5000636559750785,0.21803868202166624,25.568,36.669
169,0.4402318832423288,0.2158270410682182,25.568,35.615
170,0.6861908293125786,0.21093219705371222,25.568,35.921
171,0.657479944768468,0.1862568947423149,25.568,35.173
172,0.601594627705568,0.23308053186286304,25.568,34.731
173,0.7185294625933983,0.19568266027439096,25.568,32.623000000000005
174,0.6516445921768663,0.1799557536500159,25.568,32.895
175,0.6816622183479455,0.19828576028046419,25.568,33.065000000000005
176,0.6755790316957734,0.20361702676340887,25.568,29.937
177,0.4886764542005227,0.15731713695372002,25.568,29.529000000000003
178,0.5412822122893733,0.16413041016848884,25.568,29.359
179,0.5938732121806534,0.1727312516344657,25.568,29.325000000000003
180,0.6945169502162052,0.22308059655855011,25.568,29.597
181,0.6490724046045975,0.2357256439698443,25.568,27.523000000000003
182,0.6288150313944156,0.18297981848263795,25.568,27.251
183,0.585493102375192,0.187997302747206,25.568,27.489
184,0.369766942371055,0.1765489106732537,25.568,25.619000000000003
185,0.5852892001626813,0.19678511198550777,25.568,25.687
186,0.40971260450322794,0.19274550681373612,25.568,27.421000000000003
187,0.5519754432902545,0.1716039142036106,25.568,26.231
188,0.4137775667155804,0.24296109320133805,25.568,25.857000000000003
189,0.6597674734771316,0.23361225196972316,25.568,24.667
190,0.3568689129147839,0.23881465022340223,25.568,24.667
191,0.5508931516058199,0.23665463229849645,25.568,24.089
192,0.25042757121496534,0.21129803123748847,25.568,22.355
193,0.27139390454832363,0.23293535468244508,25.568,22.049000000000003
194,0.31012565631140604,0.20748304722446986,25.568,22.593
195,0.29921394775706495,0.23681845359439954,25.568,22.287000000000003
196,0.40835079014676856,0.22946903370852106,25.568,20.961
197,0.3939403502401175,0.21237038872063738,25.568,20.247
198,0.3851381569706261,0.20876395547451151,25.568,20.417
199,0.40855643374181916,0.2117380442132326,25.568,20.553
200,0.4047143600351376,0.2154503525147289,25.568,20.519
201,0.3806537733376345,0.22418154460409212,25.568,20.519
202,0.43401818937147835,0.24652735603895945,25.568,21.165000000000003
203,0.5485174883615644,0.2451669198049283,25.568,18.819000000000003
204,0.5135458556524959,0.24206739895175627,25.568,19.057
205,0.50004420639799,0.2548291823069162,25.568,20.485000000000003
206,0.575983644052839,0.22224287426356937,25.568,17.935000000000002
207,0.4787400263071724,0.22626268268460686,25.568,21.539
