,msd,msd_err,time
0,0.4879044521891961,0.03715215934763915,2.000000000000001
1,0.5204812127730979,0.04015386674745111,2.100000000000001
2,0.5530584730128757,0.04318079147749022,2.200000000000001
3,0.585636233129048,0.046227980247288206,2.300000000000001
4,0.6182144933422625,0.04929167505913739,2.4000000000000012
5,0.6507932538732976,0.052368979079205374,2.5000000000000013
6,0.683372514943061,0.055457626858094626,2.6000000000000014
7,0.7159522767725903,0.058555823373391394,2.7000000000000015
8,0.7485325395830543,0.06166212932108899,2.8000000000000016
9,0.7811133035957507,0.06477537804718968,2.9000000000000017
10,0.813694569032109,0.06789461449314461,3.0000000000000018
11,0.8499767055074728,0.07200928275991474,3.100000000000002
12,0.8862587918607214,0.07614397864824567,3.200000000000002
13,0.922540828088993,0.0802956083452522,3.300000000000002
14,0.9588228141894242,0.08446167479423013,3.400000000000002
15,0.9951047501591536,0.08864014244641612,3.500000000000002
16,1.0313866359953174,0.09282933669459295,3.6000000000000023
17,1.0676684716950522,0.09702786818104252,3.7000000000000024
18,1.1039502572554951,0.10123457517429475,3.8000000000000025
19,1.1402319926737823,0.10544847923059208,3.9000000000000026
20,1.1765136779470504,0.10966875073480044,4.000000000000003
21,1.2144474606544122,0.114624437205315,4.100000000000003
22,1.2523806769806063,0.11958845733688432,4.200000000000003
23,1.2903133268643359,0.12455981478178904,4.3000000000000025
24,1.3282454102442944,0.12953766477518658,4.400000000000003
25,1.3661769270591668,0.13452128656469514,4.5000000000000036
26,1.4041078772476276,0.13951006160600116,4.600000000000003
27,1.4420382607483437,0.1445034561741582,4.700000000000003
28,1.4799680774999746,0.14950100738764496,4.800000000000003
29,1.5178973274411685,0.15450231189287006,4.900000000000004
30,1.555826010510565,0.15950701663951938,5.0000000000000036
31,1.59636043188503,0.16540477653705282,5.100000000000003
32,1.6368944202975964,0.17130976019417607,5.200000000000004
33,1.6774279757105055,0.17722124552880533,5.300000000000004
34,1.7179610980859918,0.18313860294393788,5.400000000000004
35,1.7584937873862891,0.1890612810763083,5.5000000000000036
36,1.7990260435736232,0.19498879508488076,5.600000000000004
37,1.8395578666102157,0.20092071696958896,5.700000000000005
38,1.880089256458286,0.2068566675236139,5.800000000000004
39,1.9206202130800476,0.2127963096081731,5.900000000000004
40,1.9611507364377119,0.2187393425043179,6.000000000000004
41,2.0040052627257876,0.22558130804906168,6.100000000000005
42,2.046859423084193,0.2324301611662681,6.200000000000005
43,2.0897132174699973,0.23928531044586998,6.300000000000004
44,2.132566645840263,0.24614622984584336,6.400000000000005
45,2.175419708152043,0.25301244996287525,6.500000000000005
46,2.2182724043623856,0.25988355065655355,6.600000000000005
47,2.2611247344283307,0.2667591547899449,6.700000000000005
48,2.3039766983069137,0.27363892289544894,6.800000000000005
49,2.346828295955161,0.2805225486110955,6.900000000000006
50,2.3896795273300953,0.2874097547612028,7.000000000000005
51,2.436301712382612,0.29541232647055266,7.100000000000005
52,2.4829244043697716,0.3034209043175919,7.2000000000000055
53,2.529547603331242,0.3114350249576584,7.300000000000006
54,2.5761713093066874,0.3194542712363705,7.400000000000006
55,2.6227955223357844,0.32747826660597645,7.500000000000005
56,2.6694202424582087,0.33550667032811826,7.600000000000006
57,2.7160454697136363,0.34353917333744843,7.700000000000006
58,2.762671204141758,0.35157549466281834,7.800000000000006
59,2.8092974457822595,0.35961537832070617,7.900000000000006
60,2.8559241946748366,0.3676585906100863,8.000000000000007
61,2.904790616319892,0.3765461559394781,8.100000000000007
62,2.953657079162307,0.38543778141630863,8.200000000000006
63,3.0025235832056825,0.39433319238986236,8.300000000000006
64,3.051390128453612,0.4032321383329458,8.400000000000006
65,3.100256714909695,0.41213439026082926,8.500000000000007
66,3.149123342577526,0.42103973847333775,8.600000000000007
67,3.1979900114607034,0.42994799057403843,8.700000000000006
68,3.2468567215628306,0.4388589697277885,8.800000000000008
69,3.2957234728874982,0.44777251312395694,8.900000000000007
70,3.3445902654383124,0.4566884706176389,9.000000000000007
71,3.3964474591747513,0.46651924880351253,9.100000000000007
72,3.448304539259935,0.47635318307037655,9.200000000000006
73,3.5001615056870246,0.4861900819086464,9.300000000000008
74,3.552018358449167,0.4960297689447307,9.400000000000007
75,3.6038750975395253,0.5058720814794586,9.500000000000007
76,3.655731722951254,0.5157168691921254,9.600000000000009
77,3.7075882346774973,0.5255639929887375,9.700000000000008
78,3.7594446327114173,0.5354133239761352,9.800000000000008
79,3.8113009170461636,0.5452647425462721,9.900000000000007
80,3.8631570876748866,0.5551181375571337,10.0
81,4.404390547868521,0.6617153913380649,11.0
82,4.9740804304222594,0.7773841928271209,12.0
83,5.563970275762611,0.9015754965083286,13.0
84,6.186683456327051,1.0357657814563068,14.0
85,6.839797535715687,1.1795048683808769,15.0
86,7.528707551706458,1.3333781920664238,16.0
87,8.241038378325657,1.495833320571246,17.0
88,8.980719457045709,1.6665999600251546,18.0
89,9.743827626011425,1.845255479403183,19.0
90,10.536186938706932,2.0325148716108834,20.0
91,11.352537692917371,2.227447396596196,21.0
92,12.200895769970874,2.4316396330554584,22.0
93,13.071767500106652,2.644262562134738,23.0
94,13.972502156243273,2.8656113465801294,24.0
95,14.901931803537916,3.0957516572609505,25.0
96,15.858709742391243,3.3342191323472865,26.0
97,16.83945117912923,3.580070711738052,27.0
98,17.84544528715533,3.832977216972098,28.0
99,18.877338659483616,4.093001894809641,29.0
100,19.93772694357375,4.3611027145183545,30.0
101,21.023989342184333,4.63759058029871,31.0
102,22.13722734264666,4.921617631973157,32.0
103,23.268300107061975,5.21200400156324,33.0
104,24.427332786421132,5.509939705273622,34.0
105,25.612626720677305,5.815314062995328,35.0
106,26.826401229892554,6.128412562820502,36.0
107,28.058449577425097,6.447553783883895,37.0
108,29.31005952602387,6.772737722354132,38.0
109,30.58343672572582,7.104858676521107,39.0
110,31.88012479507817,7.443888887464376,40.0
111,33.19707238117982,7.789712544628003,41.0
112,34.53653348954193,8.14262150534973,42.0
113,35.89576934002345,8.50203234148855,43.0
114,37.27723801129372,8.86795358166385,44.0
115,38.67999899110749,9.240322506121538,45.0
116,40.10786948378446,9.619399802037478,46.0
117,41.555048146082214,10.004736556669114,47.0
118,43.02670532578482,10.396608100036415,48.0
119,44.518661291029744,10.794602049718579,49.0
120,46.03488140451724,11.199636660559204,50.0
121,47.550263803339796,11.607315373388433,51.0
122,49.09304182183336,12.022591948983356,52.0
123,50.65341161709859,12.44372276659234,53.0
124,52.250035860449984,12.873927807712327,54.0
125,53.85883391071393,13.309287344727776,55.0
126,55.488712790351705,13.751159440090136,56.0
127,57.14287828082575,14.19963628985645,57.0
128,58.81819770281059,14.653909632324538,58.0
129,60.50950414231793,15.112700660198188,59.0
130,62.221775669927524,15.576880254197405,60.0
131,63.95419504113175,16.046672061379045,61.0
132,65.70712275120769,16.522148989663805,62.0
133,67.46501690627156,17.000547470428522,63.0
134,69.25159614808109,17.48619400920779,64.0
135,71.05395040100379,17.97735490215036,65.0
136,72.88540025855498,18.47667879109486,66.0
137,74.71220473389127,18.978114219714595,67.0
138,76.55648575573481,19.484551641196138,68.0
139,78.41673453358067,19.995394468475972,69.0
140,80.30441568932787,20.512230332620057,70.0
141,82.20913352758771,21.033824185610182,71.0
142,84.12667552066284,21.559119375355248,72.0
143,86.05792548452384,22.08937340999651,73.0
144,88.00815460758965,22.624523693130662,74.0
145,89.97704567412437,23.16483393060992,75.0
146,91.96698872784927,23.710258148480886,76.0
147,93.9567432905424,24.25772489849508,77.0
148,95.96708964278386,24.80975367317879,78.0
149,97.99606718986354,25.366780772170106,79.0
150,100.05091720874235,25.9292091311054,80.0
151,102.09118328031768,26.491093496524513,81.0
152,104.15430820147783,27.058018651372276,82.0
153,106.23102822366128,27.630042220368683,83.0
154,108.36247990966652,28.213158478315247,84.0
155,110.47094103332874,28.79447607541998,85.0
156,112.59726630021717,29.38033402113618,86.0
157,114.69143626549577,29.96184753892465,87.0
158,116.83515710978995,30.553725614379438,88.0
159,118.97513016216517,31.14532058719087,89.0
160,121.16029806410391,31.74695050347939,90.0
161,123.31302252844978,32.34281271856756,91.0
162,125.49345697818903,32.94605913433798,92.0
163,127.68057074830715,33.55276148836231,93.0
164,129.91408590426906,34.170817096836196,94.0
165,132.15984962595647,34.79275967417724,95.0
166,134.43714972148152,35.421850716429816,96.0
167,136.71653527207758,36.052788856376274,97.0
168,139.0023025949426,36.68533810185259,98.0
169,141.2643502594166,37.31535341180033,99.0
170,143.54152651138133,37.94914029665516,100.0
171,167.0433256669695,44.47648910839861,110.0
172,191.5111754329496,51.280219694202316,120.0
173,216.90433482391026,58.325606256036046,130.0
174,243.12900297121237,65.57765166538991,140.0
175,269.91538369575414,72.96985338218731,150.0
176,297.16246972658814,80.43966930548818,160.0
177,324.65193927605276,87.93309924202164,170.0
178,352.21357930891276,95.37016768052163,180.0
179,379.7073675460417,102.74327821467045,190.0
180,406.97572090075596,109.9644630796367,200.0
181,433.81904175430947,116.9698544804173,210.0
182,460.3815860293476,123.77280002975168,220.0
183,486.5751437480744,130.3453230626231,230.0
184,512.2221980650976,136.67060025108538,240.0
