,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.289,1.445,0.051,-4.301,-0.051,-4.063000000000001,0.2589362855993729,2.3383005590259787,,0.0,20,35.21482
1,-0.085,-9.605,-0.561,-22.015,-0.017,7.225,29.245060027293498,8.388859449563636,31.959075311222875,2.0,20,35.21482
2,-0.289,-11.033,-0.425,-21.267000000000003,0.119,5.729,27.001480551999368,8.709419411885987,31.02214723629412,4.0,20,35.21482
3,-0.5950000000000001,-11.509,-0.425,-23.137,-0.017,3.4170000000000003,26.55713425804825,8.512435790565025,27.796634246760824,6.0,20,35.21482
4,0.119,-13.379,-0.7310000000000001,-23.511000000000003,0.017,1.003,24.52540927283376,7.92948959265349,26.42593444809633,8.0,20,35.21482
5,-0.085,-15.759,-0.629,-26.639000000000003,-1.139,-0.221,26.422922321348185,8.046928564948713,27.887902151655457,10.0,20,35.21482
6,-0.085,-16.201,-0.153,-27.217,0.357,0.935,28.15661918625885,7.957883322613753,29.84457247271039,12.0,20,35.21482
7,-0.119,-18.683,-0.663,-30.039,-0.357,0.085,30.12555413598229,8.519439862564411,31.384410803519813,14.0,20,35.21482
8,0.017,-19.295,-0.5950000000000001,-31.977000000000004,-0.357,-1.3430000000000002,30.634924514351265,8.741157076354563,32.31673592051718,16.0,20,35.21482
9,0.051,-21.539,-0.765,-33.405,-0.153,-2.567,30.844072169543377,8.95643541365751,32.51542520806682,18.0,20,35.21482
10,0.051,-22.491000000000003,-0.765,-33.983000000000004,-0.289,-4.471,29.515838460053956,8.3894107359891,30.80958249290997,20.0,20,35.21482
11,0.289,-24.769,-0.187,-35.921,-0.085,-4.335,31.58616469278915,9.123655387727135,32.277377000798815,22.0,20,35.21482
12,0.391,-24.667,-0.493,-35.547000000000004,0.017,-5.083,30.46826867414688,8.666885677787263,31.82650247411572,24.0,20,35.21482
13,0.425,-25.857000000000003,-0.527,-37.689,0.119,-5.423,32.27246615925099,8.809985134245487,33.42191909422656,26.0,20,35.21482
14,0.323,-27.455,-0.119,-39.049,0.289,-10.625,28.42692807884806,8.697655572205385,29.411797568743975,28.0,20,35.21482
15,0.357,-26.945,0.051,-38.913,0.493,-12.393,26.52368307758182,7.822608429926828,28.525698518227177,30.0,20,35.21482
