series,Rg_over_lc,Re_over_lc,position_class
living worms,0.114728,0.00781629,0
living worms,0.104067,0.15014,0
living worms,0.0948669,0.131299,0
living worms,0.0979795,0.111655,0
living worms,0.0933553,0.16914,0
living worms,0.0787693,0.229907,0
living worms,0.122541,0.105618,0
living worms,0.108497,0.0582609,0
living worms,0.105787,0.0268431,0
living worms,0.0907143,0.2819,0
living worms,0.110584,0.284517,0
living worms,0.0998347,0.00847796,0
living worms,0.104617,0.219418,0
living worms,0.0997576,0.181297,0
living worms,0.110167,0.210541,0
living worms,0.117118,0.226589,0
living worms,0.121856,0.230193,0
living worms,0.115423,0.092328,0
living worms,0.118616,0.0368084,0
living worms,0.108814,0.0630027,0
living worms,0.123748,0.271096,0
living worms,0.10555,0.0174778,0
living worms,0.0595887,0.0353898,0
living worms,0.0620079,0.0502458,0
living worms,0.0620086,0.0268097,0
living worms,0.0739232,0.0247173,0
living worms,0.0937208,0.320485,0
living worms,0.0886265,0.0981852,0
living worms,0.0576284,0.127261,0
living worms,0.100155,0.293471,0
living worms,0.0871183,0.296056,0
living worms,0.0988111,0.0759239,0
living worms,0.11296,0.0390814,0
living worms,0.128999,0.05221,0
living worms,0.120185,0.218215,0
living worms,0.11828,0.0517954,0
living worms,0.126982,0.0731761,0
living worms,0.123525,0.159585,0
living worms,0.119006,0.155617,0
living worms,0.10718,0.221829,0
living worms,0.107262,0.0885632,0
living worms,0.125683,0.189127,0
living worms,0.109522,0.235139,0
living worms,0.117166,0.175854,0
living worms,0.0906865,0.109928,0
living worms,0.106334,0.242683,0
living worms,0.0948988,0.262943,0
living worms,0.0944456,0.0797334,0
living worms,0.118947,0.119566,0
living worms,0.113986,0.231034,0
living worms,0.0841921,0.0218215,0
living worms,0.0971538,0.284185,0
living worms,0.105201,0.277026,0
living worms,0.116311,0.236446,0
living worms,0.0961152,0.238685,0
living worms,0.114193,0.211834,0
living worms,0.114933,0.204747,0
living worms,0.0961115,0.204493,0
living worms,0.0949254,0.256569,0
living worms,0.0982544,0.25216,0
living worms,0.0935006,0.194698,0
living worms,0.0979056,0.230625,0
living worms,0.11058,0.286073,0
living worms,0.0919287,0.201897,0
living worms,0.166553,0.229285,0
living worms,0.117836,0.242298,0
living worms,0.128595,0.31645,0
living worms,0.131126,0.199547,0
living worms,0.119648,0.138401,0
living worms,0.1096,0.0758765,0
living worms,0.0719553,0.161888,0
living worms,0.0958443,0.0108073,0
living worms,0.0930912,0.00683515,0
living worms,0.105294,0.0102088,0
living worms,0.134754,0.250914,0
living worms,0.121133,0.0763252,0
living worms,0.124085,0.152438,0
living worms,0.134885,0.137913,0
living worms,0.111103,0.129139,0
living worms,0.0844753,0.118084,0
living worms,0.0994116,0.259611,0
living worms,0.103961,0.247173,0
living worms,0.115483,0.277871,0
living worms,0.120325,0.238459,0
living worms,0.125224,0.26821,0
living worms,0.121951,0.234722,0
living worms,0.119087,0.24186,0
living worms,0.116982,0.0388971,0
living worms,0.121373,0.0255044,0
living worms,0.132018,0.119971,0
living worms,0.121055,0.118994,0
living worms,0.111886,0.0268431,0
living worms,0.120856,0.068509,0
living worms,0.127153,0.0569034,0
living worms,0.117379,0.00858328,0
living worms,0.117005,0.0265402,0
living worms,0.11468,0.132762,0
living worms,0.117138,0.0764193,0
living worms,0.108631,0.049616,0
living worms,0.118326,0.0536361,0
living worms,0.122992,0.0607373,0
living worms,0.113485,0.120643,0
living worms,0.11516,0.103773,0
living worms,0.117476,0.0869766,0
living worms,0.109942,0.12205,0
living worms,0.11094,0.0713484,0
living worms,0.115657,0.136262,0
living worms,0.107456,0.29303,0
living worms,0.103444,0.278824,0
living worms,0.108703,0.12582,0
living worms,0.125431,0.113245,0
living worms,0.111522,0.0682594,0
living worms,0.119339,0.046164,0
living worms,0.111738,0.279606,0
living worms,0.112416,0.13692,0
living worms,0.109023,0.275827,0
living worms,0.116163,0.0762191,0
living worms,0.115399,0.119514,0
living worms,0.118642,0.261171,0
living worms,0.109921,0.244578,0
living worms,0.133089,0.00721872,0
living worms,0.126219,0.0967007,0
living worms,0.133686,0.0818683,0
living worms,0.133127,0.0264384,0
living worms,0.124922,0.242661,0
living worms,0.117919,0.0368084,0
living worms,0.129111,0.265825,0
living worms,0.121295,0.110425,0
living worms,0.0932091,0.277026,0
living worms,0.10191,0.216333,0
living worms,0.0925002,0.217885,0
living worms,0.115813,0.154575,0
living worms,0.106129,0.0462806,0
living worms,0.11458,0.0317782,0
living worms,0.10848,0.0179845,0
living worms,0.111131,0.20236,0
living worms,0.100594,0.177496,0
living worms,0.0727661,0.23926,0
living worms,0.0938981,0.208021,0
living worms,0.0937895,0.0692006,0
living worms,0.12023,0.0684697,0
living worms,0.137266,0.028182,0
living worms,0.130935,0.197602,0
living worms,0.176282,0.326731,0
living worms,0.105567,0.314131,0
living worms,0.126184,0.316672,0
living worms,0.102174,0.234067,0
living worms,0.124595,0.347063,0
living worms,0.106448,0.0758528,0
living worms,0.116184,0.214331,0
living worms,0.11606,0.117596,0
living worms,0.112076,0.119784,0
living worms,0.119419,0.100955,0
living worms,0.126113,0.181208,0
living worms,0.111615,0.0431669,0
living worms,0.131698,0.0398554,0
living worms,0.11658,0.0809745,0
living worms,0.12963,0.0631309,0
living worms,0.123784,0.117596,0
living worms,0.119466,0.193257,0
living worms,0.145321,0.371432,0
living worms,0.16773,0.515298,0
living worms,0.20508,0.619187,0
living worms,0.214353,0.736814,4
living worms,0.232007,0.78153,3
living worms,0.2405,0.59865,3
living worms,0.262428,0.853433,3
living worms,0.248375,0.666241,1
living worms,0.175829,0.446016,1
living worms,0.237798,0.571047,1
living worms,0.230357,0.619826,1
living worms,0.202882,0.619629,1
living worms,0.217635,0.689029,1
living worms,0.223539,0.585792,1
living worms,0.233654,0.589082,1
living worms,0.180372,0.485257,1
living worms,0.223749,0.579164,2
living worms,0.229403,0.643454,2
living worms,0.267206,0.901825,3
living worms,0.184113,0.652827,3
living worms,0.260483,0.795195,3
living worms,0.0794703,0.157043,2
living worms,0.0850696,0.307114,2
living worms,0.151315,0.495524,2
living worms,0.187371,0.67029,2
living worms,0.210448,0.749331,2
living worms,0.255528,0.733245,1
living worms,0.0983775,0.320274,1
living worms,0.10111,0.326641,1
living worms,0.117018,0.229207,1
living worms,0.0883627,0.262468,1
living worms,0.0945802,0.291798,1
living worms,0.0941859,0.30162,1
living worms,0.0931989,0.189312,1
living worms,0.0796037,0.277742,1
living worms,0.0988676,0.315424,1
living worms,0.102802,0.310069,1
living worms,0.0770694,0.172339,1
living worms,0.0854039,0.241302,1
living worms,0.0879806,0.262697,1
living worms,0.0792991,0.217658,1
living worms,0.0641453,0.128798,1
living worms,0.053961,0.0630027,1
living worms,0.110065,0.252442,1
living worms,0.170686,0.578314,1
living worms,0.0939468,0.325387,1
living worms,0.115292,0.400724,1
living worms,0.147276,0.489283,1
living worms,0.167014,0.50255,1
living worms,0.214236,0.615703,1
living worms,0.21608,0.746692,1
living worms,0.214193,0.613947,1
living worms,0.166742,0.504508,1
living worms,0.1546,0.522742,1
living worms,0.19742,0.619374,1
living worms,0.105786,0.386956,1
living worms,0.113743,0.372321,1
living worms,0.115429,0.374158,1
living worms,0.149226,0.439829,1
living worms,0.191034,0.518094,1
living worms,0.188031,0.305633,1
living worms,0.226623,0.471273,1
living worms,0.188748,0.405529,1
living worms,0.130737,0.361645,1
living worms,0.208453,0.552554,1
living worms,0.206583,0.698403,2
living worms,0.26265,0.82609,2
living worms,0.218967,0.612859,3
living worms,0.248855,0.853912,3
living worms,0.263602,0.889891,4
living worms,0.054421,0.131538,3
living worms,0.0672372,0.0603813,4
living worms,0.169127,0.565685,3
living worms,0.268347,0.888749,2
living worms,0.23956,0.632823,2
living worms,0.217096,0.604678,2
living worms,0.178796,0.594439,1
living worms,0.203218,0.504237,1
living worms,0.222395,0.674488,1
living worms,0.208712,0.682673,1
living worms,0.206696,0.517489,1
living worms,0.230197,0.785541,1
living worms,0.245764,0.655933,2
living worms,0.20067,0.411668,2
living worms,0.197834,0.541636,2
living worms,0.089747,0.337844,2
living worms,0.0772022,0.284173,2
living worms,0.148067,0.357808,2
living worms,0.192402,0.565761,2
living worms,0.196401,0.643454,3
living worms,0.203488,0.403505,3
living worms,0.229109,0.640636,4
living worms,0.233363,0.737309,0
living worms,0.227255,0.678292,0
living worms,0.225576,0.667627,0
living worms,0.172361,0.590033,0
living worms,0.118061,0.247699,0
living worms,0.123409,0.244237,0
living worms,0.0982044,0.0246445,0
living worms,0.132141,0.342561,0
living worms,0.17525,0.515192,0
living worms,0.171386,0.35813,0
living worms,0.178674,0.346353,0
living worms,0.176099,0.374954,0
living worms,0.155598,0.206713,0
living worms,0.190848,0.258056,0
living worms,0.152128,0.157756,0
living worms,0.172099,0.373283,0
living worms,0.176404,0.32574,0
living worms,0.14876,0.213469,0
living worms,0.105078,0.237523,0
living worms,0.0630232,0.205623,0
living worms,0.109142,0.312249,0
living worms,0.184231,0.446479,0
living worms,0.231933,0.702117,0
living worms,0.179436,0.347622,0
living worms,0.190396,0.465881,0
living worms,0.173173,0.41569,0
living worms,0.137366,0.46166,0
living worms,0.0614111,0.0468977,0
living worms,0.0753201,0.0138011,0
living worms,0.0776903,0.0144374,0
living worms,0.0760333,0.00966636,0
living worms,0.0765422,0.0167962,0
living worms,0.0778847,0.116622,0
living worms,0.0752488,0.0271096,0
living worms,0.076179,0.0332969,0
living worms,0.089402,0.102088,0
living worms,0.0946892,0.0627598,0
living worms,0.0959554,0.265825,0
living worms,0.0828045,0.141787,0
living worms,0.0777178,0.0120643,0
living worms,0.0977926,0.206713,0
living worms,0.0962531,0.213204,0
living worms,0.102747,0.250846,0
living worms,0.0706032,0.180104,0
living worms,0.10085,0.258994,0
living worms,0.103349,0.26811,0
living worms,0.105877,0.281514,0
living worms,0.108785,0.239132,0
living worms,0.0834539,0.197538,0
living worms,0.0644792,0.159877,0
living worms,0.108166,0.192964,0
living worms,0.120155,0.189573,0
living worms,0.115561,0.0799809,0
living worms,0.0968857,0.264656,0
living worms,0.101998,0.266699,0
living worms,0.110175,0.0460666,0
living worms,0.100184,0.171508,0
living worms,0.0603955,0.14889,0
living worms,0.0665016,0.143657,0
living worms,0.0991666,0.280366,0
living worms,0.127929,0.391451,0
living worms,0.179747,0.553351,0
living worms,0.200363,0.606226,0
living worms,0.222876,0.694222,0
living worms,0.161205,0.471395,0
living worms,0.205501,0.707414,4
living worms,0.238838,0.572788,4
living worms,0.270637,0.838178,3
living worms,0.246735,0.822324,3
living worms,0.206961,0.670403,3
living worms,0.233052,0.761263,3
living worms,0.200249,0.654293,2
living worms,0.247808,0.831376,2
living worms,0.11646,0.356631,2
living worms,0.155581,0.567102,2
living worms,0.198918,0.529574,1
living worms,0.203439,0.71985,1
living worms,0.210351,0.506816,1
living worms,0.20179,0.718871,1
living worms,0.24131,0.763116,1
living worms,0.212722,0.422286,1
living worms,0.188826,0.621985,2
living worms,0.237141,0.594634,2
living worms,0.191115,0.630033,2
living worms,0.2383,0.699917,2
living worms,0.265551,0.856569,3
living worms,0.220663,0.710582,3
living worms,0.129969,0.403708,2
living worms,0.0635827,0.0218215,2
living worms,0.165907,0.538202,2
living worms,0.194923,0.607252,1
living worms,0.225413,0.52419,1
living worms,0.0920296,0.221281,1
living worms,0.146319,0.00683515,1
living worms,0.18743,0.309651,1
living worms,0.179977,0.2256,1
living worms,0.200931,0.57284,1
living worms,0.103902,0.25096,1
living worms,0.0886256,0.291082,1
living worms,0.114401,0.34434,1
living worms,0.157992,0.506754,1
living worms,0.194244,0.647814,1
living worms,0.252206,0.774893,1
living worms,0.245928,0.610297,2
living worms,0.234594,0.592881,2
living worms,0.218276,0.575756,3
living worms,0.210495,0.752356,3
living worms,0.202471,0.383877,4
living worms,0.244119,0.715898,4
living worms,0.211768,0.480162,4
living worms,0.245456,0.743111,0
living worms,0.241162,0.657312,0
living worms,0.256374,0.756149,0
living worms,0.247996,0.76347,0
living worms,0.240385,0.717183,0
living worms,0.0750356,0.181183,4
living worms,0.137789,0.346729,4
living worms,0.178198,0.480905,0
living worms,0.224257,0.689235,0
living worms,0.118557,0.411152,4
living worms,0.166659,0.546235,4
living worms,0.217067,0.688129,4
living worms,0.254338,0.700395,0
living worms,0.236521,0.739,0
living worms,0.189285,0.675795,0
living worms,0.186124,0.646614,0
living worms,0.190295,0.650272,0
living worms,0.170082,0.416595,0
living worms,0.240671,0.760437,0
living worms,0.194848,0.511734,0
living worms,0.180852,0.587029,0
living worms,0.195472,0.308302,0
living worms,0.116252,0.315136,0
living worms,0.113216,0.279274,0
living worms,0.124483,0.191539,0
living worms,0.109585,0.228063,0
living worms,0.166303,0.446131,0
living worms,0.192317,0.684829,4
living worms,0.244525,0.785098,4
living worms,0.177719,0.59959,4
living worms,0.215926,0.563011,3
living worms,0.190636,0.479303,3
living worms,0.1655,0.415999,3
living worms,0.203753,0.427916,3
living worms,0.19653,0.703149,2
living worms,0.221566,0.643571,1
living worms,0.0641734,0.102938,3
living worms,0.0807777,0.191553,2
living worms,0.0789429,0.294296,2
living worms,0.0997945,0.21046,2
living worms,0.225513,0.53543,2
living worms,0.24292,0.687188,2
living worms,0.244204,0.662337,2
living worms,0.215952,0.748259,1
living worms,0.214974,0.427696,1
living worms,0.224473,0.624872,1
living worms,0.231404,0.564536,1
living worms,0.141426,0.419168,1
living worms,0.117205,0.0835089,1
living worms,0.106978,0.103391,1
living worms,0.22888,0.537575,1
living worms,0.206112,0.445091,1
living worms,0.0725949,0.0443779,1
living worms,0.138277,0.465844,1
living worms,0.193233,0.585215,2
living worms,0.221563,0.741492,3
living worms,0.229629,0.730999,4
living worms,0.0814245,0.0578741,4
living worms,0.114522,0.239106,3
living worms,0.1774,0.595392,3
living worms,0.200766,0.725301,3
living worms,0.182631,0.575081,2
living worms,0.18739,0.657033,2
living worms,0.212486,0.415906,1
living worms,0.068599,0.225217,1
living worms,0.0960184,0.336485,1
living worms,0.178727,0.54157,1
living worms,0.20258,0.599795,2
living worms,0.203338,0.537615,2
living worms,0.235986,0.699708,2
living worms,0.224423,0.701104,2
living worms,0.226951,0.655474,2
living worms,0.253415,0.769858,3
living worms,0.0897698,0.209635,2
living worms,0.137209,0.394815,2
living worms,0.183885,0.589867,2
living worms,0.126661,0.465547,2
living worms,0.0819614,0.292827,2
living worms,0.0687265,0.237269,2
living worms,0.0934323,0.359739,2
living worms,0.10628,0.218647,2
living worms,0.067477,0.224666,2
living worms,0.090125,0.293651,2
living worms,0.120093,0.415091,2
living worms,0.134945,0.422305,2
living worms,0.153228,0.406818,2
living worms,0.161218,0.455766,2
living worms,0.153313,0.325961,1
living worms,0.134262,0.375739,2
living worms,0.14036,0.385113,2
living worms,0.132997,0.0510968,2
living worms,0.0979852,0.332464,2
living worms,0.0883507,0.264075,2
living worms,0.0858664,0.325748,2
living worms,0.157667,0.160012,2
living worms,0.166149,0.463809,2
living worms,0.186324,0.475365,2
living worms,0.191211,0.256625,1
living worms,0.0566435,0.144828,2
living worms,0.145118,0.516086,2
living worms,0.189004,0.404906,1
living worms,0.195886,0.292228,1
living worms,0.2222,0.570109,1
living worms,0.105035,0.199042,1
living worms,0.167009,0.330711,1
living worms,0.195991,0.429896,1
living worms,0.218366,0.541557,1
living worms,0.216799,0.559142,1
living worms,0.163896,0.408002,1
living worms,0.128497,0.433382,1
living worms,0.179866,0.572576,1
living worms,0.170356,0.391458,1
living worms,0.19055,0.466582,1
living worms,0.183854,0.478554,1
living worms,0.0656649,0.159877,1
living worms,0.118171,0.296958,1
living worms,0.195229,0.540088,1
living worms,0.198826,0.486449,1
living worms,0.227747,0.513748,1
living worms,0.0621315,0.0615017,1
living worms,0.111252,0.17975,1
living worms,0.0815149,0.121551,0
living worms,0.0921637,0.190943,0
living worms,0.0899828,0.129323,0
living worms,0.0877696,0.0650855,0
living worms,0.0883309,0.189051,0
living worms,0.11258,0.184794,0
living worms,0.102129,0.164527,0
living worms,0.121086,0.164527,0
living worms,0.100668,0.130385,0
living worms,0.104747,0.173298,0
living worms,0.0736658,0.0912634,0
living worms,0.112242,0.147886,0
living worms,0.0919595,0.14853,0
living worms,0.10414,0.312113,0
living worms,0.0851446,0.0298983,0
living worms,0.0806268,0.212863,0
living worms,0.0833728,0.166411,0
living worms,0.0922516,0.276777,0
living worms,0.0925205,0.19772,0
living worms,0.0938091,0.0716797,0
living worms,0.116798,0.29544,0
living worms,0.105455,0.250099,0
living worms,0.105815,0.0945467,0
living worms,0.152088,0.257514,0
living worms,0.174329,0.49914,4
living worms,0.190877,0.506557,4
living worms,0.141095,0.0115164,0
living worms,0.199735,0.602811,4
living worms,0.238863,0.765535,4
living worms,0.227625,0.767274,2
living worms,0.175294,0.398008,2
living worms,0.101395,0.32559,2
living worms,0.143821,0.31638,2
living worms,0.214152,0.749681,3
living worms,0.217559,0.728492,3
living worms,0.209917,0.728015,4
living worms,0.201471,0.728306,4
living worms,0.183675,0.612884,0
living worms,0.198085,0.591887,0
living worms,0.185444,0.661384,0
living worms,0.189578,0.456549,0
living worms,0.135908,0.269907,0
living worms,0.0815815,0.162557,0
living worms,0.103208,0.348671,0
living worms,0.0970188,0.203035,0
living worms,0.14365,0.384047,0
living worms,0.123186,0.195874,0
living worms,0.094418,0.218921,0
living worms,0.119342,0.312759,0
living worms,0.0900622,0.215039,0
living worms,0.0767728,0.122972,0
living worms,0.102576,0.176265,0
living worms,0.083267,0.160049,0
living worms,0.10106,0.233223,0
living worms,0.167775,0.44988,0
living worms,0.108234,0.23656,0
living worms,0.10554,0.281928,0
living worms,0.106691,0.201567,0
living worms,0.0953462,0.207071,0
living worms,0.10682,0.193729,0
living worms,0.11897,0.295467,4
living worms,0.150522,0.0226261,4
living worms,0.156714,0.470323,4
living worms,0.165888,0.300417,4
living worms,0.185439,0.383857,4
living worms,0.171694,0.479536,4
living worms,0.188943,0.619312,4
living worms,0.213987,0.389305,4
living worms,0.218977,0.757471,4
living worms,0.156921,0.241817,0
living worms,0.175891,0.300964,0
living worms,0.179312,0.319256,0
living worms,0.198757,0.301105,0
living worms,0.178181,0.573258,0
living worms,0.176361,0.577205,0
living worms,0.140482,0.237461,0
living worms,0.132939,0.408678,0
living worms,0.162398,0.549217,0
living worms,0.141469,0.458639,0
living worms,0.0795956,0.13361,0
living worms,0.0974565,0.177793,0
living worms,0.0911906,0.264431,0
living worms,0.101183,0.284644,0
living worms,0.116888,0.205683,0
living worms,0.12644,0.141769,0
living worms,0.10902,0.282342,0
living worms,0.118214,0.245329,0
living worms,0.11233,0.217108,0
living worms,0.107008,0.198116,0
living worms,0.115599,0.0196792,0
living worms,0.165384,0.488602,0
living worms,0.230565,0.689202,4
living worms,0.247378,0.761346,4
living worms,0.214912,0.583483,4
living worms,0.238144,0.62094,4
living worms,0.243114,0.770468,4
living worms,0.223123,0.651484,4
living worms,0.229864,0.671344,4
living worms,0.274236,0.866208,4
living worms,0.254989,0.765469,4
living worms,0.240969,0.664782,4
living worms,0.261955,0.818429,4
living worms,0.187211,0.551812,0
living worms,0.209469,0.719582,4
living worms,0.26773,0.875698,4
living worms,0.183265,0.61567,3
living worms,0.184762,0.627038,2
living worms,0.194552,0.657242,1
living worms,0.164129,0.610751,1
living worms,0.160927,0.590388,1
living worms,0.188964,0.629204,1
living worms,0.170265,0.605296,1
living worms,0.153869,0.565149,1
living worms,0.181313,0.604243,1
living worms,0.165057,0.525653,2
living worms,0.234257,0.77203,2
living worms,0.187262,0.662898,3
living worms,0.209048,0.730835,4
living worms,0.185302,0.611008,4
living worms,0.233107,0.754838,0
living worms,0.215251,0.727918,0
living worms,0.213634,0.712933,0
living worms,0.127598,0.415313,0
living worms,0.162021,0.520409,0
living worms,0.169349,0.485705,0
living worms,0.158715,0.452303,0
living worms,0.0982191,0.210155,0
living worms,0.139246,0.32273,0
living worms,0.135888,0.32957,0
living worms,0.071682,0.0342407,0
living worms,0.137003,0.322097,0
living worms,0.128776,0.407248,0
living worms,0.181293,0.650995,4
living worms,0.173282,0.607512,4
living worms,0.144828,0.516328,3
living worms,0.185832,0.627089,2
living worms,0.181674,0.570368,2
living worms,0.144076,0.529945,2
living worms,0.151059,0.387841,2
living worms,0.152169,0.321182,2
living worms,0.0783887,0.265792,2
living worms,0.147172,0.510185,2
living worms,0.106396,0.0118569,2
living worms,0.131643,0.441317,2
living worms,0.0983215,0.320876,2
living worms,0.0692867,0.134943,2
living worms,0.127053,0.472338,2
living worms,0.151128,0.548105,2
living worms,0.154611,0.534837,2
living worms,0.139282,0.526069,2
living worms,0.172315,0.604243,2
living worms,0.113046,0.418808,3
living worms,0.16832,0.60141,3
living worms,0.177662,0.605872,4
living worms,0.11777,0.445281,4
living worms,0.141948,0.520179,4
living worms,0.0831709,0.264025,4
living worms,0.159007,0.541393,0
living worms,0.150163,0.482481,0
living worms,0.127361,0.308506,0
living worms,0.112672,0.379671,0
living worms,0.117043,0.317861,0
living worms,0.107676,0.310785,0
living worms,0.138218,0.327916,0
living worms,0.0712477,0.0276873,0
living worms,0.0929681,0.331196,0
living worms,0.0610294,0.119293,0
living worms,0.114592,0.359319,0
living worms,0.127556,0.424582,0
living worms,0.151297,0.50385,0
living worms,0.110418,0.39,4
living worms,0.152471,0.302883,4
living worms,0.177114,0.581661,4
living worms,0.176096,0.626841,4
living worms,0.159526,0.579367,4
living worms,0.160483,0.560412,3
living worms,0.203744,0.669478,3
living worms,0.144611,0.537815,3
living worms,0.194191,0.607736,3
living worms,0.204343,0.662592,3
living worms,0.212425,0.587623,3
living worms,0.140678,0.226595,3
living worms,0.0701834,0.247562,3
living worms,0.0998578,0.223845,3
living worms,0.105764,0.379671,4
living worms,0.117169,0.360465,4
living worms,0.1335,0.43805,4
living worms,0.162557,0.453956,0
living worms,0.147005,0.42849,0
living worms,0.161536,0.544963,0
living worms,0.179847,0.590882,0
living worms,0.136555,0.287421,0
living worms,0.117289,0.376394,0
living worms,0.118568,0.406961,0
living worms,0.0749514,0.271201,0
living worms,0.136429,0.446539,0
living worms,0.0968075,0.343096,0
living worms,0.0866196,0.298917,4
living worms,0.127706,0.322513,4
living worms,0.162418,0.469609,4
living worms,0.190645,0.589579,3
living worms,0.193834,0.500265,3
living worms,0.209064,0.724887,1
living worms,0.217152,0.636483,1
living worms,0.230456,0.793536,1
living worms,0.204792,0.676278,1
living worms,0.239745,0.824183,1
living worms,0.17935,0.434853,1
living worms,0.233056,0.788381,1
living worms,0.186835,0.63206,1
living worms,0.20365,0.704414,1
living worms,0.23143,0.600432,1
living worms,0.20848,0.432382,1
living worms,0.220611,0.749485,1
living worms,0.187946,0.671107,2
living worms,0.220704,0.773823,2
living worms,0.174952,0.625443,2
living worms,0.241847,0.786652,3
living worms,0.241644,0.686603,4
living worms,0.234158,0.692642,4
living worms,0.194767,0.589894,4
living worms,0.218816,0.726501,0
living worms,0.207655,0.648211,0
living worms,0.173731,0.543528,0
living worms,0.170015,0.461875,0
living worms,0.167402,0.495567,0
living worms,0.133695,0.39535,0
living worms,0.134816,0.324468,0
living worms,0.0932197,0.273693,0
living worms,0.116265,0.347574,0
living worms,0.106854,0.328627,0
living worms,0.060502,0.0816934,0
living worms,0.1056,0.177046,0
living worms,0.103756,0.338531,0
living worms,0.119655,0.295467,0
living worms,0.117294,0.216557,0
living worms,0.100022,0.193941,0
living worms,0.0973944,0.366424,0
living worms,0.094611,0.337413,0
living worms,0.124808,0.339423,0
living worms,0.0933956,0.101997,0
living worms,0.0676005,0.139619,0
living worms,0.0613543,0.0811395,0
living worms,0.103011,0.305673,0
living worms,0.128566,0.317318,0
living worms,0.140654,0.397854,0
living worms,0.206306,0.64543,4
living worms,0.242834,0.733485,4
living worms,0.253903,0.791573,3
living worms,0.245687,0.776313,3
living worms,0.249792,0.833431,3
living worms,0.189781,0.636976,2
living worms,0.218162,0.759043,2
living worms,0.188733,0.656748,1
living worms,0.228832,0.798052,1
living worms,0.162413,0.558784,1
living worms,0.228233,0.742423,1
living worms,0.235436,0.822941,1
living worms,0.236314,0.826073,1
living worms,0.210369,0.744387,1
living worms,0.204908,0.588092,2
living worms,0.257002,0.736261,2
living worms,0.240967,0.734529,3
living worms,0.195642,0.613109,4
living worms,0.224101,0.692167,4
living worms,0.214699,0.659342,4
living worms,0.220133,0.694186,4
living worms,0.193931,0.602747,4
living worms,0.192757,0.567086,4
living worms,0.205027,0.690584,4
living worms,0.144436,0.451563,4
living worms,0.190825,0.573438,4
living worms,0.212121,0.609906,4
living worms,0.187086,0.59348,4
living worms,0.174669,0.636858,4
living worms,0.146997,0.512064,4
living worms,0.0941746,0.283561,4
living worms,0.0894473,0.163013,0
living worms,0.108782,0.355903,0
living worms,0.15409,0.383857,0
living worms,0.139502,0.411601,0
living worms,0.118472,0.40083,0
living worms,0.166792,0.572123,0
living worms,0.135068,0.411524,0
living worms,0.153706,0.532636,0
living worms,0.182675,0.654816,0
living worms,0.137223,0.514699,0
living worms,0.17614,0.617118,4
living worms,0.176059,0.584693,0
living worms,0.179414,0.599457,0
living worms,0.175727,0.623702,0
living worms,0.169004,0.534465,0
living worms,0.15235,0.527391,0
living worms,0.15239,0.471543,0
living worms,0.174884,0.536948,0
living worms,0.160837,0.530527,4
living worms,0.157028,0.569001,0
living worms,0.118607,0.445671,4
living worms,0.166636,0.523075,0
living worms,0.134733,0.423343,4
living worms,0.148713,0.465379,0
living worms,0.18242,0.619325,4
living worms,0.17186,0.630274,4
living worms,0.175869,0.630821,4
living worms,0.160044,0.578222,4
