series,Rg_over_lc,Re_over_lc,position_class
model,0.0803163,0.054099,0
model,0.0902434,0.162619,0
model,0.099565,0.11184,0
model,0.129605,0.143462,0
model,0.10903,0.245225,0
model,0.0866683,0.0698911,0
model,0.115562,0.217683,0
model,0.103187,0.115155,0
model,0.0986923,0.226164,0
model,0.0894967,0.0678656,0
model,0.080243,0.0750182,0
model,0.0900319,0.182511,0
model,0.10211,0.159274,0
model,0.129561,0.192396,0
model,0.115504,0.275096,0
model,0.0875009,0.116581,0
model,0.107861,0.172628,0
model,0.102492,0.0978324,0
model,0.10296,0.26542,0
model,0.0935999,0.0274942,0
model,0.0911452,0.0535173,0
model,0.0825484,0.152766,0
model,0.0960881,0.214494,0
model,0.126567,0.255901,0
model,0.119546,0.338446,0
model,0.0901916,0.153003,0
model,0.106138,0.173966,0
model,0.104999,0.124162,0
model,0.0983553,0.278025,0
model,0.0915937,0.075626,0
model,0.084421,0.0649377,0
model,0.078137,0.141228,0
model,0.0945809,0.200474,0
model,0.120823,0.27842,0
model,0.129245,0.35694,0
model,0.0916453,0.169318,0
model,0.103635,0.20104,0
model,0.111805,0.143895,0
model,0.10059,0.306905,0
model,0.10044,0.126641,0
model,0.0889223,0.047684,0
model,0.0758715,0.144561,0
model,0.101864,0.234813,0
model,0.106799,0.268327,0
model,0.12961,0.365911,0
model,0.0946217,0.174673,0
model,0.105275,0.206306,0
model,0.11599,0.130884,0
model,0.103168,0.334996,0
model,0.105171,0.212533,0
model,0.0941497,0.062914,0
model,0.074301,0.118573,0
model,0.0949866,0.20627,0
model,0.10735,0.257827,0
model,0.14565,0.411545,0
model,0.0909761,0.156697,0
model,0.111817,0.196984,0
model,0.11643,0.149547,0
model,0.101129,0.24188,0
model,0.113161,0.240735,0
model,0.0925242,0.0765538,0
model,0.0727361,0.128217,0
model,0.0895716,0.172677,0
model,0.0974674,0.20255,0
model,0.1538,0.360599,0
model,0.0893914,0.194594,0
model,0.11916,0.252784,0
model,0.112851,0.134905,0
model,0.11081,0.287782,0
model,0.117822,0.284402,0
model,0.0967985,0.0550394,0
model,0.073019,0.162274,0
model,0.0914372,0.155815,0
model,0.0968203,0.197029,0
model,0.173486,0.414876,0
model,0.0897949,0.195249,0
model,0.127022,0.25683,0
model,0.110038,0.151986,0
model,0.109275,0.28449,0
model,0.121333,0.269583,0
model,0.102112,0.0596273,0
model,0.0727311,0.157654,0
model,0.0897286,0.109509,0
model,0.0857283,0.186205,0
model,0.186945,0.459938,4
model,0.0868708,0.20841,0
model,0.138709,0.335872,0
model,0.0988041,0.101848,0
model,0.114821,0.319427,0
model,0.122415,0.328131,0
model,0.101984,0.0278898,0
model,0.0728461,0.132139,0
model,0.0904728,0.123289,0
model,0.0826187,0.0720258,0
model,0.198605,0.502429,4
model,0.0877866,0.219607,0
model,0.147693,0.391744,0
model,0.105171,0.107876,0
model,0.11178,0.318532,0
model,0.117241,0.353453,0
model,0.103937,0.0483683,0
model,0.0727454,0.101707,0
model,0.0944376,0.184408,0
model,0.0823953,0.11996,0
model,0.211038,0.571663,4
model,0.0789819,0.156389,0
model,0.168415,0.424272,0
model,0.103656,0.13935,0
model,0.106033,0.293582,0
model,0.119568,0.351769,0
model,0.10456,0.121305,0
model,0.0698754,0.0425873,0
model,0.0886627,0.162815,0
model,0.0847044,0.188675,0
model,0.219099,0.570535,4
model,0.0827943,0.175691,0
model,0.167177,0.438769,0
model,0.107011,0.115225,0
model,0.109861,0.288336,0
model,0.127483,0.398762,0
model,0.104343,0.129738,0
model,0.0769488,0.0364118,0
model,0.0839681,0.161941,0
model,0.0886904,0.273091,0
model,0.22147,0.572239,4
model,0.0829663,0.157938,0
model,0.171359,0.472619,0
model,0.11243,0.147439,0
model,0.111484,0.283455,0
model,0.139834,0.418621,0
model,0.107875,0.177906,0
model,0.0746634,0.0972571,0
model,0.0889056,0.15707,0
model,0.0904434,0.250856,0
model,0.221657,0.562282,4
model,0.0834963,0.20013,0
model,0.189526,0.530455,0
model,0.107492,0.0955945,0
model,0.11681,0.268494,0
model,0.141351,0.425674,0
model,0.110547,0.174765,0
model,0.0751934,0.158135,0
model,0.0861162,0.174275,0
model,0.0907187,0.262844,0
model,0.217033,0.541042,4
model,0.0874253,0.226783,0
model,0.200668,0.625775,0
model,0.106069,0.135352,0
model,0.113554,0.283325,0
model,0.161531,0.466439,0
model,0.122204,0.1961,0
model,0.0758914,0.211706,0
model,0.0826737,0.191158,0
model,0.0928068,0.238154,0
model,0.204645,0.510328,4
model,0.0849949,0.16851,0
model,0.212845,0.693675,4
model,0.102627,0.0664449,0
model,0.112589,0.248368,0
model,0.174711,0.512769,0
model,0.116749,0.17626,0
model,0.0844898,0.208966,0
model,0.0830193,0.220395,0
model,0.0843207,0.190281,0
model,0.211624,0.52243,4
model,0.0839247,0.1103,0
model,0.220625,0.710656,4
model,0.0983317,0.0472778,0
model,0.115358,0.295406,0
model,0.185253,0.507319,0
model,0.120706,0.196542,0
model,0.0820128,0.243319,0
model,0.0832296,0.150688,0
model,0.0893103,0.191767,0
model,0.200952,0.455889,4
model,0.0787139,0.073165,0
model,0.227111,0.731486,4
model,0.0977019,0.0539074,0
model,0.109734,0.312914,0
model,0.196468,0.572669,0
model,0.12803,0.229548,0
model,0.0816448,0.239225,0
model,0.0849937,0.161192,0
model,0.0937287,0.13327,0
model,0.189427,0.398769,4
model,0.0831367,0.020378,0
model,0.235512,0.752735,4
model,0.0963454,0.0527798,0
model,0.110336,0.290156,0
model,0.209446,0.611974,0
model,0.139012,0.244943,0
model,0.0813286,0.199173,0
model,0.0882562,0.181895,0
model,0.0850132,0.124174,0
model,0.172563,0.330309,4
model,0.0846902,0.0520202,0
model,0.239875,0.794199,4
model,0.103931,0.0384184,0
model,0.107385,0.248262,0
model,0.22176,0.684455,4
model,0.127496,0.183088,0
model,0.0866799,0.169085,0
model,0.091709,0.211391,0
model,0.0880456,0.172038,0
model,0.163576,0.275374,4
model,0.0857036,0.0648606,0
model,0.244416,0.8039,4
model,0.105998,0.0724324,0
model,0.10256,0.244972,0
model,0.220326,0.73634,4
model,0.130774,0.148769,0
model,0.0911042,0.103144,0
model,0.0938151,0.211633,0
model,0.0878836,0.137322,0
model,0.149899,0.192141,4
model,0.0876995,0.142942,0
model,0.244848,0.784621,4
model,0.103551,0.109241,0
model,0.106041,0.215314,0
model,0.229982,0.786559,4
model,0.132583,0.139545,0
model,0.0945538,0.060577,0
model,0.0884669,0.185338,0
model,0.0843845,0.0316981,0
model,0.145848,0.158574,4
model,0.097174,0.221522,0
model,0.248904,0.797138,4
model,0.110281,0.203827,0
model,0.10841,0.23683,0
model,0.235588,0.772574,4
model,0.125722,0.145919,0
model,0.100618,0.112039,0
model,0.0948833,0.191298,0
model,0.0877919,0.0555881,0
model,0.142484,0.107117,4
model,0.106281,0.318304,0
model,0.248911,0.813404,4
model,0.109038,0.192618,0
model,0.109116,0.187563,0
model,0.239226,0.76734,4
model,0.127877,0.166,0
model,0.0945499,0.166086,0
model,0.0927407,0.178221,0
model,0.0908341,0.0598207,0
model,0.14059,0.0369344,4
model,0.118175,0.409208,0
model,0.253591,0.852363,4
model,0.113095,0.218161,0
model,0.107161,0.134893,0
model,0.237282,0.766355,4
model,0.123386,0.19292,0
model,0.105611,0.200514,0
model,0.087787,0.175959,0
model,0.0922271,0.112614,0
model,0.139047,0.0493721,4
model,0.122836,0.451919,0
model,0.260158,0.879465,4
model,0.115358,0.23987,0
model,0.107608,0.0631473,0
model,0.241112,0.796964,4
model,0.12728,0.237983,0
model,0.113018,0.165024,0
model,0.0869561,0.184708,0
model,0.0937273,0.178256,0
model,0.142098,0.103598,4
model,0.122691,0.444068,0
model,0.257026,0.86464,4
model,0.121286,0.260481,0
model,0.112834,0.0924508,0
model,0.248626,0.795162,4
model,0.117665,0.221615,0
model,0.117966,0.191204,0
model,0.0889662,0.200361,0
model,0.0981289,0.203232,0
model,0.148326,0.171919,4
model,0.124396,0.436954,0
model,0.259271,0.870982,4
model,0.118883,0.307498,0
model,0.110346,0.0923732,0
model,0.250174,0.792995,4
model,0.112391,0.197624,0
model,0.122608,0.150577,0
model,0.081678,0.171638,0
model,0.0981396,0.188041,0
model,0.16477,0.266583,4
model,0.13321,0.457955,0
model,0.256436,0.871511,3
model,0.11626,0.308659,0
model,0.110467,0.140176,0
model,0.259314,0.834846,4
model,0.121171,0.18502,0
model,0.124114,0.105912,0
model,0.0821069,0.0862257,0
model,0.0998243,0.252677,0
model,0.174715,0.310872,4
model,0.150268,0.484251,0
model,0.256351,0.848543,3
model,0.115494,0.270888,0
model,0.116423,0.139017,0
model,0.25168,0.781349,4
model,0.124013,0.204687,0
model,0.123125,0.050124,0
model,0.0822037,0.0723936,0
model,0.0889237,0.192916,0
model,0.181563,0.358268,4
model,0.152963,0.49247,0
model,0.254965,0.858819,3
model,0.118713,0.262678,0
model,0.117361,0.11709,0
model,0.248814,0.742931,4
model,0.120375,0.2023,0
model,0.125459,0.0286681,0
model,0.0838411,0.102123,0
model,0.0959606,0.200683,0
model,0.192065,0.392931,4
model,0.167273,0.533352,4
model,0.259851,0.863305,3
model,0.112125,0.237311,0
model,0.119478,0.122471,0
model,0.238549,0.671673,4
model,0.120412,0.170046,0
model,0.125084,0.0905723,0
model,0.0848317,0.131097,0
model,0.104741,0.145703,0
model,0.20445,0.470393,4
model,0.180349,0.564763,4
model,0.252187,0.854008,3
model,0.106396,0.191807,0
model,0.115311,0.121803,0
model,0.230697,0.620997,3
model,0.110138,0.1586,0
model,0.121902,0.0788059,0
model,0.0899376,0.239421,0
model,0.105363,0.146841,0
model,0.223443,0.55034,4
model,0.190338,0.549909,4
model,0.248727,0.84595,3
model,0.107891,0.142273,0
model,0.119945,0.119885,0
model,0.217699,0.518966,3
model,0.106288,0.142307,0
model,0.123127,0.131563,0
model,0.0899289,0.242497,0
model,0.103372,0.111756,0
model,0.2281,0.598915,4
model,0.206396,0.616297,4
model,0.253546,0.846628,3
model,0.1072,0.154225,0
model,0.119926,0.173975,0
model,0.203875,0.480534,3
model,0.103669,0.0936234,0
model,0.12194,0.133366,0
model,0.0857021,0.196361,0
model,0.106616,0.174957,0
model,0.229228,0.650943,4
model,0.208837,0.654419,4
model,0.255313,0.873965,3
model,0.107539,0.168818,0
model,0.118717,0.170555,0
model,0.189683,0.388084,3
model,0.101678,0.0450938,0
model,0.12319,0.164153,0
model,0.0878004,0.215567,0
model,0.106742,0.215446,0
model,0.240392,0.721372,4
model,0.217822,0.675707,4
model,0.246519,0.829477,3
model,0.111646,0.11914,0
model,0.122699,0.203884,0
model,0.179375,0.348205,3
model,0.0951334,0.075804,0
model,0.12772,0.153966,0
model,0.0870054,0.180596,0
model,0.0989664,0.232217,0
model,0.243538,0.750273,4
model,0.221542,0.681116,4
model,0.245236,0.763754,3
model,0.104259,0.0822117,0
model,0.123771,0.262731,0
model,0.166501,0.299783,3
model,0.100176,0.0393594,0
model,0.134515,0.118603,0
model,0.0851449,0.175312,0
model,0.0996308,0.22112,0
model,0.243716,0.77056,4
model,0.229257,0.658661,4
model,0.236424,0.701926,3
model,0.100816,0.0835926,0
model,0.116003,0.201413,0
model,0.155045,0.209463,3
model,0.10092,0.0507867,0
model,0.135086,0.16542,0
model,0.0803009,0.15831,0
model,0.0969423,0.318686,0
model,0.233994,0.69161,4
model,0.234771,0.754122,4
model,0.237178,0.660788,3
model,0.0978007,0.0727713,0
model,0.114984,0.167032,0
model,0.143844,0.135546,3
model,0.104517,0.10517,0
model,0.137422,0.130466,0
model,0.0777138,0.192836,0
model,0.0987219,0.302768,0
model,0.226839,0.665876,4
model,0.239212,0.793301,4
model,0.22712,0.623085,2
model,0.0973542,0.0834284,0
model,0.113071,0.116659,0
model,0.140116,0.0807942,3
model,0.0974845,0.0972815,0
model,0.136859,0.147891,0
model,0.0825746,0.140933,0
model,0.092591,0.275475,0
model,0.214739,0.598202,4
model,0.239878,0.745607,4
model,0.226424,0.568963,2
model,0.0983041,0.106287,0
model,0.104682,0.103872,0
model,0.139418,0.0283384,3
model,0.0978576,0.109935,0
model,0.136257,0.133149,0
model,0.0814726,0.131576,0
model,0.0899606,0.279185,0
model,0.204844,0.542229,0
model,0.244139,0.691896,4
model,0.211781,0.500528,2
model,0.100365,0.142797,0
model,0.107243,0.0485611,0
model,0.135587,0.0614128,3
model,0.103973,0.126401,0
model,0.132474,0.139665,0
model,0.0814582,0.113358,0
model,0.0866095,0.245357,0
model,0.196926,0.484568,0
model,0.244658,0.698986,4
model,0.195545,0.439119,2
model,0.0960559,0.13703,0
model,0.108629,0.0984324,0
model,0.144886,0.131981,3
model,0.1041,0.157385,0
model,0.135302,0.146985,0
model,0.0809026,0.125478,0
model,0.0901849,0.235952,0
model,0.18404,0.377472,0
model,0.239145,0.647296,4
model,0.184144,0.376087,2
model,0.0896163,0.197546,0
model,0.108062,0.143719,0
model,0.153663,0.147242,3
model,0.106228,0.160039,0
model,0.13205,0.14603,0
model,0.0917098,0.129654,0
model,0.0891731,0.17799,0
model,0.177178,0.383167,0
model,0.232406,0.584061,4
model,0.173844,0.313989,2
model,0.0865195,0.207832,0
model,0.113048,0.194744,0
model,0.160474,0.187854,3
model,0.111974,0.164201,0
model,0.128812,0.160591,0
model,0.0904958,0.0441292,0
model,0.0903832,0.169531,0
model,0.161948,0.304387,0
model,0.218946,0.531144,4
model,0.160611,0.24479,2
model,0.0816795,0.169256,0
model,0.119661,0.195061,0
model,0.163744,0.183907,3
model,0.112678,0.175838,0
model,0.133454,0.242189,0
model,0.0890875,0.0606699,0
model,0.0924903,0.13454,0
model,0.151083,0.268098,0
model,0.201984,0.466909,3
model,0.150137,0.190596,2
model,0.0746425,0.12972,0
model,0.11663,0.146587,0
model,0.167921,0.213366,3
model,0.104963,0.163508,0
model,0.135624,0.26903,0
model,0.0890666,0.092295,0
model,0.0954243,0.134521,0
model,0.131493,0.212036,0
model,0.18663,0.388406,3
model,0.145161,0.127523,2
model,0.0731876,0.106315,0
model,0.11298,0.098674,0
model,0.169356,0.198318,3
model,0.0992318,0.163037,0
model,0.140078,0.307305,0
model,0.0898027,0.144973,0
model,0.0918656,0.173465,0
model,0.12912,0.19097,0
model,0.169334,0.314943,3
model,0.137909,0.0498932,2
model,0.071299,0.116244,0
model,0.11623,0.0589692,0
model,0.179583,0.23544,3
model,0.102397,0.159069,0
model,0.148128,0.362089,0
model,0.0942972,0.184614,0
model,0.089696,0.160618,0
model,0.122822,0.198545,0
model,0.162234,0.26395,3
model,0.138138,0.0361456,2
model,0.0691253,0.116902,0
model,0.119924,0.069619,0
model,0.181045,0.247903,3
model,0.099398,0.163246,0
model,0.157038,0.387812,0
model,0.0916289,0.216412,0
model,0.0916832,0.164986,0
model,0.10967,0.195572,0
model,0.151907,0.188171,3
model,0.142168,0.120067,2
model,0.0690508,0.0822086,0
model,0.120247,0.0642543,0
model,0.178134,0.251279,3
model,0.0931413,0.122531,0
model,0.162461,0.469015,0
model,0.0942198,0.220531,0
model,0.0991266,0.138826,0
model,0.101268,0.192147,0
model,0.143999,0.118059,3
model,0.151661,0.161346,2
model,0.0688131,0.138057,0
model,0.118826,0.0449557,0
model,0.172639,0.250981,3
model,0.090665,0.131932,0
model,0.160871,0.486997,0
model,0.104862,0.266281,0
model,0.103746,0.138058,0
model,0.0977992,0.184357,0
model,0.134693,0.0445112,3
model,0.159704,0.217697,2
model,0.0696554,0.052118,0
model,0.120749,0.0565891,0
model,0.164358,0.227,3
model,0.0920011,0.0506063,0
model,0.165413,0.543891,0
model,0.0975931,0.247725,0
model,0.104644,0.174692,0
model,0.0892254,0.194613,0
model,0.136519,0.0336973,3
model,0.177193,0.335508,2
model,0.0730284,0.0406788,0
model,0.114119,0.0672223,0
model,0.160885,0.234853,3
model,0.103174,0.0923639,0
model,0.165443,0.509944,0
model,0.0915336,0.194727,0
model,0.109356,0.150741,0
model,0.0918936,0.182999,0
model,0.140398,0.0529414,3
model,0.189889,0.394733,2
model,0.0780172,0.0843341,0
model,0.117622,0.121877,0
model,0.145174,0.151098,3
model,0.104255,0.122514,0
model,0.162668,0.508056,0
model,0.0934428,0.200231,0
model,0.110962,0.155716,0
model,0.0910824,0.126799,0
model,0.142912,0.109683,3
model,0.204131,0.462638,2
model,0.0836768,0.116593,0
model,0.112172,0.137256,0
model,0.137276,0.0819437,3
model,0.105491,0.131501,0
model,0.164948,0.555679,0
model,0.0945481,0.19409,0
model,0.117824,0.110405,0
model,0.0938823,0.0586823,0
model,0.142949,0.126022,3
model,0.222689,0.561954,2
model,0.0887604,0.150444,0
model,0.109067,0.140635,0
model,0.138236,0.0447427,3
model,0.118068,0.131193,0
model,0.165395,0.568856,0
model,0.101461,0.296935,0
model,0.11521,0.100539,0
model,0.0922502,0.0322064,0
model,0.150063,0.163783,3
model,0.234219,0.639273,2
model,0.0858963,0.194022,0
model,0.107402,0.154615,0
model,0.139871,0.0501572,3
model,0.120794,0.112723,0
model,0.175074,0.609634,0
model,0.0969898,0.271487,0
model,0.116858,0.140355,0
model,0.091925,0.0754103,0
model,0.162533,0.174663,3
model,0.247888,0.708383,2
model,0.0816441,0.194743,0
model,0.104902,0.116359,0
model,0.14248,0.0970585,3
model,0.119801,0.0996531,0
model,0.178939,0.599682,4
model,0.0990297,0.230818,0
model,0.114273,0.144542,0
model,0.0980045,0.163056,0
model,0.166929,0.19924,3
model,0.245267,0.744435,2
model,0.0845496,0.232041,0
model,0.101294,0.117883,0
model,0.149721,0.164615,3
model,0.124202,0.107567,0
model,0.187606,0.644976,4
model,0.0997479,0.172719,0
model,0.118816,0.163522,0
model,0.0941379,0.152354,0
model,0.175645,0.213868,3
model,0.245907,0.836476,2
model,0.0866783,0.188936,0
model,0.103126,0.101508,0
model,0.159188,0.238868,3
model,0.129714,0.142483,0
model,0.190307,0.65574,4
model,0.098574,0.123834,0
model,0.128231,0.192864,0
model,0.0961581,0.133117,0
model,0.170242,0.18318,3
model,0.252432,0.861968,2
model,0.0871777,0.186907,0
model,0.0984766,0.0596422,0
model,0.168165,0.279069,3
model,0.129382,0.0783976,0
model,0.199275,0.630592,4
model,0.108748,0.165478,0
model,0.125618,0.234733,0
model,0.0977064,0.136969,0
model,0.181464,0.243858,3
model,0.256211,0.868086,3
model,0.0901439,0.219627,0
model,0.107093,0.0439905,0
model,0.176452,0.346747,3
model,0.126655,0.0735219,0
model,0.209944,0.607509,4
model,0.106482,0.172356,0
model,0.113946,0.214664,0
model,0.0979251,0.156742,0
model,0.178512,0.235168,3
model,0.260619,0.876517,3
model,0.0896653,0.246553,0
model,0.108524,0.0361588,0
model,0.188361,0.392387,3
model,0.134335,0.0762928,0
model,0.204937,0.519466,4
model,0.0986284,0.117041,0
model,0.106896,0.225471,0
model,0.0941596,0.187827,0
model,0.171689,0.244945,3
model,0.262057,0.866522,3
model,0.0916108,0.233424,0
model,0.11251,0.0916795,0
model,0.201734,0.456246,3
model,0.132824,0.0865166,0
model,0.208454,0.47937,4
model,0.103485,0.104493,0
model,0.103864,0.291775,0
model,0.0950275,0.166471,0
model,0.163409,0.247531,3
model,0.260468,0.879241,3
model,0.0883023,0.242453,0
model,0.110793,0.15719,0
model,0.209068,0.518285,3
model,0.133572,0.0989976,0
model,0.208592,0.455812,4
model,0.104877,0.102604,0
model,0.100886,0.279618,0
model,0.0900723,0.190371,0
model,0.154696,0.324619,4
model,0.261633,0.889012,3
model,0.0895255,0.215002,0
model,0.1141,0.197241,0
model,0.229525,0.612508,3
model,0.12678,0.11733,0
model,0.20527,0.449728,4
model,0.108819,0.0780988,0
model,0.0977577,0.282942,0
model,0.0892822,0.162015,0
model,0.147911,0.31198,4
model,0.258787,0.85721,3
model,0.093408,0.228378,0
model,0.121025,0.259568,0
model,0.239977,0.692493,3
model,0.12547,0.130942,0
model,0.199813,0.46672,4
model,0.106449,0.0805895,0
model,0.0945147,0.285501,0
model,0.0867271,0.166549,0
model,0.136819,0.309945,4
model,0.255475,0.87009,3
model,0.0925859,0.253228,0
model,0.123647,0.217487,0
model,0.246345,0.785619,3
model,0.131617,0.0971728,0
model,0.184693,0.388802,4
model,0.10057,0.0665874,0
model,0.0896206,0.278793,0
model,0.0917512,0.191667,0
model,0.123386,0.295822,4
model,0.258043,0.84529,3
model,0.0956922,0.305703,0
model,0.115691,0.207149,0
model,0.249192,0.847766,3
model,0.121833,0.0841016,0
model,0.179339,0.36721,4
model,0.096223,0.0321539,0
model,0.0879656,0.257932,0
model,0.102698,0.195028,0
model,0.11439,0.286338,4
model,0.262982,0.872878,3
model,0.0926787,0.279453,0
model,0.123387,0.250934,0
model,0.261051,0.866179,3
model,0.125322,0.0710645,0
model,0.171541,0.299594,4
model,0.0954513,0.0713809,0
model,0.0918553,0.214053,0
model,0.10783,0.239934,0
model,0.110139,0.27095,4
model,0.257793,0.851213,3
model,0.0914609,0.251673,0
model,0.11748,0.171935,0
model,0.25819,0.862146,3
model,0.126597,0.0780647,0
model,0.154062,0.201476,4
model,0.0979768,0.0753003,0
model,0.0929395,0.173582,0
model,0.0964098,0.182299,0
model,0.104598,0.283028,4
model,0.252972,0.847172,4
model,0.0944445,0.246608,0
model,0.111758,0.217349,0
model,0.255539,0.866589,3
model,0.130389,0.107607,0
model,0.146528,0.153382,4
model,0.0896589,0.0873755,0
model,0.0911959,0.136892,0
model,0.100434,0.189032,0
model,0.0970556,0.261373,4
model,0.2559,0.857467,4
model,0.0918458,0.165208,0
model,0.112443,0.293919,0
model,0.25238,0.84675,3
model,0.132185,0.129453,0
model,0.14253,0.107193,4
model,0.097869,0.179374,0
model,0.0874168,0.0997623,0
model,0.0962447,0.133058,0
model,0.0975888,0.219772,4
model,0.256813,0.841114,4
model,0.0980004,0.0865718,0
model,0.109586,0.283156,0
model,0.256424,0.849313,3
model,0.131753,0.114826,0
model,0.136501,0.0400576,4
model,0.0960638,0.203845,0
model,0.0933756,0.169187,0
model,0.092113,0.107603,0
model,0.09501,0.200969,4
model,0.250635,0.807779,4
model,0.0974577,0.0819598,0
model,0.104,0.217182,0
model,0.251407,0.8498,3
model,0.13342,0.0899393,0
model,0.139553,0.0408139,4
model,0.0990572,0.198477,0
model,0.0973455,0.141344,0
model,0.0929921,0.0997505,0
model,0.0956758,0.203643,4
model,0.252333,0.839565,4
model,0.100498,0.0684831,0
model,0.0997509,0.163315,0
model,0.252788,0.855537,3
model,0.134333,0.094896,0
