series,Rg_over_lc,Re_over_lc,position_class
living worms,0.168548,0.46552,0
living worms,0.14719,0.443908,0
living worms,0.152204,0.294892,0
living worms,0.166793,0.401419,0
living worms,0.130394,0.400392,0
living worms,0.150484,0.350809,0
living worms,0.1522,0.364911,0
living worms,0.14547,0.298665,0
living worms,0.160952,0.353545,0
living worms,0.155752,0.408781,0
living worms,0.116298,0.377171,0
living worms,0.106565,0.213873,0
living worms,0.129414,0.441793,0
living worms,0.118266,0.257802,0
living worms,0.0992464,0.22206,0
living worms,0.149363,0.358008,0
living worms,0.15095,0.447802,0
living worms,0.124043,0.358917,0
living worms,0.114991,0.353133,0
living worms,0.1455,0.378724,0
living worms,0.111769,0.162827,0
living worms,0.152272,0.484052,0
living worms,0.140704,0.27851,0
living worms,0.163352,0.480458,0
living worms,0.147768,0.469779,0
living worms,0.183517,0.503673,0
living worms,0.165208,0.411668,0
living worms,0.155289,0.342055,0
living worms,0.113287,0.325132,0
living worms,0.117054,0.314349,0
living worms,0.132659,0.437403,0
living worms,0.138721,0.465364,0
living worms,0.108627,0.388073,0
living worms,0.212263,0.401338,0
living worms,0.163049,0.417762,0
living worms,0.0902607,0.0141131,0
living worms,0.147586,0.429979,0
living worms,0.187112,0.421208,0
living worms,0.095817,0.310359,0
living worms,0.178792,0.495592,0
living worms,0.140644,0.436713,0
living worms,0.115378,0.240629,0
living worms,0.194362,0.458229,0
living worms,0.158685,0.303423,0
living worms,0.168533,0.452412,0
living worms,0.139785,0.276014,0
living worms,0.131764,0.418987,0
living worms,0.162163,0.386222,0
living worms,0.150368,0.446357,0
living worms,0.165721,0.459754,0
living worms,0.170601,0.368503,0
living worms,0.135786,0.155452,0
living worms,0.125148,0.297355,0
living worms,0.10349,0.24131,0
living worms,0.109702,0.244414,0
living worms,0.159058,0.112833,0
living worms,0.145717,0.432184,0
living worms,0.134316,0.350379,0
living worms,0.139165,0.389798,0
living worms,0.116524,0.335265,0
living worms,0.103079,0.249082,0
living worms,0.105654,0.253081,0
living worms,0.148201,0.193134,0
living worms,0.121313,0.213621,0
living worms,0.12441,0.245586,0
living worms,0.165937,0.429541,0
living worms,0.190748,0.374291,0
living worms,0.138063,0.298015,0
living worms,0.12359,0.368939,0
living worms,0.109678,0.281891,0
living worms,0.178366,0.388519,0
living worms,0.190173,0.459051,0
living worms,0.158201,0.26573,0
living worms,0.164551,0.30216,0
living worms,0.165769,0.304511,0
living worms,0.144652,0.315247,0
living worms,0.160578,0.504927,0
living worms,0.143323,0.299484,0
living worms,0.137112,0.209139,0
living worms,0.149496,0.482046,0
living worms,0.07924,0.0278422,0
living worms,0.157893,0.297129,0
living worms,0.152567,0.497592,0
living worms,0.142734,0.10632,0
living worms,0.13891,0.432949,0
living worms,0.153697,0.494896,0
living worms,0.173727,0.39768,0
living worms,0.127662,0.233522,0
living worms,0.103446,0.325306,0
living worms,0.0749826,0.0819981,0
living worms,0.115806,0.280589,0
living worms,0.133574,0.373088,0
living worms,0.142939,0.265801,0
living worms,0.149026,0.176349,0
living worms,0.109589,0.298881,0
living worms,0.114726,0.0301624,0
living worms,0.124884,0.343677,0
living worms,0.148135,0.33147,0
living worms,0.158078,0.422177,0
living worms,0.156023,0.466225,0
living worms,0.175049,0.216368,0
living worms,0.170846,0.286015,0
living worms,0.192754,0.510662,0
living worms,0.154443,0.433679,0
living worms,0.150387,0.250623,0
living worms,0.140158,0.358579,0
living worms,0.146053,0.193468,0
living worms,0.122733,0.0236613,0
living worms,0.123005,0.355163,0
living worms,0.157122,0.453696,0
living worms,0.15006,0.386135,0
living worms,0.141607,0.10482,0
living worms,0.176604,0.408646,0
living worms,0.152326,0.38847,0
living worms,0.137806,0.399429,0
living worms,0.125395,0.104846,0
living worms,0.136039,0.323913,0
living worms,0.117711,0.123821,0
living worms,0.0922427,0.259457,0
living worms,0.121702,0.307676,0
living worms,0.123144,0.340443,0
living worms,0.165945,0.346338,0
living worms,0.118887,0.296857,0
living worms,0.137707,0.17358,0
living worms,0.156116,0.434377,0
living worms,0.168955,0.372749,0
living worms,0.119636,0.12559,0
living worms,0.13971,0.184407,0
living worms,0.128992,0.238773,0
living worms,0.163146,0.260822,0
living worms,0.14231,0.104279,0
living worms,0.112834,0.406768,0
living worms,0.166616,0.454685,0
living worms,0.125649,0.379859,0
living worms,0.109911,0.318264,0
living worms,0.174721,0.413097,0
living worms,0.145727,0.254344,0
living worms,0.146046,0.27619,0
living worms,0.162269,0.423782,0
living worms,0.155642,0.467095,0
living worms,0.143785,0.389494,0
living worms,0.12671,0.333663,0
living worms,0.152214,0.288768,0
living worms,0.111107,0.131925,0
living worms,0.120995,0.0328124,0
living worms,0.136311,0.290594,0
living worms,0.150132,0.178895,0
living worms,0.161595,0.258386,0
living worms,0.133381,0.431093,0
living worms,0.141177,0.203543,0
living worms,0.125074,0.428908,0
living worms,0.159418,0.356585,0
living worms,0.150199,0.438294,0
living worms,0.1371,0.286522,0
living worms,0.161479,0.258375,0
living worms,0.131096,0.12887,0
living worms,0.135781,0.121511,0
living worms,0.139448,0.501165,0
living worms,0.085447,0.310081,0
living worms,0.187549,0.516649,0
living worms,0.175305,0.477812,0
living worms,0.12858,0.290774,0
living worms,0.108158,0.349356,0
living worms,0.0919713,0.180199,0
living worms,0.145329,0.161315,0
living worms,0.169028,0.309525,0
living worms,0.200649,0.509815,0
living worms,0.179032,0.430155,0
living worms,0.160956,0.311295,0
living worms,0.155347,0.502587,0
living worms,0.166786,0.393119,0
living worms,0.13251,0.206159,0
living worms,0.176095,0.476204,0
living worms,0.109994,0.132819,0
living worms,0.12127,0.412354,0
living worms,0.154806,0.36113,0
living worms,0.144466,0.309273,0
living worms,0.142312,0.260492,0
living worms,0.116469,0.315417,0
living worms,0.15373,0.407983,0
living worms,0.199543,0.597843,0
living worms,0.126112,0.183471,0
living worms,0.115883,0.367557,0
living worms,0.141043,0.0663962,0
living worms,0.111106,0.343082,0
living worms,0.110273,0.263971,0
living worms,0.135343,0.422331,0
living worms,0.146927,0.381217,0
living worms,0.156659,0.273939,0
living worms,0.15062,0.409301,0
living worms,0.165048,0.479752,0
living worms,0.096151,0.217281,0
living worms,0.125279,0.0135289,0
living worms,0.108197,0.273939,0
living worms,0.114867,0.353674,0
living worms,0.103523,0.243807,0
living worms,0.132636,0.45949,0
living worms,0.109857,0.0914047,0
living worms,0.147517,0.344335,0
living worms,0.154718,0.297563,0
living worms,0.170208,0.375641,0
living worms,0.186542,0.373785,0
living worms,0.165182,0.39301,0
living worms,0.149235,0.439716,0
living worms,0.127693,0.0710219,0
living worms,0.127097,0.0466352,0
living worms,0.157449,0.0676445,0
living worms,0.172079,0.157174,0
living worms,0.154526,0.160764,0
living worms,0.142734,0.102745,0
living worms,0.13446,0.452823,0
living worms,0.163154,0.179121,0
living worms,0.12681,0.0324826,0
living worms,0.137924,0.278587,0
living worms,0.110221,0.390812,0
living worms,0.149743,0.396616,0
living worms,0.191102,0.452912,0
living worms,0.148771,0.339992,0
living worms,0.187323,0.29996,0
living worms,0.108524,0.390378,0
living worms,0.150324,0.441216,0
living worms,0.140705,0.167697,0
living worms,0.088527,0.183529,0
living worms,0.165888,0.386267,0
living worms,0.137825,0.0907546,0
living worms,0.173378,0.193843,0
living worms,0.165752,0.450499,0
living worms,0.193113,0.446315,0
living worms,0.132678,0.392111,0
living worms,0.127834,0.442134,0
living worms,0.1337,0.41609,0
living worms,0.185384,0.493327,0
living worms,0.191939,0.373157,0
living worms,0.196259,0.422465,0
living worms,0.166987,0.115264,0
living worms,0.153869,0.302195,0
living worms,0.145061,0.356207,0
living worms,0.135831,0.29862,0
living worms,0.192041,0.290009,0
living worms,0.14102,0.411,0
living worms,0.12724,0.4715,0
living worms,0.121026,0.277202,0
living worms,0.127451,0.431735,0
living worms,0.135711,0.166052,0
living worms,0.193365,0.282206,0
living worms,0.143822,0.294691,0
living worms,0.142534,0.533663,0
living worms,0.145152,0.374593,0
living worms,0.197042,0.599832,0
living worms,0.164913,0.563833,0
living worms,0.20234,0.514605,0
living worms,0.132158,0.4796,0
living worms,0.193107,0.342987,0
living worms,0.151149,0.512824,0
living worms,0.169157,0.413495,0
living worms,0.0968456,0.228759,0
living worms,0.144513,0.463114,0
living worms,0.128129,0.323913,0
living worms,0.147557,0.102462,0
living worms,0.116977,0.0501933,0
living worms,0.123689,0.140232,0
living worms,0.12968,0.419224,0
living worms,0.124116,0.397673,0
living worms,0.144111,0.407356,0
living worms,0.114891,0.293575,0
living worms,0.180236,0.172959,0
living worms,0.0776419,0.0139211,0
living worms,0.1193,0.184743,0
living worms,0.134331,0.034492,0
living worms,0.164468,0.0466352,0
living worms,0.175675,0.470642,0
living worms,0.142127,0.428087,0
living worms,0.143821,0.368026,0
living worms,0.151776,0.491277,0
living worms,0.14169,0.420748,0
living worms,0.122833,0.314674,0
living worms,0.134087,0.0585588,0
living worms,0.147559,0.472589,0
living worms,0.117656,0.383175,0
living worms,0.181577,0.427431,0
living worms,0.177073,0.422586,0
living worms,0.190232,0.436941,0
living worms,0.211217,0.685178,0
living worms,0.210303,0.444035,0
living worms,0.140676,0.239923,0
living worms,0.136315,0.26504,0
living worms,0.157296,0.363404,0
living worms,0.159672,0.385849,0
living worms,0.157724,0.272372,0
living worms,0.0914095,0.302159,0
living worms,0.173209,0.439294,0
living worms,0.107888,0.197707,0
living worms,0.138349,0.0843604,0
living worms,0.144588,0.15108,0
living worms,0.126947,0.469097,0
living worms,0.137057,0.438024,0
living worms,0.158148,0.470883,0
living worms,0.196016,0.272994,0
living worms,0.143864,0.457612,0
living worms,0.181506,0.473227,0
living worms,0.127462,0.418007,0
living worms,0.186487,0.442197,0
living worms,0.186339,0.415099,0
living worms,0.183567,0.385633,0
living worms,0.130438,0.453672,0
living worms,0.151063,0.297943,0
living worms,0.119791,0.0915224,0
living worms,0.149208,0.374191,0
living worms,0.130879,0.283832,0
living worms,0.166653,0.352767,0
living worms,0.100071,0.113784,0
living worms,0.139995,0.453155,0
living worms,0.131565,0.0363166,0
living worms,0.134605,0.329866,0
living worms,0.110458,0.082293,0
living worms,0.14948,0.0647299,0
living worms,0.11385,0.437975,0
living worms,0.118204,0.0771265,0
living worms,0.157387,0.247119,0
living worms,0.157662,0.200263,0
living worms,0.167613,0.0546107,0
living worms,0.147562,0.258459,0
living worms,0.095889,0.196984,0
living worms,0.151357,0.270341,0
living worms,0.181388,0.338867,0
living worms,0.162428,0.134857,0
living worms,0.16703,0.1488,0
living worms,0.154662,0.225739,0
living worms,0.162847,0.359961,0
living worms,0.164814,0.446592,0
living worms,0.146052,0.304511,0
living worms,0.128866,0.438932,0
living worms,0.148597,0.401104,0
living worms,0.120339,0.298151,0
living worms,0.168185,0.256493,0
living worms,0.144837,0.362321,0
living worms,0.157886,0.362218,0
living worms,0.142274,0.280764,0
living worms,0.152051,0.114843,0
living worms,0.181268,0.267778,0
living worms,0.191632,0.211354,0
living worms,0.156089,0.0940101,0
living worms,0.0702079,0.23553,0
living worms,0.136305,0.310185,0
living worms,0.150168,0.42408,0
living worms,0.143239,0.470546,0
living worms,0.104364,0.287497,0
living worms,0.151679,0.415281,0
living worms,0.144841,0.2835,0
living worms,0.15819,0.292693,0
living worms,0.165082,0.43588,0
living worms,0.160865,0.29095,0
living worms,0.170723,0.234442,0
living worms,0.142597,0.220454,0
living worms,0.143298,0.445312,0
living worms,0.151932,0.292104,0
living worms,0.111223,0.289615,0
living worms,0.102927,0.178715,0
living worms,0.164234,0.39768,0
living worms,0.174587,0.300274,0
living worms,0.143207,0.227568,0
living worms,0.176839,0.286716,0
living worms,0.179517,0.240609,0
living worms,0.154203,0.362343,0
living worms,0.150942,0.514922,0
living worms,0.138737,0.21035,0
living worms,0.183017,0.393378,0
living worms,0.129394,0.445959,0
living worms,0.140283,0.0781719,0
living worms,0.174249,0.43449,0
living worms,0.171,0.346575,0
living worms,0.185132,0.292026,0
living worms,0.0962871,0.259467,0
living worms,0.150697,0.0939604,0
living worms,0.125838,0.110227,0
living worms,0.160789,0.339929,0
living worms,0.161332,0.516235,0
living worms,0.150743,0.41903,0
living worms,0.120985,0.275751,0
living worms,0.0939797,0.0293483,0
living worms,0.128595,0.431735,0
living worms,0.159519,0.245504,0
living worms,0.206451,0.38181,0
living worms,0.157258,0.364587,0
living worms,0.1702,0.429335,0
living worms,0.144111,0.230061,0
living worms,0.127173,0.0279387,0
living worms,0.173729,0.270339,0
living worms,0.156337,0.21499,0
living worms,0.201249,0.490795,0
living worms,0.133696,0.249568,0
living worms,0.105149,0.141303,0
living worms,0.140794,0.371838,0
living worms,0.163099,0.268871,0
living worms,0.205121,0.50065,0
living worms,0.162761,0.497024,0
living worms,0.14279,0.364476,0
living worms,0.137465,0.428783,0
living worms,0.135151,0.229745,0
living worms,0.169398,0.392386,0
living worms,0.14471,0.521149,0
living worms,0.162947,0.287422,0
living worms,0.144487,0.372308,0
living worms,0.200447,0.631299,0
living worms,0.211019,0.72174,0
living worms,0.239609,0.721014,0
living worms,0.162094,0.264818,0
living worms,0.170718,0.344221,0
living worms,0.210386,0.507718,0
living worms,0.148223,0.0705657,0
living worms,0.116406,0.307247,0
living worms,0.134415,0.442335,0
living worms,0.128579,0.389473,0
living worms,0.151152,0.378539,0
living worms,0.127045,0.355867,0
living worms,0.186883,0.358016,0
living worms,0.149501,0.234752,0
living worms,0.124029,0.144244,0
living worms,0.140867,0.27441,0
living worms,0.163444,0.375046,0
living worms,0.150993,0.39327,0
living worms,0.167802,0.511873,0
living worms,0.15939,0.234832,0
living worms,0.148722,0.367828,0
living worms,0.121005,0.275609,0
living worms,0.174807,0.501214,0
living worms,0.176343,0.328984,0
living worms,0.203336,0.394841,0
living worms,0.159229,0.440835,0
living worms,0.197425,0.469578,0
living worms,0.129483,0.0207524,0
living worms,0.16583,0.180587,0
living worms,0.164585,0.440053,0
living worms,0.10915,0.0324826,0
living worms,0.142545,0.453832,0
living worms,0.121486,0.254693,0
living worms,0.0763218,0.200478,0
living worms,0.131225,0.209306,0
living worms,0.149558,0.0351108,0
living worms,0.155941,0.278596,0
living worms,0.170491,0.425036,0
living worms,0.166816,0.459666,0
living worms,0.159166,0.474346,0
living worms,0.183318,0.354038,0
living worms,0.108367,0.264063,0
living worms,0.179701,0.36923,0
living worms,0.181087,0.417185,0
living worms,0.176158,0.41206,0
living worms,0.175372,0.337266,0
living worms,0.15778,0.267557,0
living worms,0.170548,0.402644,0
living worms,0.17813,0.198087,0
living worms,0.188176,0.459403,0
living worms,0.176832,0.235606,0
living worms,0.134497,0.144015,0
living worms,0.149057,0.394247,0
living worms,0.117369,0.220601,0
living worms,0.14262,0.141692,0
living worms,0.164539,0.375985,0
living worms,0.158313,0.425632,0
living worms,0.144935,0.478622,0
living worms,0.164683,0.456009,0
living worms,0.174863,0.454478,0
living worms,0.168515,0.14768,0
living worms,0.16159,0.31344,0
living worms,0.0903386,0.30082,0
living worms,0.122558,0.188521,0
living worms,0.175714,0.426994,0
living worms,0.160375,0.506141,0
living worms,0.150339,0.272264,0
living worms,0.143748,0.357587,0
living worms,0.127018,0.30116,0
living worms,0.182097,0.487327,0
living worms,0.119722,0.144412,0
living worms,0.104232,0.215827,0
living worms,0.151752,0.482582,0
living worms,0.179087,0.409781,0
living worms,0.193974,0.4059,0
living worms,0.171713,0.421614,0
living worms,0.150417,0.0924587,0
living worms,0.136134,0.211837,0
living worms,0.129654,0.192016,0
living worms,0.122813,0.278113,0
living worms,0.128798,0.402811,0
living worms,0.149258,0.43912,0
living worms,0.131184,0.239884,0
living worms,0.0908452,0.139385,0
living worms,0.189666,0.381448,0
living worms,0.186628,0.480704,0
living worms,0.148833,0.293712,0
living worms,0.154861,0.362911,0
living worms,0.168123,0.485167,0
living worms,0.173523,0.484274,0
living worms,0.192891,0.458529,0
living worms,0.15251,0.145624,0
living worms,0.139885,0.0328124,0
living worms,0.135055,0.374766,0
living worms,0.138103,0.249174,0
living worms,0.145753,0.20915,0
living worms,0.201671,0.548997,0
living worms,0.211243,0.598091,0
living worms,0.113233,0.153431,0
living worms,0.14445,0.427223,0
living worms,0.189834,0.422771,0
living worms,0.178516,0.501423,0
living worms,0.137456,0.232123,0
living worms,0.141542,0.383287,0
living worms,0.111274,0.324312,0
living worms,0.150977,0.195296,0
living worms,0.143055,0.0912943,0
living worms,0.140873,0.447417,0
living worms,0.133354,0.471791,0
living worms,0.154117,0.567327,0
living worms,0.130749,0.431779,0
living worms,0.132066,0.456139,0
living worms,0.186734,0.424131,0
living worms,0.186277,0.473619,0
living worms,0.145036,0.146098,0
living worms,0.145694,0.164799,0
living worms,0.144906,0.414126,0
living worms,0.118721,0.0213911,0
living worms,0.143339,0.271502,0
living worms,0.166993,0.426018,0
living worms,0.10568,0.275409,0
living worms,0.108712,0.293272,0
living worms,0.117411,0.148673,0
living worms,0.13383,0.185731,0
living worms,0.128178,0.22351,0
living worms,0.139605,0.359286,0
living worms,0.114774,0.312847,0
living worms,0.122729,0.228524,0
living worms,0.122717,0.0286991,0
living worms,0.142684,0.404019,0
living worms,0.147302,0.44655,0
living worms,0.108686,0.329573,0
living worms,0.125437,0.296857,0
living worms,0.150261,0.319428,0
living worms,0.164777,0.153764,0
living worms,0.215369,0.482822,0
living worms,0.193281,0.309235,0
living worms,0.121606,0.055781,0
living worms,0.166535,0.356626,0
living worms,0.214908,0.383814,0
living worms,0.164864,0.181212,0
living worms,0.192668,0.271858,0
living worms,0.164516,0.270299,0
living worms,0.157463,0.0282263,0
living worms,0.173334,0.433148,0
living worms,0.13597,0.310428,0
living worms,0.145468,0.4246,0
living worms,0.100808,0.234442,0
living worms,0.136034,0.403719,0
living worms,0.16583,0.399746,0
living worms,0.158694,0.465918,0
living worms,0.144105,0.425056,0
living worms,0.148361,0.397518,0
living worms,0.164604,0.360959,0
living worms,0.146578,0.0256273,0
living worms,0.117875,0.243122,0
living worms,0.140581,0.432259,0
living worms,0.189252,0.300283,0
living worms,0.189037,0.245019,0
living worms,0.176358,0.153431,0
living worms,0.161122,0.506471,0
living worms,0.148162,0.472796,0
living worms,0.174015,0.461396,0
living worms,0.164325,0.45481,0
living worms,0.111285,0.229335,0
living worms,0.174408,0.332184,0
living worms,0.189751,0.35074,0
living worms,0.110505,0.0692178,0
living worms,0.108891,0.126061,0
living worms,0.149385,0.390543,0
living worms,0.102358,0.339612,0
living worms,0.149366,0.330282,0
living worms,0.14762,0.227568,0
living worms,0.126891,0.154253,0
living worms,0.130262,0.400587,0
living worms,0.145241,0.327015,0
living worms,0.143358,0.116588,0
living worms,0.155154,0.492426,0
living worms,0.167659,0.264186,0
living worms,0.180199,0.394432,0
living worms,0.168754,0.399732,0
living worms,0.185382,0.62505,1
living worms,0.224835,0.600664,1
living worms,0.237647,0.692732,1
living worms,0.217892,0.765853,1
living worms,0.145281,0.419073,1
living worms,0.242705,0.647085,1
living worms,0.231023,0.769656,1
living worms,0.232235,0.79777,1
living worms,0.218197,0.724364,1
living worms,0.201198,0.629411,1
living worms,0.157999,0.57537,1
living worms,0.191091,0.590304,1
living worms,0.190486,0.365155,1
living worms,0.12196,0.0224083,1
living worms,0.111851,0.0679587,1
living worms,0.130087,0.0987329,1
living worms,0.169118,0.495031,1
living worms,0.207222,0.499743,1
living worms,0.179221,0.504007,1
living worms,0.237924,0.745999,1
living worms,0.240583,0.797543,1
living worms,0.21917,0.645868,1
living worms,0.150207,0.404642,1
living worms,0.18112,0.609463,1
living worms,0.19231,0.517606,1
living worms,0.246383,0.853438,1
living worms,0.251086,0.864291,1
living worms,0.158037,0.535862,1
living worms,0.124875,0.367975,1
living worms,0.175003,0.48779,1
living worms,0.21364,0.734836,1
living worms,0.160607,0.544404,1
living worms,0.225136,0.723067,1
living worms,0.203959,0.685004,1
living worms,0.171732,0.589957,1
living worms,0.233662,0.741367,1
living worms,0.206986,0.714808,1
living worms,0.229181,0.751224,1
living worms,0.172931,0.625473,1
living worms,0.213405,0.453546,1
living worms,0.21958,0.773537,2
living worms,0.221055,0.775799,2
living worms,0.238881,0.776215,2
living worms,0.218821,0.713204,3
living worms,0.202926,0.685954,2
living worms,0.218561,0.692548,3
living worms,0.2308,0.809876,3
living worms,0.234558,0.809495,3
living worms,0.237446,0.831016,3
living worms,0.254922,0.80829,3
living worms,0.282423,0.94901,3
living worms,0.196247,0.690646,3
living worms,0.244264,0.707755,3
living worms,0.230341,0.764816,3
living worms,0.191684,0.611595,3
living worms,0.192953,0.650115,3
living worms,0.150188,0.560258,3
living worms,0.221128,0.42336,3
living worms,0.210534,0.413474,3
living worms,0.196732,0.485915,4
living worms,0.215381,0.454433,4
living worms,0.166534,0.514856,4
living worms,0.186484,0.598721,4
living worms,0.202583,0.349639,4
living worms,0.220367,0.621314,0
living worms,0.210607,0.706381,0
living worms,0.189236,0.651791,0
living worms,0.201842,0.549595,0
living worms,0.209599,0.7423,0
living worms,0.247804,0.799405,0
living worms,0.206239,0.654025,0
living worms,0.204187,0.498911,0
living worms,0.200257,0.435543,0
living worms,0.177887,0.477661,0
living worms,0.201163,0.676212,0
living worms,0.198151,0.695924,0
living worms,0.148372,0.500338,4
living worms,0.190097,0.482394,4
living worms,0.251673,0.867808,4
living worms,0.256931,0.777619,0
living worms,0.186174,0.374235,4
living worms,0.216003,0.510712,0
living worms,0.209675,0.723409,0
living worms,0.227567,0.721885,0
living worms,0.232687,0.726206,0
living worms,0.226268,0.642478,0
living worms,0.197868,0.519411,0
living worms,0.240227,0.574635,0
living worms,0.198572,0.650547,0
living worms,0.109333,0.410347,0
living worms,0.15024,0.33479,0
living worms,0.127914,0.363278,0
living worms,0.134899,0.372429,0
living worms,0.116291,0.334757,0
living worms,0.132959,0.149108,0
living worms,0.156459,0.249541,0
living worms,0.154256,0.186129,0
living worms,0.113321,0.253619,0
living worms,0.112871,0.196506,0
living worms,0.135564,0.40203,0
living worms,0.132314,0.203015,0
living worms,0.115782,0.152875,0
living worms,0.0965995,0.214254,0
living worms,0.09371,0.0418481,0
living worms,0.117535,0.30472,0
living worms,0.0972539,0.0794012,0
living worms,0.106398,0.246542,0
living worms,0.121597,0.245016,0
living worms,0.155957,0.111598,0
living worms,0.149084,0.096879,0
living worms,0.131347,0.103395,0
living worms,0.145656,0.17092,0
living worms,0.129702,0.208796,0
living worms,0.125976,0.155618,0
living worms,0.175558,0.142465,0
living worms,0.142758,0.295675,0
living worms,0.12668,0.210753,0
living worms,0.146416,0.12139,0
living worms,0.144196,0.200503,0
living worms,0.133179,0.0757247,0
living worms,0.125557,0.210157,0
living worms,0.177883,0.178061,0
living worms,0.157352,0.336912,0
living worms,0.124548,0.480647,0
living worms,0.159009,0.404964,0
living worms,0.174063,0.53025,0
living worms,0.194546,0.6086,0
living worms,0.220106,0.487218,0
living worms,0.238164,0.595656,0
living worms,0.219051,0.645388,4
living worms,0.185826,0.480853,4
living worms,0.165596,0.478698,0
living worms,0.193266,0.666098,0
living worms,0.211447,0.64534,4
living worms,0.218121,0.412956,4
living worms,0.262797,0.833335,4
living worms,0.235606,0.790116,4
living worms,0.203299,0.297556,4
living worms,0.226534,0.795932,4
living worms,0.222709,0.447187,4
living worms,0.273724,0.86903,4
living worms,0.215871,0.718787,4
living worms,0.25652,0.858007,4
living worms,0.197247,0.710138,4
living worms,0.221528,0.459723,4
living worms,0.185733,0.400365,3
living worms,0.211229,0.553929,4
living worms,0.123069,0.345488,3
living worms,0.178782,0.3856,3
living worms,0.220895,0.540596,3
living worms,0.216642,0.771225,3
living worms,0.201505,0.67958,3
living worms,0.225639,0.649669,3
living worms,0.266247,0.872503,3
living worms,0.238819,0.794012,3
living worms,0.161112,0.384061,3
living worms,0.233626,0.801405,2
living worms,0.248382,0.831003,2
living worms,0.238718,0.795775,2
living worms,0.194566,0.541123,2
living worms,0.225847,0.762397,2
living worms,0.23618,0.709876,2
living worms,0.25243,0.762915,2
living worms,0.256633,0.825931,1
living worms,0.252888,0.863791,1
living worms,0.245862,0.833567,1
living worms,0.220628,0.676645,1
living worms,0.213901,0.680011,1
living worms,0.205732,0.510867,1
living worms,0.161543,0.323987,1
living worms,0.205778,0.665523,1
living worms,0.193763,0.634604,1
living worms,0.248998,0.644366,1
living worms,0.18419,0.542539,1
living worms,0.217777,0.65143,1
living worms,0.196897,0.654967,1
living worms,0.247011,0.808423,1
living worms,0.249143,0.828071,1
living worms,0.186227,0.657089,1
living worms,0.235603,0.819844,1
living worms,0.234305,0.713135,1
living worms,0.191785,0.61304,1
living worms,0.103862,0.0183808,1
living worms,0.15314,0.0452639,1
living worms,0.117285,0.0137504,1
living worms,0.103213,0.027837,1
living worms,0.122547,0.0369718,1
living worms,0.208331,0.649044,1
living worms,0.17861,0.505294,1
living worms,0.191324,0.598685,1
living worms,0.19004,0.601098,1
living worms,0.192343,0.355673,1
living worms,0.27391,0.906366,1
living worms,0.265484,0.896128,1
living worms,0.224943,0.497489,1
living worms,0.230905,0.792637,1
living worms,0.264297,0.787765,2
living worms,0.185217,0.678046,2
living worms,0.194724,0.685185,2
living worms,0.228796,0.751967,2
living worms,0.23004,0.567295,2
living worms,0.1682,0.442914,2
living worms,0.19241,0.440704,2
living worms,0.224426,0.524722,2
living worms,0.204415,0.704404,2
living worms,0.244087,0.825749,3
living worms,0.247782,0.823991,3
living worms,0.162635,0.50553,3
living worms,0.164754,0.507091,3
living worms,0.171368,0.591811,3
living worms,0.110819,0.417792,3
living worms,0.210655,0.411415,3
living worms,0.22106,0.771145,3
living worms,0.224812,0.794209,3
living worms,0.212721,0.678146,3
living worms,0.222947,0.743033,4
living worms,0.106143,0.35637,4
living worms,0.242929,0.819752,4
living worms,0.259796,0.877464,4
living worms,0.262787,0.889839,4
living worms,0.219012,0.715422,4
living worms,0.237546,0.776337,4
living worms,0.200543,0.55282,0
living worms,0.22031,0.724703,0
living worms,0.235203,0.785491,0
living worms,0.212241,0.57689,0
living worms,0.191239,0.529309,0
living worms,0.191274,0.470453,0
living worms,0.189723,0.564438,0
living worms,0.185952,0.613417,0
living worms,0.122255,0.389566,0
living worms,0.176951,0.467027,0
living worms,0.173521,0.563732,0
living worms,0.228812,0.61955,0
living worms,0.181757,0.336272,0
living worms,0.138052,0.356516,0
living worms,0.122456,0.212029,0
living worms,0.129659,0.21916,0
living worms,0.139132,0.296288,0
living worms,0.130689,0.327645,0
living worms,0.130904,0.269688,0
living worms,0.12133,0.324345,0
living worms,0.126645,0.334252,0
living worms,0.100847,0.229927,0
living worms,0.0782294,0.03289,0
living worms,0.114008,0.203937,0
living worms,0.135433,0.17482,0
living worms,0.139778,0.253332,0
living worms,0.155159,0.205933,0
living worms,0.131793,0.151909,0
living worms,0.123311,0.158226,0
living worms,0.134072,0.311401,0
living worms,0.128589,0.096895,0
living worms,0.136954,0.00725899,0
living worms,0.150773,0.0118102,0
living worms,0.128036,0.307494,0
living worms,0.147926,0.318737,0
living worms,0.138654,0.164148,0
living worms,0.106843,0.0836592,0
living worms,0.132474,0.189986,0
living worms,0.175164,0.276862,0
living worms,0.114193,0.264559,0
living worms,0.130837,0.0134081,0
living worms,0.10643,0.312895,0
living worms,0.0777869,0.0380053,0
living worms,0.0916987,0.289815,0
living worms,0.109132,0.00725899,0
living worms,0.0865988,0.0194461,0
living worms,0.0720881,0.0107091,0
living worms,0.0996996,0.288179,0
living worms,0.0699494,0.138044,0
living worms,0.115598,0.37321,0
living worms,0.125992,0.0892521,0
living worms,0.15524,0.0220598,0
living worms,0.120352,0.208796,0
living worms,0.104628,0.245629,0
living worms,0.0820059,0.160713,0
living worms,0.0643873,0.206947,0
living worms,0.135137,0.273024,0
living worms,0.13482,0.312221,0
living worms,0.146871,0.241627,0
living worms,0.143023,0.179957,0
living worms,0.135409,0.258827,0
living worms,0.137836,0.261282,0
