series,Rg_over_lc,Re_over_lc,position_class
model,0.172787,0.293212,3
model,0.101127,0.184142,0
model,0.0957655,0.21295,0
model,0.101531,0.188223,0
model,0.166616,0.487645,0
model,0.0889046,0.0960281,0
model,0.190555,0.37493,1
model,0.075925,0.0806535,0
model,0.0742954,0.142846,0
model,0.131546,0.218268,0
model,0.206413,0.450664,3
model,0.0976934,0.109174,0
model,0.090706,0.165788,0
model,0.0898686,0.111632,0
model,0.191244,0.593534,0
model,0.0870637,0.0962778,0
model,0.227366,0.558974,1
model,0.0951448,0.215477,0
model,0.0684427,0.117652,0
model,0.120942,0.259897,0
model,0.238633,0.6385,3
model,0.0974188,0.137122,0
model,0.083847,0.173832,0
model,0.0937959,0.122434,0
model,0.201949,0.687903,0
model,0.0943627,0.238806,0
model,0.253067,0.734989,1
model,0.115351,0.180174,0
model,0.067473,0.192603,0
model,0.103837,0.160967,0
model,0.259558,0.781391,3
model,0.0957214,0.145334,0
model,0.0836596,0.132155,0
model,0.0987457,0.133571,0
model,0.220224,0.730627,4
model,0.0935759,0.24071,0
model,0.26201,0.829834,1
model,0.135642,0.228857,0
model,0.0676443,0.208301,0
model,0.103787,0.0692148,0
model,0.262014,0.843106,4
model,0.0894182,0.117132,0
model,0.0828726,0.124747,0
model,0.0919131,0.0990929,0
model,0.23143,0.732544,4
model,0.0931721,0.101297,0
model,0.24712,0.689191,1
model,0.139206,0.248011,0
model,0.069657,0.190263,0
model,0.111729,0.133565,0
model,0.257294,0.852661,4
model,0.0902876,0.073558,0
model,0.084059,0.112003,0
model,0.079861,0.127104,0
model,0.247063,0.769289,4
model,0.098148,0.103439,0
model,0.220038,0.53587,1
model,0.139025,0.231879,0
model,0.0773672,0.154688,0
model,0.129801,0.17168,0
model,0.250238,0.848002,4
model,0.0989405,0.102713,0
model,0.0886918,0.106091,0
model,0.071359,0.0879256,0
model,0.259174,0.848237,4
model,0.110895,0.253985,0
model,0.180918,0.3544,2
model,0.127939,0.266969,0
model,0.0964603,0.179933,0
model,0.131513,0.105643,0
model,0.242559,0.805347,4
model,0.10984,0.105117,0
model,0.0873505,0.108308,0
model,0.0750618,0.219756,0
model,0.265781,0.895084,4
model,0.133699,0.328226,0
model,0.151496,0.184931,2
model,0.114925,0.233361,0
model,0.110549,0.235626,0
model,0.124247,0.206083,0
model,0.229505,0.732803,4
model,0.120879,0.218352,0
model,0.0770452,0.131865,0
model,0.0899882,0.322925,0
model,0.267671,0.891741,3
model,0.15356,0.264998,0
model,0.140103,0.0319222,2
model,0.109612,0.114125,0
model,0.126853,0.363498,0
model,0.112842,0.192954,0
model,0.20591,0.608753,0
model,0.132534,0.240679,0
model,0.0651675,0.0603809,0
model,0.101951,0.241449,0
model,0.261326,0.883051,3
model,0.16213,0.267189,0
model,0.15316,0.181006,2
model,0.110049,0.0459319,0
model,0.147607,0.480051,0
model,0.0985463,0.151245,0
model,0.176233,0.462123,0
model,0.131927,0.291475,0
model,0.0600368,0.0777478,0
model,0.104915,0.119533,0
model,0.265161,0.890085,3
model,0.154151,0.211376,0
model,0.178607,0.331939,2
model,0.121925,0.139078,0
model,0.173191,0.506438,0
model,0.0868123,0.170651,0
model,0.149565,0.329401,0
model,0.118737,0.267257,0
model,0.0603533,0.0667276,0
model,0.110465,0.0745802,0
model,0.262166,0.877506,3
model,0.138295,0.179416,0
model,0.217359,0.492435,2
model,0.133381,0.219977,0
model,0.194563,0.599529,0
model,0.0773026,0.213084,0
model,0.124885,0.295424,0
model,0.102954,0.179393,0
model,0.063802,0.0545012,0
model,0.112683,0.186502,0
model,0.259056,0.825644,3
model,0.123497,0.107287,0
model,0.227667,0.482639,2
model,0.134607,0.199556,0
model,0.217405,0.655132,0
model,0.0804739,0.232997,0
model,0.106988,0.269215,0
model,0.0920112,0.145111,0
model,0.0682753,0.0691964,0
model,0.106661,0.284792,0
model,0.242244,0.675177,2
model,0.116423,0.119286,4
model,0.21753,0.478854,1
model,0.132753,0.256192,0
model,0.234363,0.712589,4
model,0.0830847,0.168111,0
model,0.0952157,0.265464,0
model,0.0870695,0.160124,0
model,0.0707414,0.100648,0
model,0.0960535,0.252096,0
model,0.218568,0.523607,2
model,0.115204,0.0824544,4
model,0.179219,0.334897,1
model,0.128065,0.305965,0
model,0.225803,0.60202,4
model,0.0868427,0.0501091,0
model,0.090201,0.202658,0
model,0.092019,0.21865,0
model,0.0698482,0.110825,0
model,0.090207,0.206654,0
model,0.183546,0.360345,2
model,0.115117,0.0878793,4
model,0.151083,0.158142,1
model,0.12452,0.246076,0
model,0.194227,0.418233,4
model,0.0934155,0.0651747,0
model,0.0866626,0.0460437,0
model,0.103739,0.235958,0
model,0.0650162,0.0464308,0
model,0.0908536,0.190055,0
model,0.151477,0.156877,2
model,0.113222,0.21155,4
model,0.140571,0.0455055,1
model,0.114208,0.231565,0
model,0.165352,0.263662,4
model,0.0939998,0.0562733,0
model,0.0865273,0.0998433,0
model,0.11441,0.180891,0
model,0.0702852,0.0993604,0
model,0.0910002,0.137412,0
model,0.140622,0.0394305,2
model,0.106771,0.245246,0
model,0.162392,0.237518,1
model,0.099278,0.264199,0
model,0.146257,0.118487,4
model,0.0977244,0.116572,0
model,0.0828001,0.105814,0
model,0.125218,0.262947,0
model,0.0753329,0.106944,0
model,0.0846973,0.10492,0
model,0.159321,0.209724,2
model,0.088871,0.187938,0
model,0.194918,0.403227,1
model,0.0861699,0.271486,0
model,0.141233,0.0731564,4
model,0.0977492,0.165512,0
model,0.0862013,0.1402,0
model,0.130642,0.319962,0
model,0.0936753,0.192811,0
model,0.0806462,0.0393433,0
model,0.190302,0.367008,2
model,0.0745549,0.0751441,0
model,0.226604,0.573895,1
model,0.0780446,0.174731,0
model,0.163004,0.241776,4
model,0.0998308,0.14398,0
model,0.0931686,0.136306,0
model,0.12928,0.277694,0
model,0.11129,0.265143,0
model,0.0865141,0.157825,0
model,0.214139,0.435163,2
model,0.0684024,0.0623602,0
model,0.243213,0.69762,1
model,0.0776148,0.161665,0
model,0.188446,0.32205,4
model,0.101942,0.129512,0
model,0.0902401,0.140762,0
model,0.129661,0.153508,0
model,0.10714,0.229494,0
model,0.096409,0.234947,0
model,0.225347,0.496557,2
model,0.0688478,0.118,0
model,0.241628,0.714804,1
model,0.0713345,0.117173,0
model,0.200125,0.333018,4
model,0.108493,0.10104,0
model,0.0864354,0.132748,0
model,0.133713,0.0832331,0
model,0.0935511,0.121232,0
model,0.101327,0.298515,0
model,0.2058,0.500743,2
model,0.0729476,0.168149,0
model,0.217132,0.585499,2
model,0.0717713,0.0973045,0
model,0.198737,0.343307,4
model,0.112286,0.0903168,0
model,0.0969363,0.0954478,0
model,0.143967,0.136735,0
model,0.0984565,0.093882,0
model,0.105341,0.248713,0
model,0.172854,0.347174,2
model,0.0741038,0.198993,0
model,0.187661,0.442012,2
model,0.0740594,0.03522,0
model,0.171504,0.294759,4
model,0.12436,0.151156,0
model,0.104951,0.163714,0
model,0.149971,0.0876591,0
model,0.0974127,0.145161,0
model,0.103702,0.197938,0
model,0.142473,0.22106,2
model,0.0879502,0.258068,0
model,0.161379,0.351821,2
model,0.0811767,0.134675,0
model,0.141246,0.114725,4
model,0.138952,0.233108,0
model,0.114901,0.212393,0
model,0.14642,0.0891212,0
model,0.100486,0.0992736,0
model,0.0975595,0.131192,0
model,0.11985,0.181889,2
model,0.0968504,0.240028,0
model,0.131418,0.341843,2
model,0.0814931,0.210245,0
model,0.144205,0.102688,4
model,0.133757,0.117939,0
model,0.126319,0.135768,0
model,0.133751,0.102197,0
model,0.112063,0.134306,0
model,0.0976484,0.0835325,0
model,0.107557,0.169416,2
model,0.107668,0.179073,0
model,0.108063,0.344824,2
model,0.0948688,0.25419,0
model,0.168738,0.28463,4
model,0.132387,0.0903757,0
model,0.130376,0.220005,0
model,0.125547,0.0519045,0
model,0.133925,0.268918,0
model,0.0954264,0.168975,0
model,0.107274,0.143688,2
model,0.117322,0.158989,0
model,0.0951052,0.331824,2
model,0.10863,0.22263,0
model,0.206205,0.464568,4
model,0.127006,0.170836,0
model,0.127233,0.275048,0
model,0.12591,0.204608,0
model,0.155061,0.355047,0
model,0.0862229,0.175679,0
model,0.117051,0.119291,3
model,0.118739,0.149121,0
model,0.0966227,0.294319,2
model,0.122272,0.164433,0
model,0.239189,0.624405,4
model,0.115003,0.163817,0
model,0.114363,0.192657,0
model,0.129035,0.317229,0
model,0.167383,0.426328,0
model,0.082652,0.0923748,0
model,0.131167,0.124641,3
model,0.114012,0.183584,0
model,0.106956,0.162808,2
model,0.135514,0.283746,0
model,0.263778,0.784391,4
model,0.102375,0.15405,0
model,0.109287,0.0491969,0
model,0.122726,0.298453,0
model,0.162424,0.446824,0
model,0.0842884,0.0396306,0
model,0.152168,0.207477,3
model,0.115247,0.204342,0
model,0.117789,0.0844426,2
model,0.139881,0.430167,0
model,0.269938,0.886445,4
model,0.0934056,0.190667,0
model,0.118552,0.131543,0
model,0.112633,0.17241,0
model,0.144192,0.35358,0
model,0.0877544,0.133834,0
model,0.188942,0.38598,3
model,0.100953,0.230659,0
model,0.124032,0.0347228,2
model,0.140974,0.473281,0
model,0.267474,0.845975,4
model,0.0895299,0.0462966,0
model,0.136462,0.248421,0
model,0.113842,0.0469226,0
model,0.135069,0.289467,0
model,0.0974923,0.288485,0
model,0.217506,0.462111,3
model,0.0852684,0.247158,0
model,0.126188,0.0284027,2
model,0.154057,0.473172,0
model,0.247025,0.664152,3
model,0.0901625,0.147314,0
model,0.146346,0.188162,0
model,0.125883,0.152066,0
model,0.131512,0.246896,0
model,0.101025,0.288442,0
model,0.223943,0.46759,3
model,0.0718308,0.250877,0
model,0.127882,0.0335586,2
model,0.180492,0.485444,0
model,0.210127,0.481567,3
model,0.0892934,0.240076,0
model,0.146507,0.0968082,0
model,0.13604,0.23274,0
model,0.119919,0.233114,0
model,0.0994202,0.169151,0
model,0.196262,0.436794,3
model,0.0674016,0.161537,0
model,0.124578,0.0472275,3
model,0.21226,0.642064,4
model,0.177643,0.321786,3
model,0.0878416,0.246694,0
model,0.137438,0.0921734,0
model,0.142536,0.232739,0
model,0.108743,0.158444,0
model,0.0977334,0.0334939,0
model,0.162576,0.251932,3
model,0.0768779,0.0866865,0
model,0.126184,0.0424783,3
model,0.228745,0.725036,4
model,0.147122,0.132003,3
model,0.0961806,0.154733,0
model,0.128822,0.0690341,0
model,0.138831,0.296821,0
model,0.0993891,0.119416,0
model,0.10665,0.117783,0
model,0.143547,0.0951173,3
model,0.102213,0.240029,0
model,0.128995,0.0336096,3
model,0.240967,0.799574,4
model,0.142397,0.0747332,3
model,0.110699,0.136963,0
model,0.126967,0.0510243,0
model,0.125411,0.288083,0
model,0.0950711,0.0810965,0
model,0.123879,0.15848,0
model,0.143235,0.0953126,3
model,0.114947,0.326981,0
model,0.133806,0.0353796,3
model,0.244548,0.829905,4
model,0.164222,0.254112,3
model,0.130565,0.231296,0
model,0.134489,0.197772,0
model,0.113545,0.271914,0
model,0.0947259,0.0828951,0
model,0.14826,0.266724,0
model,0.17303,0.295168,3
model,0.112182,0.24052,0
model,0.134811,0.0287895,3
model,0.252511,0.860537,4
model,0.20378,0.444557,3
model,0.142962,0.227925,0
model,0.137201,0.31849,0
model,0.102831,0.260935,0
model,0.101634,0.226205,0
model,0.174006,0.380727,0
model,0.20766,0.466774,3
model,0.120988,0.176487,0
model,0.134333,0.0421617,3
model,0.247,0.739534,3
model,0.234462,0.614863,3
model,0.145336,0.196218,0
model,0.132016,0.315191,0
model,0.0862172,0.196289,0
model,0.100512,0.28116,0
model,0.204655,0.538882,0
model,0.237065,0.629728,3
model,0.136514,0.183116,0
model,0.151527,0.192122,3
model,0.22621,0.593511,3
model,0.256294,0.788162,3
model,0.146951,0.271684,0
model,0.115568,0.184539,0
model,0.086751,0.0990857,0
model,0.099845,0.314158,0
model,0.221136,0.713916,0
model,0.24718,0.693178,3
model,0.140946,0.104704,0
model,0.183097,0.363416,3
model,0.194725,0.448568,3
model,0.260856,0.869818,3
model,0.136989,0.294111,0
model,0.104146,0.104972,0
model,0.0885268,0.149435,0
model,0.10166,0.31719,0
model,0.235292,0.789068,4
model,0.230588,0.624375,3
model,0.134967,0.19363,0
model,0.214877,0.520303,3
model,0.171184,0.287915,3
model,0.258561,0.851176,4
model,0.116855,0.244972,0
model,0.10036,0.136407,0
model,0.0972535,0.211748,0
model,0.102395,0.260236,0
model,0.244272,0.793282,4
model,0.201537,0.469297,3
model,0.12321,0.191694,0
model,0.245507,0.681322,3
model,0.144861,0.113741,3
model,0.2533,0.833486,4
model,0.0992679,0.261319,0
model,0.101744,0.119261,0
model,0.103479,0.279099,0
model,0.099337,0.219673,0
model,0.256379,0.821994,4
model,0.171291,0.31791,2
model,0.111335,0.0419045,0
model,0.258762,0.805731,3
model,0.142198,0.0922205,3
model,0.251911,0.831006,4
model,0.0870088,0.234629,0
model,0.107604,0.215702,0
model,0.110913,0.296246,0
model,0.103959,0.280932,0
model,0.266295,0.85948,4
model,0.14856,0.143748,2
model,0.110474,0.130542,0
model,0.262647,0.879095,3
model,0.166581,0.261417,3
model,0.238938,0.786159,4
model,0.0785906,0.212077,0
model,0.116476,0.284569,0
model,0.120472,0.17742,0
model,0.112673,0.251042,0
model,0.263102,0.803969,4
model,0.139408,0.0452789,2
model,0.11939,0.296601,0
model,0.260411,0.781999,3
model,0.201636,0.437599,3
model,0.226287,0.707238,4
model,0.0716281,0.132036,0
model,0.127054,0.29298,0
model,0.135018,0.234355,0
model,0.119612,0.129557,0
model,0.240994,0.677307,3
model,0.15747,0.212747,2
model,0.128052,0.29833,0
model,0.236193,0.647466,4
model,0.232918,0.60271,3
model,0.20509,0.598654,0
model,0.0744347,0.203888,0
model,0.129626,0.225654,0
model,0.147275,0.253263,0
model,0.119389,0.145582,0
model,0.209312,0.504247,3
model,0.193882,0.399852,2
model,0.129297,0.21717,0
model,0.203606,0.458129,4
model,0.255814,0.757056,3
model,0.178315,0.461332,0
model,0.0761547,0.245981,0
model,0.131136,0.230617,0
model,0.145641,0.0852491,0
model,0.114224,0.25007,0
model,0.173243,0.333541,3
model,0.228439,0.58398,2
model,0.125855,0.110041,0
model,0.171428,0.293141,4
model,0.268933,0.905547,3
model,0.156353,0.303488,0
model,0.084803,0.247704,0
model,0.127954,0.213294,0
model,0.147511,0.0600146,0
model,0.101758,0.260641,0
model,0.143701,0.250603,3
model,0.260362,0.776423,2
model,0.125295,0.0641955,0
model,0.144266,0.0964981,4
model,0.25973,0.83296,3
model,0.143181,0.130523,0
model,0.095227,0.237824,0
model,0.121979,0.163566,0
model,0.148515,0.0838614,0
model,0.0889651,0.177937,0
model,0.118117,0.223999,3
model,0.272806,0.912437,3
model,0.124943,0.182282,0
model,0.144306,0.0994076,4
model,0.256484,0.821445,4
model,0.144719,0.129257,0
model,0.107006,0.216027,0
model,0.120039,0.212346,0
model,0.142588,0.123862,0
model,0.077911,0.0655541,0
model,0.100713,0.230761,3
model,0.269751,0.902092,3
model,0.125629,0.258347,0
model,0.166137,0.259004,4
model,0.244255,0.77779,4
model,0.152993,0.234436,0
model,0.126824,0.160855,0
model,0.105035,0.20098,0
model,0.129606,0.14996,0
model,0.0760966,0.069101,0
model,0.0946979,0.149286,3
model,0.268391,0.910539,3
model,0.121412,0.313494,0
model,0.203328,0.45264,4
model,0.227035,0.723785,4
model,0.168589,0.392872,0
model,0.132728,0.197049,0
model,0.0896417,0.172545,0
model,0.120817,0.137916,0
model,0.0866032,0.205462,0
model,0.0923116,0.0435631,3
model,0.268362,0.865598,3
model,0.112982,0.294671,0
model,0.23782,0.627767,4
model,0.205733,0.590639,4
model,0.19107,0.450975,0
model,0.134456,0.247632,0
model,0.0782304,0.16508,0
model,0.110748,0.0281405,0
model,0.0915283,0.289668,0
model,0.0922587,0.158383,3
model,0.255673,0.761495,4
model,0.112931,0.249901,0
model,0.263004,0.786675,4
model,0.171006,0.395508,4
model,0.20878,0.539803,0
model,0.129493,0.236801,0
model,0.0669319,0.115727,0
model,0.11544,0.155907,0
model,0.0903643,0.261523,0
model,0.0892342,0.194951,3
model,0.228107,0.584173,4
model,0.106653,0.212659,0
model,0.266767,0.901551,4
model,0.141008,0.247563,0
model,0.20683,0.528877,0
model,0.122165,0.0909878,0
model,0.0689096,0.0760157,0
model,0.118067,0.19457,0
model,0.0970981,0.238198,0
model,0.0770096,0.0559184,3
model,0.189154,0.399104,4
model,0.106334,0.178348,0
model,0.270392,0.895887,3
model,0.114113,0.206531,0
model,0.180484,0.416711,0
model,0.123863,0.106794,0
model,0.0792974,0.238336,0
model,0.128475,0.211203,0
model,0.108926,0.230673,0
model,0.0785806,0.0939395,3
model,0.154401,0.213377,4
model,0.112952,0.07464,0
model,0.261796,0.761988,3
model,0.101933,0.193441,0
model,0.152269,0.294659,4
model,0.134329,0.236229,0
model,0.0868456,0.245156,0
model,0.128089,0.233301,0
model,0.126715,0.21327,0
model,0.0859803,0.215783,3
model,0.13576,0.0406243,4
model,0.119043,0.108471,0
model,0.23537,0.595406,3
model,0.0945209,0.159762,0
model,0.133764,0.234126,4
model,0.140516,0.21696,0
model,0.0990848,0.196381,0
model,0.122425,0.261769,0
model,0.131549,0.23672,0
model,0.092177,0.243701,3
model,0.144343,0.136364,4
model,0.124505,0.117072,0
model,0.198374,0.423667,3
model,0.0892039,0.0563187,0
model,0.131392,0.232062,4
model,0.14831,0.217677,0
model,0.112434,0.202388,0
model,0.106239,0.231082,0
model,0.125437,0.267417,0
model,0.0990721,0.196472,3
model,0.16051,0.159589,4
model,0.132948,0.0648526,0
model,0.161295,0.236341,3
model,0.0848068,0.0888826,0
model,0.149147,0.237634,4
model,0.148899,0.15132,0
model,0.128611,0.279587,0
model,0.10241,0.190756,0
model,0.123893,0.228449,0
model,0.101663,0.132994,3
model,0.169609,0.17528,4
model,0.133028,0.0526276,0
model,0.141393,0.046448,2
model,0.0885096,0.221282,0
model,0.173526,0.329402,4
model,0.144714,0.151023,0
model,0.149269,0.326579,0
model,0.115175,0.208116,0
model,0.12649,0.183235,0
model,0.111938,0.134554,3
model,0.168533,0.181868,4
model,0.132104,0.0424571,0
model,0.147653,0.134134,2
model,0.0923725,0.271339,0
model,0.202834,0.462931,4
model,0.144899,0.144346,0
model,0.161165,0.30797,0
model,0.131588,0.240457,0
model,0.127266,0.173137,0
model,0.1168,0.198709,3
model,0.15202,0.134773,4
model,0.134483,0.0740515,0
model,0.16485,0.2568,2
model,0.101427,0.287869,0
model,0.210932,0.505238,4
model,0.144828,0.178089,0
model,0.170119,0.310291,0
model,0.136709,0.238391,0
model,0.116013,0.120262,0
model,0.114182,0.235017,3
model,0.140727,0.0579132,4
model,0.136167,0.144919,0
model,0.19272,0.350207,3
model,0.122949,0.318636,0
model,0.193259,0.464449,0
model,0.148955,0.146048,0
model,0.161198,0.323466,0
model,0.139671,0.160023,0
model,0.121358,0.0648925,0
model,0.0908232,0.177756,2
model,0.151137,0.156872,4
model,0.131273,0.24915,0
model,0.204676,0.390308,3
model,0.154662,0.365625,0
model,0.158189,0.286924,0
model,0.151844,0.185264,0
model,0.138489,0.274497,0
model,0.125089,0.197246,0
model,0.12848,0.184249,0
model,0.0765562,0.03332,2
model,0.179765,0.319253,4
model,0.124426,0.28928,0
model,0.192055,0.366562,3
model,0.18937,0.476336,0
model,0.129331,0.148302,0
model,0.146846,0.228062,0
model,0.121887,0.188315,0
model,0.111533,0.217566,0
model,0.14779,0.338842,0
model,0.0790345,0.0680584,2
model,0.202866,0.474586,4
model,0.114074,0.207913,0
model,0.163748,0.249558,3
model,0.202439,0.60301,4
model,0.124266,0.0544844,0
model,0.143829,0.173583,0
model,0.123833,0.0412859,0
model,0.10126,0.15376,0
model,0.176299,0.425306,0
model,0.0950924,0.133456,2
model,0.224659,0.61994,4
model,0.10651,0.157953,0
model,0.143796,0.0850657,3
model,0.218844,0.704958,4
model,0.126652,0.190737,0
model,0.13663,0.211641,0
model,0.136223,0.137377,0
model,0.0915551,0.0847454,0
model,0.19589,0.511186,0
model,0.108793,0.207376,2
model,0.221673,0.748791,4
model,0.0938979,0.232237,0
model,0.144336,0.100097,3
model,0.233979,0.776078,4
model,0.130626,0.272393,0
model,0.12734,0.244212,0
model,0.148349,0.18034,0
model,0.0936996,0.0861535,0
model,0.203216,0.507807,0
model,0.103759,0.229753,3
model,0.209762,0.688893,4
model,0.0866349,0.189644,0
model,0.16308,0.172623,3
model,0.240852,0.810689,4
model,0.130946,0.305792,0
model,0.119775,0.291079,0
model,0.152796,0.211551,0
model,0.107119,0.240973,0
model,0.183295,0.433428,0
model,0.103671,0.232254,3
model,0.193195,0.580172,0
model,0.0910964,0.0793209,0
model,0.176479,0.196502,3
model,0.245915,0.846132,4
model,0.123786,0.195669,0
model,0.0986865,0.225984,0
model,0.143895,0.248399,0
model,0.12755,0.346496,0
model,0.167063,0.292813,0
model,0.102137,0.244218,3
model,0.173222,0.443944,0
model,0.0914631,0.113937,0
model,0.173061,0.187402,3
model,0.244509,0.764309,3
model,0.115208,0.0715238,0
model,0.0905645,0.200077,0
model,0.124219,0.262805,0
model,0.149339,0.499169,0
model,0.14206,0.177165,4
model,0.0995833,0.276361,3
model,0.159202,0.296673,0
model,0.0812568,0.121575,0
model,0.16211,0.185504,3
model,0.224272,0.607034,3
model,0.122231,0.0860258,0
model,0.0793783,0.200406,0
model,0.105809,0.147569,0
model,0.172164,0.564158,0
model,0.13302,0.0688832,4
model,0.0973853,0.357882,3
model,0.143593,0.205887,0
model,0.077075,0.183571,0
model,0.142794,0.0786418,3
model,0.194074,0.438101,3
model,0.125646,0.146288,0
model,0.0708818,0.151075,0
model,0.0986013,0.0306975,0
model,0.185009,0.612307,0
model,0.138692,0.145548,4
model,0.108367,0.39955,3
