,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.425,41.803,0.561,38.539,-0.051,39.865,1.460417748454188,1.9214178588311532,2.3455733811198374,0.0,20,32.300000000000004
1,-0.085,41.497,0.561,35.887,0.255,43.775000000000006,7.893933113473917,2.417185542647938,9.079416001050513,2.0,20,32.300000000000004
2,-0.221,42.619,-2.023,42.789,-3.621,44.42100000000001,2.2840814346253078,2.1778691472261085,7.017471360942061,4.0,20,32.300000000000004
3,0.391,43.809000000000005,-3.0770000000000004,47.209,-3.2470000000000003,46.937000000000005,0.3207553584899245,2.2388011587789105,2.2709409172865094,6.0,20,32.300000000000004
4,0.765,44.625,,,,,0.3207553584899245,2.4617628320332248,,8.0,20,32.300000000000004
5,0.663,44.86300000000001,-2.805,47.243,2.2950000000000004,45.98500000000001,5.252862457746253,2.6295716257637216,14.91981016852148,10.0,20,32.300000000000004
6,1.683,45.747,-3.689,45.611,3.723,44.931,7.44312729973094,3.006075538836192,14.210742713956163,12.0,20,32.300000000000004
7,1.105,44.523,-3.349,42.925,3.723,44.727,7.297971498985181,2.785605975936481,16.995198828507892,14.0,20,32.300000000000004
8,0.8670000000000001,45.543000000000006,-3.927000000000001,45.203,0.119,43.673,4.32562319209614,2.2908246013577367,,16.0,20,32.300000000000004
9,1.445,44.285,-0.7310000000000001,48.43300000000001,-0.935,48.297,0.2451774867315513,2.229117135322781,0.9859817624104754,18.0,20,32.300000000000004
10,0.6970000000000001,44.183,-1.513,48.263000000000005,1.989,41.565000000000005,7.55825429580138,3.27988428705784,11.993815850020152,20.0,20,32.300000000000004
11,0.493,44.251000000000005,-3.2470000000000003,47.073,1.819,41.599,7.458487246084156,3.095096498914732,10.59354493555993,22.0,20,32.300000000000004
12,0.153,44.047,-1.683,46.733,2.4650000000000003,45.951,4.221069532713244,3.1640124654999515,17.12127053876589,24.0,20,32.300000000000004
13,-0.357,44.251000000000005,3.0770000000000004,45.305,1.819,43.843,1.9287322261008657,2.327973917145961,2.4121357195331807,26.0,20,32.300000000000004
14,0.493,44.489,3.043,45.135000000000005,1.649,42.041,3.393533851311933,2.3854343780918086,5.177658408857464,28.0,20,32.300000000000004
15,-0.391,44.591,2.601,46.801,1.241,45.305,2.021785349635317,1.495496751642045,2.7938272249187706,30.0,20,32.300000000000004
16,-0.8670000000000001,43.231,1.139,41.939,-0.119,41.769000000000005,1.269434519776424,1.4843968097960367,1.4210859754581149,32.0,20,32.300000000000004
17,-0.7310000000000001,43.469,-2.329,41.803,-0.187,44.727,3.62462963625251,1.5578446483074482,7.984448347403318,34.0,20,32.300000000000004
18,0.357,42.755,0.153,34.119,1.037,44.319,10.238235004140115,3.72824930710044,13.864060726520952,36.0,20,32.300000000000004
19,0.085,44.455000000000005,0.051,38.811,0.357,38.913,0.3225523213371747,2.8599992662905667,0.6737548326436644,38.0,20,32.300000000000004
20,0.357,41.021,-0.459,34.051,-0.289,34.221000000000004,0.2404163056034262,4.522711073109914,0.7682658883917535,40.0,20,32.300000000000004
21,0.085,42.177,-0.187,33.915,-0.085,34.017,0.1442497833620556,4.909924622207731,0.3277017328392754,42.0,20,32.300000000000004
22,0.5950000000000001,40.545,0.085,33.575,2.669,45.475,12.177317274342492,4.182050890174937,14.669024427553664,44.0,20,32.300000000000004
23,0.357,39.831,-0.425,33.711000000000006,0.221,43.469,9.779359897252991,4.24372945621481,11.35154899110388,46.0,20,32.300000000000004
24,0.527,40.817,-3.043,43.673,2.397,45.849,5.8590593101623405,3.11488991779806,19.014449236970417,48.0,20,32.300000000000004
25,-0.323,43.809000000000005,-2.669,47.54900000000001,2.601,45.645,5.603402180818365,3.1042509136952616,18.23698833595413,50.0,20,32.300000000000004
26,0.153,44.761,-3.111,47.277,2.329,46.019000000000005,5.583561945568439,2.172238151968985,12.446069614871329,52.0,20,32.300000000000004
27,-0.187,45.033,-2.8390000000000004,43.911,0.289,43.775000000000006,3.1309551258362043,2.1267512189703144,7.799933634665178,54.0,20,32.300000000000004
28,-1.275,45.815000000000005,0.221,40.171,0.6970000000000001,39.899,0.5482335268843014,2.9595754864267216,0.6833597188671489,56.0,20,32.300000000000004
29,-0.765,44.591,0.561,36.227,-0.323,46.087,9.899548272522338,4.010418788897948,15.562169985953984,58.0,20,32.300000000000004
30,-0.663,44.149,0.085,35.309000000000005,0.187,46.019000000000005,10.710485703272283,4.309536650367668,16.386426336374953,60.0,20,32.300000000000004
