,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.153,27.965000000000003,0.799,35.343,0.5950000000000001,35.343,0.204,4.038036322647255,0.4433682558157698,0.0,20,36.754000000000005
1,0.153,28.237,-0.391,38.233,-0.425,36.737,1.4963863137572464,4.7150667754427245,1.8064896365681264,2.0,20,36.754000000000005
2,-0.221,33.337,1.173,44.795,-0.221,28.169,16.684337325767544,6.388732806392008,25.363157058136554,4.0,20,36.754000000000005
3,-0.119,37.553,0.5950000000000001,48.603,0.527,21.743,26.86008607581145,7.978801490338147,31.679951726711405,6.0,20,36.754000000000005
4,0.153,39.593,3.655,44.115,0.6970000000000001,20.519,23.78068501956998,8.567077845339668,36.31217376218102,8.0,20,36.754000000000005
5,0.085,38.709,-1.411,41.531000000000006,0.391,23.919,17.703947243482173,6.345541160557239,21.76906107325148,10.0,20,36.754000000000005
6,0.119,37.519000000000005,-3.621,44.387,-0.323,30.447000000000003,14.32481776498396,3.727585392726285,17.656740610953612,12.0,20,36.754000000000005
7,0.221,36.635000000000005,-0.085,32.113,-0.561,32.249,0.4950474724710753,2.765510103248299,1.281806464251641,14.0,20,36.754000000000005
8,-0.017,33.439,-0.765,35.479,0.629,25.823,9.756104345485449,3.6002364336774297,17.720919719764158,16.0,20,36.754000000000005
9,0.051,32.283,-0.7310000000000001,40.749,0.527,29.019,11.79726510679488,6.208564473907529,15.799344246277393,18.0,20,36.754000000000005
10,0.187,28.305000000000003,0.935,41.599,0.765,16.507,25.09257587415051,6.752464233731343,27.41085268095801,20.0,20,36.754000000000005
11,0.017,21.913,0.289,37.553,0.663,7.293,30.26231114769657,8.629214015194666,32.17975422925646,22.0,20,36.754000000000005
12,0.255,19.159,-0.085,37.859,0.357,3.927000000000001,33.93487863540992,9.88533113899495,35.52319950646972,24.0,20,36.754000000000005
13,0.017,6.647,-0.6970000000000001,22.253,0.255,-3.927000000000001,26.197303372675595,7.566640333871965,28.130629126012845,26.0,20,36.754000000000005
14,0.119,-2.057,-0.017,15.555,0.561,-14.637,30.19753215082319,8.352099463705333,31.564979560325693,28.0,20,36.754000000000005
15,-0.221,-9.673,-0.391,1.853,0.5950000000000001,-21.505000000000003,23.378801509059443,9.117549837840958,25.3345261127215,30.0,20,36.754000000000005
16,-0.017,-15.589,-0.459,4.981000000000001,0.527,-28.679,33.674438317513186,9.870634121461077,35.68922806580997,32.0,20,36.754000000000005
17,-0.187,-23.715000000000003,-0.8330000000000001,-6.205,-0.187,-36.771,30.572825711732964,8.74571016732206,32.587914122975285,34.0,20,36.754000000000005
18,-0.153,-30.107000000000003,-0.7310000000000001,-14.059,1.6150000000000002,-43.911,29.944041477395803,8.302623722353173,32.4976073229614,36.0,20,36.754000000000005
19,-0.425,-35.003,0.221,-16.405,2.635,-42.653000000000006,26.35877273319075,8.368946314552083,32.57624100050859,38.0,20,36.754000000000005
20,-0.221,-37.689,-0.051,-17.527,2.363,-46.019000000000005,28.594080856009345,8.868695318131591,33.37416249693575,40.0,20,36.754000000000005
21,0.017,-38.947,,,,,28.594080856009345,5.551641697265499,,42.0,20,36.754000000000005
22,-0.6970000000000001,-38.641000000000005,-0.799,-28.271,-4.267,-44.659000000000006,16.75092737731258,4.974035470442839,22.22176479862654,44.0,20,36.754000000000005
23,-0.323,-38.913,0.289,-27.591,-2.975,-42.687000000000005,15.444834476290124,5.880469605109804,18.13205173038996,46.0,20,36.754000000000005
24,0.119,-40.477,-0.493,-29.325000000000003,-3.043,-42.517,13.43619603905808,6.018162732706942,15.396858828523154,48.0,20,36.754000000000005
25,-0.493,-42.279,-0.459,-24.633000000000003,-4.131,-44.693000000000005,20.39331223710361,7.164025739452577,31.195341172451418,50.0,20,36.754000000000005
26,-0.8330000000000001,-41.293000000000006,0.187,-25.449,-3.655,-42.347,17.32926334268136,6.710736500754369,21.346635059317457,52.0,20,36.754000000000005
27,-0.425,-40.511,-0.6970000000000001,-25.653,1.785,-41.565000000000005,16.104411445315225,6.3615448269647485,17.679820278787677,54.0,20,36.754000000000005
28,-0.5950000000000001,-38.777,-0.935,-29.257,-3.0770000000000004,-42.619,13.532597976737506,3.92849638837058,17.43201134176718,56.0,20,36.754000000000005
29,0.017,-36.261,-0.8670000000000001,-24.735000000000003,-0.187,-36.023,11.30846337925715,5.280540458345208,15.70150946140552,58.0,20,36.754000000000005
