,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length_ref,time,T
0,0.2576315945836367,-43.06088220211119,-2.3664341787994667,-46.0003142903924,-0.341147747079875,-42.23561969499297,4.274893042771618,1.4769701599325773,23.83240223463687,0,10
1,-0.5645125987913402,-42.03752243611147,-1.6883140188017267,-41.00233384924718,-0.0040533812740958,-42.602599592782575,2.3232701833962173,1.480564194073311,23.83240223463687,2,10
2,-0.3828141864685435,-41.91789958568041,-3.374429756427713,-45.53623762028656,-1.883199672863462,-42.21005984694206,3.645164707117921,1.5527359215507532,23.83240223463687,4,10
3,-0.5146377369228669,-42.43997476866996,-2.51712123105208,-42.783172177019054,-1.4859399875432102,-47.73880911645355,5.061785478707314,1.817679647399976,23.83240223463687,6,10
4,-0.4167751786250857,-42.302191130564985,-1.5192860666734236,-47.77250125029841,0.6189674534034677,-39.91778355399136,8.14056006702243,1.8158240588612584,23.83240223463687,8,10
5,0.1334252237343347,-42.1642206230536,,,,,,1.6520354680406597,23.83240223463687,10,10
6,0.2269837112197201,-41.86591897679885,-1.95958136313367,-40.40037415133023,3.325930993931369,-44.83125001907245,6.897050226874359,1.87660014781916,23.83240223463687,12,10
7,-0.2908834059359506,-41.79657569398458,-0.4244505316428105,-39.08516973988005,2.8571825851779558,-44.93422972153748,6.706759171346563,1.9448423484037989,23.83240223463687,14,10
8,-0.7102945000289073,-41.89564826711382,-0.8557002046904195,-39.95891586420089,3.656623347516382,-43.95802297682355,6.029421326962429,2.059010615910925,23.83240223463687,16,10
9,-0.3616298639008876,-41.822577436303405,-3.896249363045599,-41.85173131701833,-1.3279091605901816,-39.39151343691536,3.556549368858385,2.2073251902819084,23.83240223463687,18,10
10,-1.304736983961918,-41.136575688003546,,,,,,1.4582201231579357,23.83240223463687,20,10
11,-0.625101917969079,-41.65862934064948,-0.95954504394203,-39.32257192300982,2.622202785050627,-44.86840270006365,6.601905521757417,1.83865006431596,23.83240223463687,22,10
12,-1.2804260892789308,-41.80908246445895,-4.057788937977097,-43.02576518086837,1.2220135162964552,-46.35051053452219,6.239410679126335,1.774322981629829,23.83240223463687,24,10
13,-1.7130527195827303,-42.67971881855137,-3.557251696309327,-42.58742138617076,-0.8240361983012512,-46.09291235141838,4.445102233468229,1.6290667545840236,23.83240223463687,26,10
14,-1.385462969831822,-42.53181245102665,-3.9252697582428415,-42.72340111305135,-0.4380714920388034,-42.94004001330299,3.4939210295767684,1.8813048421523,23.83240223463687,28,10
15,-1.6753646133996112,-43.26071432511647,-2.6601950795827065,-41.040870749096925,0.8239368950217645,-47.15704541851065,7.03894652652224,1.9707821904037848,23.83240223463687,30,10
16,-1.5674287507512166,-43.13998005670509,,,,,,1.909382186850056,23.83240223463687,32,10
17,-1.856475417385013,-43.2956129166027,-1.5246981155824095,-40.23052926324745,2.3620091915870174,-46.41166581734844,7.30157125501406,2.030761022459747,23.83240223463687,34,10
18,-1.6801752668169576,-43.06915849289416,-3.354925865882932,-42.82101696743955,2.06206750677246,-46.74841412843956,6.690909180344891,1.7890655638704378,23.83240223463687,36,10
19,-1.1238317442256431,-42.95731323894865,-2.9945210076713877,-41.21019655510773,1.0240133698030227,-46.95489261544161,7.010716894052932,2.126044773307705,23.83240223463687,38,10
20,-1.330967613899273,-42.94972957095675,-1.6217948878986257,-40.90143047506995,3.230391467830993,-45.80382318928269,6.897620369018218,1.7240007100896826,23.83240223463687,40,10
21,-1.4962011676090243,-42.88466512322339,-3.5581168330959185,-42.41982585373312,1.8965483026226424,-47.15150854307649,7.22095511795048,2.0224200607272893,23.83240223463687,42,10
22,-1.4109360336636492,-42.64769931810851,,,,,,1.8816178373126529,23.83240223463687,44,10
23,-1.5064827926080728,-42.45193239238851,-4.05761591061978,-43.0592842873559,-2.9151978523267776,-43.58970706100752,1.2595504510428477,1.7629425850080298,23.83240223463687,46,10
24,-1.405698058066158,-42.67012730123643,0.5857944016305799,-39.98499479432374,3.561256848773325,-44.964115253521335,5.800432511594008,2.1849264823389465,23.83240223463687,48,10
25,-1.3651081268202545,-42.92360788356383,-4.0242698314895815,-43.025592153511056,0.6194865354754222,-40.018340873453965,5.532452752363376,2.2769969026935177,23.83240223463687,50,10
26,-1.4768021210910574,-42.71837207706383,,,,,,1.9590639933639529,23.83240223463687,52,10
27,-1.241154136322287,-42.70754657913087,-3.862557229200749,-41.88507739614854,-1.3273900785182269,-39.49207075637796,3.486194667525865,2.2619645558697976,23.83240223463687,54,10
