,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,0.187,12.971,0.6970000000000001,9.707,0.017,16.031000000000002,6.360454071841098,2.1712761307488764,6.811963600512006,0.0,10,26.180000000000003
1,0.187,13.515,-0.561,10.455,0.357,15.725,5.34935734457888,3.962848171158031,6.064428457353255,2.0,10,26.180000000000003
2,0.459,13.651000000000002,0.8670000000000001,9.911,0.8330000000000001,17.493000000000002,7.582076232800618,3.81132690384858,14.236075542431458,4.0,10,26.180000000000003
3,0.255,12.835,-0.493,10.115,0.459,14.773,4.754289431660635,3.419037481882088,5.22169315649434,6.0,10,26.180000000000003
4,-0.119,13.481000000000002,0.8330000000000001,14.637,-0.017,20.043000000000003,5.472415919865742,2.772037000203302,6.494628996941114,8.0,10,26.180000000000003
5,0.255,12.291,0.5950000000000001,14.875000000000002,0.6970000000000001,18.649,3.7753781267576367,3.7923095312701616,3.811201925185234,10.0,10,26.180000000000003
6,0.051,13.311000000000002,-0.017,13.651000000000002,-0.119,15.181,1.5333962305940367,3.648392110133865,1.5694018217648196,12.0,10,26.180000000000003
7,0.153,13.209,,,,,1.5333962305940367,3.888693265180655,,14.0,10,26.180000000000003
8,-0.085,13.243,0.153,16.745,-0.017,17.867,1.1348057102429474,3.6087617927488393,8.015167245543937,16.0,10,26.180000000000003
9,0.323,14.569,-0.017,10.965000000000002,0.629,22.559,11.611983120897136,3.994735950664931,12.885698788405712,18.0,10,26.180000000000003
10,0.221,14.807,0.187,11.849,-0.425,25.483,13.647728748769886,4.798871570257543,14.643262324958908,20.0,10,26.180000000000003
11,0.051,15.521,0.799,11.747000000000002,0.357,23.511000000000003,11.77230053982653,3.793347664445708,14.465678513030714,22.0,10,26.180000000000003
12,0.085,14.433000000000002,-0.357,12.529000000000002,0.629,22.355,9.875346677458976,3.328471555198337,10.80491508605978,24.0,10,26.180000000000003
13,-0.289,13.277,0.391,11.713,0.629,18.003,6.294501092223275,1.998644763605856,7.384957795309611,26.0,10,26.180000000000003
14,-0.289,13.243,-0.765,12.665,-0.7310000000000001,17.017,4.352132810473504,1.5311791004395592,6.48524125558399,28.0,10,26.180000000000003
15,-0.085,13.583,-0.629,16.711000000000002,-0.357,16.711000000000002,0.272,1.6087268912536168,0.6829509251119922,30.0,10,26.180000000000003
16,-0.051,13.447,-0.6970000000000001,16.847,0.493,11.781,5.203888546077828,1.661883604829428,7.240351582173859,32.0,10,26.180000000000003
17,-0.119,13.260000000000002,,,,,5.203888546077828,1.350977388765075,,34.0,10,26.180000000000003
18,-0.187,13.617,0.153,15.725,-0.561,11.271,4.510865992245835,1.3259192248885054,5.16915067570781,36.0,10,26.180000000000003
19,-0.119,13.855,0.323,16.099,-0.561,10.999,5.176046367643938,1.3738514100528092,5.967599438479397,38.0,10,26.180000000000003
20,0.187,13.753,,,,,5.176046367643938,1.2134439903005685,,40.0,10,26.180000000000003
