,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length_ref,time,T
0,-0.0766539201352827,13.40581374260789,-0.94158906582134,17.87093543174544,0.5899984356686744,9.38558635881112,8.622465376228998,1.913918711737748,25.810055865921786,0,10
1,-0.0025262976992013,14.922117305520857,,,,,,3.0182781878068914,25.810055865921786,2,10
2,0.1490426036791242,14.810255131773538,-0.3428353068447757,18.77538063191122,0.656202807433544,9.586358298618862,9.243170916710692,3.077490646809892,25.810055865921786,4,10
3,0.1018109868380996,13.975883301388892,,,,,,2.7959098271669798,25.810055865921786,6,10
4,-0.1290781869796939,13.92931911148446,-0.4172074413654013,10.75281451397705,0.2885888731115918,19.913915840218458,9.188249340717276,2.2684335820865984,25.810055865921786,8,10
5,0.1009776723326646,13.91973785095463,0.224219502182883,19.144901737900813,-0.4087158549326744,18.47433066342523,0.9221023436746816,2.922026718674546,25.810055865921786,10,10
6,-0.0658044652781091,14.389390747323764,0.0422293356393857,13.394980446329216,-0.2477384569980815,20.38015291443963,6.991188434738022,2.8860140412907165,25.810055865921786,12,10
7,0.0152803422855968,14.667008417778591,0.5195485857090328,20.850599696461384,0.734676708529119,16.33873605329565,4.51698944472412,2.966490658286194,25.810055865921786,14,10
8,-0.2322414233751893,14.611311955129064,-1.0373335630219838,16.466719206573472,0.4875258120831791,20.415953630963465,4.23339682201338,2.8058536202127957,25.810055865921786,16,10
9,0.0924838702199129,14.970567151787389,-1.058454272856522,12.65604617557565,0.0803689887335436,22.28651487158227,9.697569062703389,3.345390389127313,25.810055865921786,18,10
10,-0.0263418375902951,15.713006632634604,-0.565411374235162,25.59363893467592,0.5333650625930786,16.572070472857565,9.088234546346412,4.147268203926321,25.810055865921786,20,10
11,-0.1083958296187094,15.929381966536074,0.6499422163454553,11.525066853064338,0.1113123501028506,23.055421032674253,11.542928122450377,3.315701021721189,25.810055865921786,22,10
12,-0.1124186273461659,15.482089609959155,0.3106088831455363,13.095009890099831,0.4828843393799449,21.85327204201789,8.759956321497333,2.654615556471379,25.810055865921786,24,10
13,-0.3445094381610671,13.44621094911806,0.3968545524883975,17.44071495649944,0.7443914188382155,13.330395192949178,4.124986112958951,1.698092364823712,25.810055865921786,26,10
14,-0.3497607623385613,13.06966878841591,-0.4166677352371317,10.585684466180018,0.7444993600638724,13.2969691833898,2.9494700949467183,1.354486478453516,25.810055865921786,28,10
15,-0.2378149300737683,13.12696027576076,,,,,,1.4467071665873228,25.810055865921786,30,10
16,-0.2311060870249679,13.111956326370368,-0.8031356136548338,16.40062277603425,0.7424484767764052,13.932063365018504,2.9124930465682777,1.5062834336888142,25.810055865921786,32,10
17,-0.2425858312457272,12.635859352635162,0.7475217143822674,12.361040915726454,0.7761983100127781,13.831893277565962,1.4711318830974098,1.2249354883889023,25.810055865921786,34,10
18,-0.2864214184159989,13.154348302616906,-1.0624480982058149,13.892808529273648,0.7423405355507482,13.965489374577867,1.8062515101200676,1.234029385518078,25.810055865921786,36,10
19,-0.2761018307511854,13.391922249190053,-0.7172859388204575,10.517860976030288,0.7402896522632659,14.600583556206573,4.335106719609604,1.293251900768563,25.810055865921786,38,10
20,-0.0360924476092703,13.211731238633076,-1.0216820853017696,11.619947820459764,0.7729600732430691,14.834673564348066,3.6817390029230537,1.1876743978827005,25.810055865921786,40,10
21,-0.1307460325926601,14.410757460517315,-0.8534726252481677,11.286227430993984,-0.701022584140452,15.832704437201338,4.549032224881011,1.30607532688842,25.810055865921786,42,10
22,-0.2736181791762068,14.596954901562247,-0.8864668699049494,11.15241545153069,-0.8043229671370452,16.76830888118771,5.61649415863906,1.4355143985980934,25.810055865921786,44,10
23,-0.1748317613025375,15.00658706414522,-1.0197391432399443,11.018279648390424,-0.6052780869398162,17.236920662373304,6.232437246212702,1.607719241227783,25.810055865921786,46,10
24,-0.2342699652645745,15.052887948684004,-0.5087422307654235,8.044983915988244,0.469103632890042,15.769630360980528,7.7862921363894255,2.56465780127174,25.810055865921786,48,10
25,-0.1255961074168469,14.45989222153938,-0.8961815802140457,14.16075631187715,0.1305258882697293,17.105591331100154,3.1186826571939625,1.234957098100632,25.810055865921786,50,10
26,-0.2893695912981069,14.555774435094756,-1.0342032674779318,15.497364929350704,-0.3944676131460009,14.062097401583788,1.5713861981339012,1.219507814155799,25.810055865921786,52,10
27,-0.2739785507039091,14.831950897984184,-0.7935288445713945,13.425707925247202,0.7674550707345792,16.53940005187772,3.483066098035597,1.2582349172824083,25.810055865921786,54,10
28,-0.1158839982616156,15.032527065111598,-0.2884686995079761,12.290842718612287,0.7715568373095438,15.269211688620356,3.161381954179548,1.4781748611014311,25.810055865921786,56,10
29,-0.1069696207710648,14.503884799692672,-0.5165139990127096,10.451656604265407,-0.3522983643084153,11.354698568497628,0.9178516023005484,1.5892218169763757,25.810055865921786,58,10
30,-0.1715288301658927,14.488946246168704,0.5442671263844014,13.19604350735766,0.7440675951612444,13.430673221627409,0.3081741879875029,0.9424800704058504,25.810055865921786,60,10
31,-0.3073181440204977,14.460433647772849,-1.0580225079538943,12.522342137338011,0.2076323238259142,13.930336305408009,1.8932326139507187,1.014788392353255,25.810055865921786,62,10
32,-0.3956999308929915,13.781677686259536,0.6207259145866597,10.221344539021924,0.7741474267252958,14.46698745919462,4.248414053031961,1.6296945970737418,25.810055865921786,64,10
33,-0.2904840522359914,13.363487634044452,-0.9133084646992916,9.113320927181327,-0.133428068984501,16.035095495393914,6.965570802509653,1.763522121934018,25.810055865921786,66,10
34,-0.1582948430343557,13.20353927237274,,,,,,1.8777751928766684,25.810055865921786,68,10
35,0.0029349958321533,13.06259401337157,0.0002759692531217,16.035527260296544,0.0002759692531217,16.035527260296544,0.0,1.9983937115465216,25.810055865921786,70,10
36,-0.0288175148875527,12.914634681261385,-1.0144500231827682,9.380405179979602,-0.3244852984831528,13.092959006812366,3.7761233081641103,2.030300586635873,25.810055865921786,72,10
37,-0.0313369998793484,13.112352875959614,-1.0187676722090315,10.717445562355833,-1.0343112087035888,15.530790938910126,4.813370473537603,1.983898327047778,25.810055865921786,74,10
38,0.0016976672090123,12.656817356954193,-1.0529492703480323,10.951319688045976,-0.3184405898463779,11.221102471485676,0.7824869021093909,1.862758283485301,25.810055865921786,76,10
39,0.0139474695381489,12.751919421617112,,,,,,2.120485293969828,25.810055865921786,78,10
40,-0.0057076049314621,12.792910865912814,-1.0471204441625714,9.146315171838078,-0.3001263518788977,15.900851751028055,6.795716634286745,1.843410123280004,25.810055865921786,80,10
41,-0.2459442508719767,13.058060832107882,-1.0531651527993462,11.018171707164766,0.740613475940237,14.500305527528404,3.917001112055351,2.2925889510059005,25.810055865921786,82,10
42,-0.1591940958732378,13.204115723782577,0.7702615426016602,15.670323803333224,0.044496101378182,12.693034245581725,3.0644719914481917,2.4567773727338587,25.810055865921786,84,10
43,-0.0187734189935102,13.703410909958055,-0.4166677352371317,10.585684466180018,0.7736077205970109,14.634117506991652,4.219782665813075,2.2976942397308675,25.810055865921786,86,10
44,-0.3339800622748018,12.96657023047074,-0.1665302548669395,15.934709525490092,0.6891970520903181,9.720170278082158,6.273178403444759,1.8617218207173416,25.810055865921786,88,10
45,-0.185346153692297,13.30948488920952,-0.2484582751835298,10.251964076714238,0.3748703128486034,13.897450001976884,3.69839237506594,1.396417118935691,25.810055865921786,90,10
