,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length_ref,time,T
0,-0.250672359496581,45.04401582381222,1.6959259984437087,43.047854138511866,2.874530028772165,43.32259100218994,1.2102015553494112,2.343374766102389,24.37227838223622,0,10
1,-0.7723472441751771,44.69905952953341,-0.1095747018189745,47.455856418517264,2.2702597714309776,42.74695185924535,5.276115452527613,2.602150501139954,24.37227838223622,2,10
2,-0.9297994555036392,44.58968078265781,-3.08750068127892,42.31939968590031,2.6443788011909195,41.97327358966896,5.742320582835046,2.8426982755451227,24.37227838223622,4,10
3,-0.9454476761651028,44.60447892025999,-3.425881582430321,42.62131725291129,3.2470536063620563,42.919695816927046,6.679602817629781,2.7684924012957195,24.37227838223622,6,10
4,-0.6536653996789135,44.66340461410528,-2.578841521254065,41.61371668698814,3.381158613307879,43.088813746949526,6.139830041644903,2.4756709581777683,24.37227838223622,8,10
5,-0.5328793291963914,45.2336612716119,0.7386256882082026,46.178595427638825,3.2809062005878378,42.886133304914,4.159747231888385,2.1126467156964304,24.37227838223622,10,10
6,-0.0306290505070668,45.16768541705686,-0.0343273758364115,45.63593863228182,2.409731299312339,41.66889032384969,4.659495153877064,2.7138788384170063,24.37227838223622,12,10
7,-0.1655559447905402,45.06488071730142,-1.7521072149690522,45.32517355778241,2.0026299219648203,42.2738857867227,4.838223643992618,2.8943159392655904,24.37227838223622,14,10
8,-0.3038078841598618,45.12466656051385,-1.1331878058849316,42.49634983566653,3.045388452071061,42.78399535781125,4.188465051777727,2.4719725018810093,24.37227838223622,16,10
9,-0.2604819045477419,45.40899064527191,-2.4901923970432915,44.513001378576575,2.775582986009404,42.816542582079705,5.5323017662610985,2.5587814714827446,24.37227838223622,18,10
10,-0.2206757714025754,45.35722300721288,-2.153261906955552,44.548159342759625,2.8790263030695,42.27765685548823,5.520788546345791,2.5819201863769896,24.37227838223622,20,10
11,-0.2599597334707151,45.25317670311263,1.6212588368866026,44.73294171226964,2.536584250939854,43.523385909842766,1.5168539325842594,2.724782965769576,24.37227838223622,22,10
12,-0.3139730607172015,45.09348617846845,-0.1887961541159726,42.36558077416715,2.400303627398556,43.85988127661136,2.989376468470247,2.592899581768455,24.37227838223622,24,10
13,-0.3402287816049485,45.188512400133945,-0.2538906026529373,41.82596984204384,3.311567890473564,43.59413696152796,3.9798127127583145,2.676322805870978,24.37227838223622,26,10
14,-0.1551478502109235,44.87140388494458,-0.4882480223187777,41.454171469985766,1.3671178103124495,41.12507319964178,1.8843269473312856,2.7928498221045963,24.37227838223622,28,10
15,0.0836599201842126,44.87572178894397,-2.241911031166325,41.64887465117122,1.3341354627248727,40.95639039293837,3.642477587353409,2.851934730999247,24.37227838223622,30,10
16,0.0266033200094916,44.88509185198779,-2.1394830018508157,41.345941796415616,2.5763835305266323,42.10781371993388,4.7770122439704,2.57044692782237,24.37227838223622,32,10
17,-0.0852279303157139,45.104970582332776,-1.4988944514756533,41.314990024317154,2.509113465394176,42.0738160846017,4.079208802140201,2.3861994001179503,24.37227838223622,34,10
18,0.0412691852118288,45.551720148292105,-1.606543960620344,42.83139479137152,2.4088610526741423,41.87113564256617,4.12862871346587,2.393584420921094,24.37227838223622,36,10
19,-0.2673153903212545,45.2515269194456,-0.6285897968383359,42.73447832409789,2.67692602545939,42.24307905573064,3.3418420208640227,2.4770686506805952,24.37227838223622,38,10
20,-0.472723962813221,45.09576770492566,-1.0314849821012368,42.361954746508,2.40857097046141,41.93855074880498,3.4660144116885285,2.634311696386735,24.37227838223622,40,10
21,0.0466962384681118,44.98158495638032,-0.7613894338268554,42.26199241600071,1.0573680235576493,42.6069001669386,1.851172613628668,2.8990810069633253,24.37227838223622,42,10
22,-0.153842129199337,45.2524025226322,-0.9979224700881956,42.395807340733775,-0.10899453739351,47.321026206039605,5.004795074794696,2.4852936185806955,24.37227838223622,44,10
23,-0.4543651048323768,45.35714490654471,-1.5755921885218775,43.471983341746686,0.5247190645399176,41.05403206574383,3.202779376239002,2.5527591533387177,24.37227838223622,46,10
24,-0.3717168766199336,44.940552002441066,-3.059884854626867,43.73526195802189,0.024182206471566,39.872092089968994,4.943232855812534,2.993538989810581,24.37227838223622,48,10
25,-0.6226069641972081,44.53876691125693,,,,,,2.435087334650261,24.37227838223622,50,10
26,-0.5256232141413384,44.83381721661601,-3.601816444452038,44.33967725646942,0.1581421723110145,40.07491757311089,5.685548694415623,2.304779647165021,24.37227838223622,52,10
27,-0.4379172685906836,44.92043676056951,-3.766873223496297,43.52997077607178,-3.568253932438989,44.3735298506952,0.8666265257650958,2.7672257832219795,24.37227838223622,54,10
28,-0.89538239693702,45.17434203683904,-3.801160941041176,43.664655947443045,1.3305094350657347,41.7990792209236,5.460257994961776,2.587739993678519,24.37227838223622,56,10
29,-0.9010203611321098,45.15588291972882,-3.601816444452038,44.33967725646942,1.130004609625645,41.393718336852544,5.573939759620944,2.415970368505149,24.37227838223622,58,10
30,-0.9377059331006058,45.41154714709447,-3.9365713179442863,43.79890599549521,1.434097793232174,41.2264859412127,5.954950179255871,2.47100372124313,24.37227838223622,60,10
31,-0.5284507121707699,45.22190491969958,-4.141137294362605,44.33735659876756,2.206760775064041,41.83655784280853,6.822741700932014,2.788265159593813,24.37227838223622,62,10
32,-1.1236230100974536,44.98360703971685,-3.9381667701143135,44.16968907980871,-0.3904613084069685,42.22988031505135,4.043398581250407,2.3331726508161568,24.37227838223622,64,10
33,-2.035712782338972,44.227680147025474,,,,,,2.429402683950744,24.37227838223622,66,10
34,-1.4457553837932098,44.12616360949837,-3.767743470134493,43.73221609478821,2.911718568444344,42.51375476843043,6.789687852077253,2.3103099136327034,24.37227838223622,68,10
35,-1.7199644009433337,43.9314572855082,-3.968973501106391,43.49539297631416,2.911283445125246,42.61487742778871,6.9363710452486576,2.3626859205917654,24.37227838223622,70,10
36,-1.7719936942798025,43.68664212836743,-3.2355296344358524,45.38620685534123,3.046258698709257,42.58175003909473,6.879378074842908,2.4008367096356453,24.37227838223622,72,10
37,-1.8665246219598537,43.73887259382292,-3.642921093996081,46.05861742445301,3.313453424856324,43.15593877097569,7.53768464529343,2.4069240269234142,24.37227838223622,74,10
38,-1.6864104510250757,43.783738229249686,-3.642050847357899,45.856372105736526,3.5453451457139558,44.10076554606372,7.398703640070443,2.6107904885860043,24.37227838223622,76,10
39,-1.30310504772096,43.68445432153889,-3.0717782253488592,46.499281313813576,3.4028277545989205,45.886685696966985,6.503521814013958,2.535509857926404,24.37227838223622,78,10
40,-1.016559905741613,43.795792515164784,-3.207478684464701,46.70094646810454,2.422117809795964,46.62404567350941,5.630121705647346,2.7891847571331625,24.37227838223622,80,10
41,-0.5577306193192036,43.77078116787828,-0.9309424871684712,42.49722008230473,2.491128368204821,46.2535526714086,5.081397785960011,2.6363320454096377,24.37227838223622,82,10
42,-0.5382970620380062,43.63532277273459,,,,,,2.7840875585776583,24.37227838223622,84,10
43,-0.6696506946099479,43.66245901465359,-2.570371120642326,47.47897597087199,2.215811340101259,47.566986914214745,4.786991589054399,2.713652144691638,24.37227838223622,86,10
44,-0.8046986587798216,43.828491620166886,-0.718921397882946,48.059981634752056,1.168266453484952,48.16922659606684,1.890347176558647,3.1021935902108484,24.37227838223622,88,10
45,-0.8253998095929423,44.4561394202742,-0.0742716965295473,47.08521837531013,2.151587138202484,46.82513066337497,2.241002715316136,3.186957662319593,24.37227838223622,90,10
46,-1.1183273266296658,44.56001406752792,0.2973816344221703,46.88456850876369,3.335267607253724,45.9201031678737,3.187309928090589,2.905668254032118,24.37227838223622,92,10
47,-1.140058980629309,44.38368327803106,-1.1546538896270728,47.48506769733933,3.3015600541343164,45.91995812676733,4.723072165494573,2.9413512287365338,24.37227838223622,94,10
48,-0.8573802265885109,43.96857010191922,-2.623282116244574,44.1079305767182,2.555932734529054,46.86057870977078,5.865265400207559,3.2499421991740083,24.37227838223622,96,10
