,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length_ref,time,T
0,0.7634790536577455,41.73426352707963,-2.860647685908869,41.168065915867054,1.1277274052164534,42.53578003448568,4.216370213557844,1.3231821776560695,14.446927374301676,0,10
1,1.030423414833366,41.75365565012131,-1.7905775166073994,40.77726211528565,0.7926849114456267,42.73290344374736,3.240027434726105,1.121738211365171,14.446927374301676,2,10
2,0.7312397897784133,42.34652710715205,-1.1730481443881229,42.6159789767596,1.8952264247416075,42.44238285676772,3.0731814857642927,1.0029296926133846,14.446927374301676,4,10
3,1.3358130497062477,43.07568885534841,0.8599229447292475,42.66681308311103,1.2829111711433188,43.87049856449427,1.2758439472669925,0.800409522038479,14.446927374301676,6,10
4,1.8046914852886369,43.08887042320423,1.3363275409511757,41.53753858905703,2.6391981549970334,45.08221775440873,3.7765357435382905,0.99219772091686,14.446927374301676,8,10
5,1.2910399810974282,42.68519828990249,,,,,,1.7722706847957084,14.446927374301676,10,10
6,0.5806120562561666,42.33195104190709,-1.10552319294266,42.5165565176433,-1.0549264130449525,44.38372786884622,1.8678567634828984,1.5559107528917735,14.446927374301676,12,10
7,1.029940605151984,42.37774825578517,0.1332158958915682,41.89386261851113,1.0723026082758085,45.1020646992828,3.342819834278295,1.2896177823665154,14.446927374301676,14,10
8,0.548067812664689,41.94666482861138,-1.4049382429388655,42.447310057226936,2.16331780339064,42.278017709662414,3.5722697422102705,1.0290460826203167,14.446927374301676,16,10
9,0.3488860874219744,41.56732049308855,-1.4049382429388655,42.447310057226936,0.0901285799094634,43.02686704866888,1.603468462774087,1.3537124248139931,14.446927374301676,18,10
10,-0.1083405257011694,41.96851378349548,1.348714613617805,43.9710686962579,3.063571380512119,42.252432401551744,2.427847697950705,1.8251593013428165,14.446927374301676,20,10
11,0.5367214727398076,42.32738850112625,-0.3903424622861146,40.75598057960238,1.3495753681032856,43.87107240081792,3.568068260433241,1.2720473280441462,14.446927374301676,22,10
12,0.5535639144596173,42.67996697983604,,,,,,1.382815864918386,14.446927374301676,24,10
13,0.1607166004989566,42.816153843455744,-0.2871900670660762,40.39018825080802,0.4211542194147138,43.29639301812701,2.991283633789644,1.5547490200656662,14.446927374301676,26,10
14,-0.1149164528653064,43.27154764747893,-1.843370458383483,46.91036823560316,0.3294785506677198,42.32890140772192,5.070612498615052,2.4226052086972274,14.446927374301676,28,10
15,-0.1088830140259875,43.0824899208935,-2.3473687898488342,47.3727138418956,1.0383470817640894,41.30163163624068,6.9513387999083545,2.514470202713932,14.446927374301676,30,10
16,0.0388860929178143,43.684081384575954,-3.235858722335412,46.03168311232681,0.6173672824828067,39.86462146549746,7.2718635850791395,2.6106051581720444,14.446927374301676,32,10
17,-0.5209670202768385,42.82119693458566,-0.7391570278246157,42.55304471590339,0.5984802755103525,45.931350307016935,3.633486235314825,2.1331655734387795,14.446927374301676,34,10
18,-0.3080222732196554,41.97651394066398,0.6975662247567256,42.16539701510209,1.1561818949454028,43.10271262680726,1.043498389499879,1.4087466810783291,14.446927374301676,36,10
19,-0.4817074781125967,42.20847747664974,-3.074125430394648,42.73295303545543,-2.1008954567530407,41.97463539710871,1.2337837015547837,1.7686237008321934,14.446927374301676,38,10
20,-0.3300637684211692,42.57007071597788,-2.7379352639765293,42.40250123227385,-0.0906404941280674,40.791894941538814,3.098745265784573,1.702144609069682,14.446927374301676,40,10
21,-0.1188021409260863,43.24783997806122,0.4987213065241169,42.03034711221119,1.761611112659861,42.47456728260046,1.3387390418682066,1.8002116835810638,14.446927374301676,42,10
22,0.4059491696778184,43.87080035329033,-2.5307697190509417,41.57092027924512,1.6886347161396882,43.207299612836486,4.525606159522837,1.5829223477522183,14.446927374301676,44,10
23,0.0987818489954786,43.63288781886324,-1.6672912583513604,41.94503323473249,0.8889512707818356,43.16708147847263,2.833333333333318,1.035311677910658,14.446927374301676,46,10
