,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,-0.561,44.557,0.935,42.891000000000005,-0.017,45.135000000000005,2.437588972735149,1.4842147907181824,8.139428290085881,0.0,10,28.016000000000002
1,-0.493,44.319,-1.3430000000000002,43.163,3.1790000000000003,42.245000000000005,4.61423969901868,1.818200469537468,14.072518901470676,2.0,10,28.016000000000002
2,-0.561,44.217000000000006,-1.3430000000000002,43.29900000000001,1.037,42.347,2.563338448196024,1.999587539892648,18.1103949562294,4.0,10,28.016000000000002
3,-0.289,44.489,-0.459,42.959,0.7310000000000001,41.361,1.9924116040617716,1.6990254923727992,4.776220780966847,6.0,10,28.016000000000002
4,-0.221,44.455000000000005,0.051,41.905,1.377,42.653000000000006,1.5224256960521916,1.755701126172802,3.0626859738722905,8.0,10,28.016000000000002
5,-0.493,44.727,-2.601,42.925,0.765,42.959,3.366171712791848,1.8517111953714136,12.347238871471124,10.0,10,28.016000000000002
6,-0.119,45.373000000000005,-1.513,41.395,2.5330000000000004,43.809000000000005,4.711423564062141,1.9843847887117636,11.695939049187505,12.0,10,28.016000000000002
7,-0.323,44.965,-1.853,42.245000000000005,2.431,45.509,5.385754543237187,1.621023713948441,10.050580972126182,14.0,10,28.016000000000002
8,-0.017,44.625,1.0710000000000002,42.177,1.955,45.509,3.447271384733149,1.2981769323762242,7.302020937078455,16.0,10,28.016000000000002
9,-0.017,44.353,0.561,42.687000000000005,1.5810000000000002,45.169,2.683416479043087,1.0624476717345506,6.203183670928478,18.0,10,28.016000000000002
10,-0.323,45.169,-2.2950000000000004,43.401,2.1590000000000003,45.305,4.843896365530544,1.4528048359631276,8.090643173380272,20.0,10,28.016000000000002
11,-0.017,46.767,-2.091,42.313,1.479,45.237,4.614615476938463,1.7722381992691063,11.094367028275837,22.0,10,28.016000000000002
12,1.377,46.053,-1.3090000000000002,42.925,-0.8330000000000001,44.217000000000006,1.376895057729528,1.7851990451097195,1.561998456814507,24.0,10,28.016000000000002
13,0.935,46.121,-1.853,42.211000000000006,3.349,46.257000000000005,6.590213957073018,2.230433873471905,11.882181480449123,26.0,10,28.016000000000002
14,0.901,45.407,-2.805,45.849,0.527,44.591,3.561571001678894,1.5984728165747517,6.798621778568603,28.0,10,28.016000000000002
15,1.921,45.509,-1.445,48.195,2.873,42.415000000000006,7.214812818084749,2.150925998731146,12.188479524672143,30.0,10,28.016000000000002
16,2.2270000000000003,45.815000000000005,-0.323,47.141000000000005,3.0770000000000004,45.475,3.786232428153349,1.2982712998013026,4.956843587604899,32.0,10,28.016000000000002
17,1.3090000000000002,45.883,2.7710000000000004,47.277,3.3830000000000005,47.345000000000006,0.6157661893933444,1.6513500845123303,9.19392621051057,34.0,10,28.016000000000002
18,0.085,46.189,-2.125,45.883,2.397,47.073,4.675958083644463,1.520748228891185,6.0615416557826185,36.0,10,28.016000000000002
19,-0.051,47.175,-0.799,45.373000000000005,-0.8330000000000001,47.141000000000005,1.768326892856635,1.163695171081598,2.303574451962376,38.0,10,28.016000000000002
20,0.459,46.42700000000001,2.091,44.591,2.193,47.175,2.586012374293673,1.656826196466053,9.750349930335576,40.0,10,28.016000000000002
21,-0.663,45.713,2.363,43.571000000000005,0.493,47.039,3.9400411165367295,1.5933307576957512,6.841092147223081,42.0,10,28.016000000000002
22,0.119,45.781000000000006,1.445,41.293000000000006,-1.411,47.107000000000006,6.477602334197431,1.833955562199283,7.623270677095007,44.0,10,28.016000000000002
23,0.8330000000000001,45.475,2.5330000000000004,41.837,0.323,47.583000000000006,6.156347618515381,1.769458239783483,8.24297382630852,46.0,10,28.016000000000002
24,1.3430000000000002,45.645,1.921,43.333000000000006,-0.459,45.98500000000001,3.563355721788102,1.2073790383322731,4.869220316850606,48.0,10,28.016000000000002
25,1.5810000000000002,44.999,1.241,43.129000000000005,2.669,46.155,3.346021518161532,1.0504823535498429,4.824815066903176,50.0,10,28.016000000000002
26,0.119,43.673,0.323,40.137,2.2950000000000004,44.761,5.026943405291132,1.6190455141516915,9.227239011781366,52.0,10,28.016000000000002
27,0.765,45.441,1.445,41.701,-0.425,45.407,4.151064441802849,1.5172883906186865,5.673995862746327,54.0,10,28.016000000000002
28,0.425,46.189,0.765,44.489,1.3090000000000002,46.461000000000006,2.04565881808282,0.9065695842698606,3.27932428453101,56.0,10,28.016000000000002
29,1.785,45.169,-0.153,44.047,1.139,47.855,4.021209768216526,1.8269949880600869,8.198011969052443,58.0,10,28.016000000000002
30,2.805,45.917,0.969,48.263000000000005,4.199000000000001,45.509,4.244692686167045,1.1729477783083535,5.042276952937202,60.0,10,28.016000000000002
31,1.955,46.971,0.323,47.005,3.3830000000000005,47.379000000000005,3.082770831573441,0.8953121935244129,3.773887860961392,62.0,10,28.016000000000002
32,1.0710000000000002,46.529,,,,,3.082770831573441,1.118927694310751,,64.0,10,28.016000000000002
33,2.397,45.169,2.8390000000000004,43.911,2.4650000000000003,44.829,0.9912618221237012,1.575997586602282,8.107296113895302,66.0,10,28.016000000000002
34,-0.8670000000000001,43.911,-0.799,46.155,4.267,45.203,5.154673607513865,2.5182393955625653,13.184719079808108,68.0,10,28.016000000000002
35,-0.391,43.639,-0.119,46.42700000000001,3.893,43.639,4.885600065498608,2.061504299285152,11.69481834208544,70.0,10,28.016000000000002
36,0.459,42.823,-0.765,44.183,3.145,44.285,3.911330208509632,1.8686799253740165,7.861022893957095,72.0,10,28.016000000000002
37,0.5950000000000001,43.29900000000001,1.887,42.585,3.0770000000000004,44.183,1.9924116040617716,1.4617027917586998,9.526955363032336,74.0,10,28.016000000000002
38,0.255,43.333000000000006,-2.499,44.591,1.479,41.667,4.937029471250906,1.541805301320502,8.100678224290462,76.0,10,28.016000000000002
39,-0.765,43.741,-1.717,46.529,-1.037,44.523,2.118120865295463,1.371153737616055,9.242954883888334,78.0,10,28.016000000000002
40,-0.5950000000000001,43.911,-1.479,47.481,-1.241,44.727,2.764264820888187,1.3972450523451123,7.420057931728976,80.0,10,28.016000000000002
41,-1.0710000000000002,43.945,-3.281,43.911,-1.3430000000000002,42.619,2.3291861239497376,1.0892715057508804,4.599639128280091,82.0,10,28.016000000000002
42,2.125,44.251000000000005,-1.3430000000000002,43.741,0.765,45.645,2.840577406091937,1.5197733305033403,6.585456877802239,84.0,10,28.016000000000002
43,-1.037,44.727,-1.445,43.571000000000005,-0.935,45.475,1.9711204935264612,1.805392296832308,4.491346893734004,86.0,10,28.016000000000002
44,0.6970000000000001,44.591,-0.901,43.843,-1.207,44.42100000000001,0.6540030580968257,1.5261961561218906,0.8102900932819038,88.0,10,28.016000000000002
45,0.323,44.353,2.329,44.931,-0.221,45.067,2.5536240913650543,1.3178658098077063,3.1075771966587027,90.0,10,28.016000000000002
46,0.561,44.999,-1.445,42.891000000000005,-1.955,43.061,0.5375872022286245,1.673352435142796,0.6274212627960929,92.0,10,28.016000000000002
47,0.8670000000000001,44.965,0.5950000000000001,42.823,-1.173,43.435,1.8709270429388745,1.3506665958062831,2.382652576862115,94.0,10,28.016000000000002
48,0.8670000000000001,44.387,-1.3090000000000002,41.633,-1.3430000000000002,42.789,1.1564998919152567,1.4915084368538754,1.1958995281703806,96.0,10,28.016000000000002
49,1.037,44.353,-3.111,43.163,2.397,44.251000000000005,5.6144285550713,1.47881208848251,7.8899514146802705,98.0,10,28.016000000000002
50,1.6150000000000002,45.237,-1.5810000000000002,43.29900000000001,3.519,45.543000000000006,5.571852115769048,1.6788442037997042,7.767118764359141,100.0,10,28.016000000000002
51,1.139,45.271,-0.085,39.559000000000005,0.799,47.54900000000001,8.038753385942377,2.07253923868374,9.065423270741476,102.0,10,28.016000000000002
52,1.921,45.543000000000006,0.459,39.253,3.519,45.679,7.1173784499631605,2.303763220915193,13.000315442648732,104.0,10,28.016000000000002
53,2.125,45.611,1.445,43.231,3.961,46.189,3.88330014291968,1.529720104027749,10.009722259863794,106.0,10,28.016000000000002
54,2.431,45.713,0.8670000000000001,41.769000000000005,4.165,45.645,5.089221944462631,1.827505343681239,10.869286195337033,108.0,10,28.016000000000002
55,2.805,45.135000000000005,1.649,44.217000000000006,4.2330000000000005,45.407,2.8448472718232174,1.0519906598941606,5.326691627137745,110.0,10,28.016000000000002
56,2.669,44.183,-0.289,43.435,2.8390000000000004,45.373000000000005,3.679704879470636,1.2576576365920047,4.34268002811559,112.0,10,28.016000000000002
57,2.567,44.557,2.669,45.713,-0.289,33.371,12.691521894556224,1.077901685480842,,114.0,10,28.016000000000002
58,2.7710000000000004,44.795,1.989,46.359,3.519,45.305,1.8579063485547385,0.9057951277500104,3.26248272904185,116.0,10,28.016000000000002
59,2.737,44.693000000000005,-0.051,43.367,3.0090000000000003,45.747,3.876596445337069,1.09443970325703,4.811397665794991,118.0,10,28.016000000000002
60,2.431,44.523,-1.0710000000000002,42.449000000000005,2.329,45.679,4.689658836205466,1.2573776978846307,5.186714997434303,120.0,10,28.016000000000002
61,2.329,44.489,-0.255,43.333000000000006,3.349,43.945,3.655592975154647,1.181037808578966,4.415603289402198,122.0,10,28.016000000000002
62,2.2950000000000004,44.86300000000001,-0.289,43.741,3.1790000000000003,44.285,3.510407383766164,1.177836771633888,4.45221024888783,124.0,10,28.016000000000002
63,2.329,44.795,2.125,43.605,1.955,45.747,2.148735442068195,1.229857008055005,3.484343934205576,126.0,10,28.016000000000002
64,1.649,45.101000000000006,2.669,43.639,3.757,45.101000000000006,1.822412686523006,1.2225892772982634,3.119954242816863,128.0,10,28.016000000000002
65,1.105,45.373000000000005,-1.241,45.951,4.131,44.727,5.509678756515664,1.5534430948139586,6.178197972829332,130.0,10,28.016000000000002
66,0.221,44.829,-0.255,45.781000000000006,4.029,44.659000000000006,4.428491842602852,2.047978574621685,5.675301285538237,132.0,10,28.016000000000002
67,0.935,45.543000000000006,-0.5950000000000001,47.141000000000005,3.757,44.965,4.865683919039543,1.5561464806467435,5.558831367442785,134.0,10,28.016000000000002
68,0.663,44.965,-1.5810000000000002,46.971,-1.683,46.155,0.822350290326452,1.9295325037014115,1.8597238331443056,136.0,10,28.016000000000002
69,0.221,45.475,-2.329,46.971,3.893,44.523,6.686253659561534,1.8603323041671107,7.296939293059813,138.0,10,28.016000000000002
70,0.289,45.645,-1.139,47.855,4.063000000000001,45.271,5.808430080495073,1.9121519555022557,7.6528366637995475,140.0,10,28.016000000000002
71,0.119,45.373000000000005,-1.6150000000000002,47.821000000000005,4.029,44.795,6.404015302917382,1.9092174916219893,7.887937119355286,142.0,10,28.016000000000002
72,1.479,45.067,1.649,48.43300000000001,1.173,45.917,2.560631172191732,1.7050558127800752,3.327150064799953,144.0,10,28.016000000000002
73,1.683,45.067,3.587,46.835,0.5950000000000001,46.121,3.0760136540659246,1.5649489901775846,3.632391425426967,146.0,10,28.016000000000002
74,1.819,45.203,2.567,47.651,2.193,46.291,1.410487858863025,1.4119956960800848,2.03051236128053,148.0,10,28.016000000000002
75,1.649,44.897000000000006,2.091,48.195,3.4170000000000003,44.659000000000006,3.776449655430349,1.5286823953030466,7.042637054225814,150.0,10,28.016000000000002
76,1.173,44.489,0.7310000000000001,48.569,3.927000000000001,44.149,5.45443085940229,1.8457722614248755,8.01626781991756,152.0,10,28.016000000000002
77,1.1900000000000002,44.999,-0.799,47.209,-0.765,45.679,1.5303777311500586,1.7157592515581548,2.1053417667099694,154.0,10,28.016000000000002
78,1.785,44.829,-0.663,47.821000000000005,1.921,46.937000000000005,2.731027645411156,1.806217861796299,3.0773354460906863,156.0,10,28.016000000000002
79,1.785,44.897000000000006,0.017,47.005,0.187,46.733,0.3207553584899245,1.7677532026670906,0.4294230754196574,158.0,10,28.016000000000002
80,1.785,45.203,0.289,46.86900000000001,0.289,46.461000000000006,0.408,1.3229255844151584,0.4915100536404306,160.0,10,28.016000000000002
81,2.499,45.475,3.757,46.121,3.2470000000000003,45.509,0.7966454669424787,1.359485351524529,0.8798238892144217,162.0,10,28.016000000000002
82,2.193,45.849,2.7710000000000004,47.481,2.8390000000000004,45.373000000000005,2.109096489020832,1.3075886597365134,3.4695914231303613,164.0,10,28.016000000000002
83,2.329,45.815000000000005,2.8390000000000004,43.503,3.825,43.197,1.0323913986468505,1.5003312129915616,7.88945710446644,166.0,10,28.016000000000002
84,2.499,45.713,1.6150000000000002,47.685,3.349,43.469,4.558663400603296,1.302704943334825,5.652421912301809,168.0,10,28.016000000000002
85,2.363,45.815000000000005,1.3430000000000002,47.821000000000005,4.165,45.067,3.943120591612689,1.2347755606604784,4.759980392842506,170.0,10,28.016000000000002
86,2.431,45.509,4.029,44.965,3.145,44.86300000000001,0.8898651583245633,1.3036934249059913,4.466260323272912,172.0,10,28.016000000000002
87,1.955,45.747,3.859,45.645,2.7030000000000003,47.243,1.972293081669152,1.173298498777679,4.12272391190706,174.0,10,28.016000000000002
88,1.751,45.713,2.397,44.353,2.669,47.141000000000005,2.801236869670253,1.15565641654969,3.5519511964987664,176.0,10,28.016000000000002
89,1.853,45.033,3.791,46.019000000000005,3.893,46.495000000000005,0.486805916151396,1.4878865037897993,0.5176880195317479,178.0,10,28.016000000000002
90,1.649,45.237,2.091,42.653000000000006,0.527,46.631,4.274409900793325,1.1518342514822215,4.945348643690986,180.0,10,28.016000000000002
91,1.887,45.203,1.649,43.911,0.493,44.931,1.5416666306306304,1.0264123279340245,4.458499411648308,182.0,10,28.016000000000002
92,2.1590000000000003,45.611,1.751,43.843,2.975,47.413,3.774000000000001,1.1231901651390772,4.630846206421847,184.0,10,28.016000000000002
93,2.1590000000000003,45.917,1.275,43.809000000000005,3.145,47.413,4.06026058277052,1.2247516579758466,5.251074655320317,186.0,10,28.016000000000002
94,1.853,44.761,2.9410000000000003,43.911,2.873,46.835,2.924790590794493,1.4338060911418218,3.864958241381237,188.0,10,28.016000000000002
95,0.6970000000000001,44.523,2.7710000000000004,45.101000000000006,2.125,45.271,0.667994011949209,1.360396059821862,1.1155747911344078,190.0,10,28.016000000000002
96,0.357,45.203,2.193,44.217000000000006,1.5810000000000002,44.489,0.6697223305221351,1.2654036961719823,0.8156038613800163,192.0,10,28.016000000000002
97,2.1590000000000003,45.135000000000005,0.561,44.965,1.751,48.43300000000001,3.666486601639232,1.496933394349289,7.904904137831254,194.0,10,28.016000000000002
98,1.513,46.359,0.323,47.311,0.8670000000000001,48.195,1.0379749515282148,1.2633139183349444,6.872702304830368,196.0,10,28.016000000000002
99,0.8330000000000001,45.441,-0.5950000000000001,44.659000000000006,0.663,48.773,4.302041375905165,1.38366646545781,5.837185371687502,198.0,10,28.016000000000002
100,0.799,45.305,-0.459,44.319,-0.289,48.705000000000005,4.389293337201332,1.4257447802491408,8.108793296111042,200.0,10,28.016000000000002
101,2.737,46.325,-0.561,47.345000000000006,1.0710000000000002,46.903000000000006,1.6907950792452644,1.61905858756514,7.571505164495055,202.0,10,28.016000000000002
102,2.091,46.597,-0.493,45.951,3.5530000000000004,46.495000000000005,4.082407622959765,1.2067775551001076,5.095475221394199,204.0,10,28.016000000000002
103,1.717,46.291,0.017,42.313,0.765,47.107000000000006,4.85200370980897,1.7277844205985902,6.743493093856789,206.0,10,28.016000000000002
104,0.459,46.86900000000001,0.153,43.027,-0.493,48.331,5.343194924387468,1.6016477726376013,8.647867691551452,208.0,10,28.016000000000002
105,0.221,47.277,0.051,41.157,0.6970000000000001,48.705000000000005,7.575593706106473,1.9509933198784988,10.73444813832775,210.0,10,28.016000000000002
106,-0.017,47.039,-0.629,41.667,1.275,48.569,7.15980586328987,1.8440920052581675,9.3642843315801,212.0,10,28.016000000000002
107,-0.493,46.393,-0.561,42.619,1.3090000000000002,48.43300000000001,6.107331332095877,1.6102621598464155,7.198804081605342,214.0,10,28.016000000000002
108,-0.765,45.849,1.173,44.761,0.561,44.795,0.6129437168288782,1.4881771271613502,0.8508595055237886,216.0,10,28.016000000000002
109,-1.717,45.611,1.683,47.209,-3.519,45.271,5.551274448268614,1.205517092010058,7.064604566116441,218.0,10,28.016000000000002
110,-1.785,45.339000000000006,1.445,45.917,-2.8390000000000004,45.951,4.284134918510388,1.36520338550995,8.056309150078704,220.0,10,28.016000000000002
111,-1.853,45.033,-1.105,45.237,-0.459,44.217000000000006,1.2073591015104,1.3667117801546291,1.9199656391402853,222.0,10,28.016000000000002
112,-1.887,44.727,-3.0770000000000004,43.571000000000005,0.5950000000000001,44.795,3.870627856046097,1.1638101981523916,5.836381547852933,224.0,10,28.016000000000002
113,-1.683,44.489,-2.8390000000000004,42.755,-3.0090000000000003,43.129000000000005,0.4108235631022154,1.2602522779714511,3.0500437784581163,226.0,10,28.016000000000002
114,-1.717,44.761,-2.9410000000000003,42.755,0.459,44.217000000000006,3.701005809236187,1.2404275881461964,7.954603933836172,228.0,10,28.016000000000002
115,-1.275,44.897000000000006,-1.3090000000000002,41.259,0.323,44.999,4.080566627320279,1.510987989606594,9.938440815215069,230.0,10,28.016000000000002
116,-0.935,44.489,-2.363,42.109,0.901,44.829,4.2487758236932205,1.1989866273788965,7.043853352538959,232.0,10,28.016000000000002
117,-1.037,44.353,-2.601,42.449000000000005,0.5950000000000001,44.625,3.866444361425624,1.157131461302557,5.915953356755731,234.0,10,28.016000000000002
118,-1.037,44.387,,,,,3.866444361425624,1.0456465286816266,,236.0,10,28.016000000000002
119,-1.683,44.353,-3.1790000000000003,45.305,-3.0090000000000003,45.237,0.1830956034425731,1.101602225147804,0.5255359682809925,238.0,10,28.016000000000002
120,-1.411,44.523,-3.451,44.795,-3.2470000000000003,44.795,0.204,0.9660585714036132,0.3755835108442236,240.0,10,28.016000000000002
121,-1.139,44.183,-3.145,43.197,1.717,41.157,5.272631601012914,1.3800932389014562,6.463138830812813,242.0,10,28.016000000000002
122,-1.105,44.013000000000005,0.527,40.783,-0.391,44.013000000000005,3.357919594034378,1.702672093669839,6.586207193492951,244.0,10,28.016000000000002
123,-0.629,44.591,1.037,40.613,-0.187,45.679,5.211768605761388,1.9744251003715187,9.371793143092,246.0,10,28.016000000000002
124,0.561,44.591,-0.493,40.511,1.513,46.495000000000005,6.311282912372096,2.0336866098896174,11.045640484153362,248.0,10,28.016000000000002
125,0.493,44.999,-0.153,40.409000000000006,2.397,46.903000000000006,6.976713839623924,2.214558651777824,11.858417907887578,250.0,10,28.016000000000002
126,0.765,45.271,0.119,46.597,1.445,47.583000000000006,1.65241399171031,1.5318277216410934,3.775874478361942,252.0,10,28.016000000000002
127,0.153,45.407,-0.289,45.305,1.5470000000000002,43.639,2.479203904482244,1.4306881994599925,8.476936694963063,254.0,10,28.016000000000002
128,-0.187,45.543000000000006,-0.255,42.347,0.017,47.209,4.869602447839044,1.8952537891909584,7.792138062846217,256.0,10,28.016000000000002
129,-0.051,45.169,-1.411,45.713,0.391,46.903000000000006,2.159468453115257,1.0170904742618785,5.5489112460252,258.0,10,28.016000000000002
130,-0.323,44.761,-1.853,44.727,-1.207,45.611,1.094884468791114,0.9527047827742527,3.3077667621893845,260.0,10,28.016000000000002
131,-0.323,44.795,-1.377,45.475,-0.357,45.917,1.1116492252504837,0.9744270452261956,2.0316719142581503,262.0,10,28.016000000000002
132,-0.6970000000000001,44.727,-1.921,45.747,-1.513,46.087,0.5310969779616526,0.9696670862284518,0.6827179315598434,264.0,10,28.016000000000002
133,-0.8670000000000001,44.999,-0.663,41.463,-1.955,45.883,4.604960803307668,1.202975577397929,5.2568011384612685,266.0,10,28.016000000000002
134,-1.037,44.183,-3.3150000000000004,43.707,-1.173,45.883,3.053381731785268,1.177078490664904,4.783760252531798,268.0,10,28.016000000000002
135,-1.037,44.455000000000005,-2.907,43.231,-1.513,46.087,3.178045311193659,1.1588863392465365,4.272489922109075,270.0,10,28.016000000000002
136,-0.8670000000000001,44.557,-0.8330000000000001,41.327000000000005,-1.5470000000000002,45.917,4.645201394988166,1.2210300031469874,5.468880405576683,272.0,10,28.016000000000002
137,-0.493,44.795,-0.153,40.443000000000005,-1.0710000000000002,46.631,6.255722819946549,1.5747889207729835,7.558959397393204,274.0,10,28.016000000000002
138,-0.289,44.489,-2.7710000000000004,42.619,-0.221,46.325,4.498548210256283,1.498375092652791,7.129446182833622,276.0,10,28.016000000000002
139,-0.187,44.761,-2.737,42.823,-0.085,46.42700000000001,4.474586014370492,1.5480927898834873,8.363662536747967,278.0,10,28.016000000000002
140,0.153,44.557,-3.349,43.673,-0.085,46.189,4.121159060264479,1.6656037573634404,11.75003080608201,280.0,10,28.016000000000002
141,-0.221,44.251000000000005,0.119,47.141000000000005,0.357,47.175,0.2404163056034262,1.4809240792231857,0.4632779942004334,282.0,10,28.016000000000002
142,-0.391,44.727,-0.289,47.617,2.329,41.905,6.283380300443386,1.6166705909553127,9.672399760636011,284.0,10,28.016000000000002
143,-0.289,44.693000000000005,-0.493,47.345000000000006,2.091,41.395,6.4868756732343815,1.7931605093388374,10.782197196913572,286.0,10,28.016000000000002
144,-0.6970000000000001,44.557,0.357,46.971,1.173,41.73500000000001,5.299202958936372,1.6391237435375148,8.807079915030858,288.0,10,28.016000000000002
145,-0.6970000000000001,44.42100000000001,,,,,5.299202958936372,1.6899623333275342,,290.0,10,28.016000000000002
146,-0.527,44.285,-0.085,46.42700000000001,1.037,41.497,5.056064081872381,1.67045607547648,8.928617840115736,292.0,10,28.016000000000002
147,-0.8330000000000001,44.115,0.153,47.277,-1.683,42.075,5.516493451459904,1.524208790593756,7.963226834240506,294.0,10,28.016000000000002
148,-0.901,44.115,0.187,47.277,-1.819,43.775000000000006,4.0358443973969065,1.3577946824977962,8.12316301974063,296.0,10,28.016000000000002
149,-0.901,44.489,-0.7310000000000001,47.073,-2.805,44.795,3.080707710900208,1.6611918132481778,9.501003144988331,298.0,10,28.016000000000002
150,-1.173,45.373000000000005,0.323,45.747,-2.601,43.095000000000006,3.947515674446398,1.87636723322892,9.49222873991846,300.0,10,28.016000000000002
151,-1.173,44.897000000000006,-0.5950000000000001,46.971,-2.805,42.687000000000005,4.820451846040992,1.585621791364379,5.912868778053107,302.0,10,28.016000000000002
152,-1.003,44.86300000000001,0.459,46.529,0.6970000000000001,40.987,5.547108075384867,1.8436364085181531,11.574778787753065,304.0,10,28.016000000000002
153,-0.663,44.795,-0.935,43.265,-1.037,42.517,0.7549225125799337,3.159833480276599,0.7890082883996046,306.0,10,28.016000000000002
154,-0.5950000000000001,44.897000000000006,0.8330000000000001,45.815000000000005,0.085,39.321000000000005,6.536936591401205,3.325282107389908,11.27411493363888,308.0,10,28.016000000000002
155,-0.765,45.237,0.8330000000000001,46.393,0.187,37.383,9.033128804572645,3.105844706540084,13.755898951870249,310.0,10,28.016000000000002
156,-0.901,45.271,-0.017,40.953,0.221,40.783,0.2924790590794493,2.030279518084255,0.415268683834915,312.0,10,28.016000000000002
157,-1.207,45.135000000000005,-0.153,47.005,2.5330000000000004,44.081,3.970437255517332,2.1274605675732965,11.650791018694116,314.0,10,28.016000000000002
158,-1.6150000000000002,45.543000000000006,-0.357,47.277,3.961,46.529,4.382308524054417,2.753583877049106,15.788371936482983,316.0,10,28.016000000000002
159,-1.751,45.849,-0.8330000000000001,47.855,4.097,46.053,5.249009811383478,2.396222952393256,14.834504592566413,318.0,10,28.016000000000002
160,-1.717,45.441,0.221,46.971,2.363,45.441,2.632311531715044,1.813356238927927,10.672956644335816,320.0,10,28.016000000000002
161,-0.663,46.257000000000005,1.0710000000000002,46.121,3.621,44.965,2.7997921351414643,2.1055819722131583,10.709787222739212,322.0,10,28.016000000000002
162,-0.901,46.019000000000005,1.479,46.42700000000001,2.8390000000000004,43.809000000000005,2.950173554216769,1.922605076260988,10.733824929943449,324.0,10,28.016000000000002
163,-0.017,45.98500000000001,-0.289,41.837,2.1590000000000003,47.209,5.9034810069991766,1.8156029843623296,11.506706874999267,326.0,10,28.016000000000002
164,1.3430000000000002,44.455000000000005,-1.377,41.667,2.907,47.073,6.897643945580259,2.094610840607223,12.184533669687628,328.0,10,28.016000000000002
