,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance
0,-0.8027615378994676,5.8885188549723475,-0.9693149260279232,4.087682051491297,-0.36321498771315663,6.9107925675514155,2.887440063640152,0.889185279240873
1,-0.8093862207543003,5.901109722032832,-0.9693149260279232,4.087682051491297,-0.155179429065879,7.016686048711176,3.040046220560411,0.9049552884315012
2,-0.8125943887901138,5.869928265608094,-0.9700652067623629,4.192074971182179,-0.36321498771315663,6.9107925675514155,2.7856224721178027,0.9114157973922857
3,-0.8104849827805348,5.852176314708579,-1.2847445273038876,4.398609968360529,-0.36321498771315663,6.9107925675514155,2.675869597722542,0.9195509851976453
4,-0.8045824174300458,5.835353178139721,-1.075958687922171,4.400110529829456,0.054356691050276566,6.913793690489268,2.7561233441423427,0.9264472771059119
5,-0.8216412249551647,5.819844817077843,-1.2839942465694485,4.294217048669695,-0.05078650937499696,7.0174363294456406,2.9894354942473975,0.9354676573760834
6,-0.8112275177480955,5.806624377516826,-0.24981869920876582,5.658827811995508,-0.05078650937499696,7.0174363294456406,1.3731099432595,0.9412523147018548
7,-0.8089841596203444,5.8005599327455,-1.2832439658349617,4.189824128978813,-0.25957234875671353,7.015935767976713,3.0057961633635526,0.9479198162343125
8,-0.7912465936721664,5.7925018903444965,-1.2832439658349617,4.189824128978813,-0.25957234875671353,7.015935767976713,3.0057961633635526,0.9666830844173842
9,-0.7786543242497266,5.800646988795197,-1.3876368855257963,4.189073848244351,-0.3639652684475955,7.01518548724225,3.0057961633635526,0.9835979018900761
10,-0.7653100025046864,5.802965128023367,-1.38613632405687,3.9802880088626105,-0.3639652684475955,7.01518548724225,3.202411024712576,0.9971226373796169
11,-0.7408763052758452,5.814678478524545,,,,,,1.003284957374766
12,-0.703339422719248,5.815781314225874,-1.1766002039407144,3.8773956506407012,-0.7837877894144891,7.325363123376996,3.470271068094503,0.9990376022201463
13,-0.6715184204919473,5.797512175935297,-0.9678143645589977,3.8788962121096033,-0.6786445889891206,7.221720484420625,3.3553082234952547,1.0057387908693984
14,-0.6280416595056062,5.809662008887589,-0.967064083824511,3.774503292418746,-0.5742516692982386,7.222470765155088,3.470271068094516,0.9922157337368098
15,-0.5890633968811728,5.831968610998524,-0.862671164133629,3.7752535731532086,-0.5750019500327249,7.3268636848459225,3.5632412158341986,0.9973215693760442
16,-0.5646285159815841,5.85313110669806,-0.5509929665299561,3.9862902547382912,-0.5750019500327249,7.3268636848459225,3.340659706290064,1.0041692785125635
17,-0.5489999030483774,5.894006784962531,-0.5487421243265909,3.673111495665716,-0.5750019500327249,7.3268636848459225,3.6538465537547524,1.003557301596525
18,-0.5181830550156917,5.932744594649354,-0.6793948697236071,7.326113404111459,-0.33920600421038716,3.5702191374437358,3.7712690445798964,1.0038597649564365
19,-0.5035145397518759,6.004921174644401,-0.6801451504580465,7.430506323802342,-0.23631364598843171,3.7797552575599864,3.6776309972629924,0.974859072526629
20,-0.49900118268466653,6.044733188328696,-0.7837877894144891,7.325363123376996,-0.23706392672291843,3.884148177250845,3.4843747340776403,0.9571896767310438
21,-0.5107122279593195,6.063937391792971,-0.7837877894144891,7.325363123376996,-0.1326710070320839,3.8848984579853076,3.5015354029495462,0.9483023729257599
22,-0.49952729718493677,6.0814244129103905,-0.7837877894144891,7.325363123376996,-0.1341715685010096,4.093684297367001,3.296323598944043,0.929125364202698
23,-0.5059441918051218,6.076518052220705,-0.6786445889891206,7.221720484420625,-0.1341715685010096,4.093684297367001,3.17506870123412,0.9301768640037134
24,-0.5088979086331665,6.064650862782443,-0.6786445889891206,7.221720484420625,-0.135672129969936,4.302470136748765,2.9693167031550978,0.921446242140167
25,-0.5210679584461454,6.0526820127883285,-0.9925736287962056,7.32386256190807,-0.03052892954456701,4.198827497792346,3.2697666820907996,0.9220830194365581
26,-0.5324262103326725,6.074389936021822,-0.8874304283708372,7.220219922951699,-0.03052892954456701,4.198827497792346,3.140556059920147,0.9157018006356226
27,-0.5341042615578914,6.081673179457523,-0.6778943082546811,7.1173275647297425,-0.03127921027905395,4.303220417483228,2.8874400636401245,0.9028033540522705
28,-0.5329497010794482,6.068500974687561,-0.6778943082546811,7.1173275647297425,-0.03127921027905395,4.303220417483228,2.8874400636401245,0.8937158292609825
29,-0.549073471330091,6.086385650417164,-0.5727511078293122,7.013684925773324,-0.03127921027905395,4.303220417483228,2.764020561887574,0.8898212256900558
30,-0.5544773056374678,6.060986890963724,-0.8866801476363978,7.115827003260817,-0.03277977174797988,4.512006256864945,2.7402606320027454,0.8814074907535872
31,-0.5843032402439481,6.042697597817958,-0.6771440275201942,7.012934645038861,-0.03277977174797988,4.512006256864945,2.58260490530227,0.8712898740721505
32,-0.604820861487974,5.988288791050051,-0.6763937467857551,6.908541725348027,0.07161314794285466,4.512756537599407,2.509840827701511,0.8729917607763895
33,-0.6393923450622889,5.993879737115515,-1.0827112145323141,5.339646807047205,0.07086286720841568,4.617149457290242,1.3611522995131164,0.8612633869348526
34,-0.6730827171933178,5.954806530444949,-0.7792861050077112,6.699005605231847,0.07011258647397622,4.721542376981124,2.152170754418553,0.8302503847448041
35,-0.6998001071915882,5.964556329660098,-0.4646067844661868,6.492470608053519,-0.036531175420271185,5.03397085531926,1.5200231102802104,0.8066947552388148
36,-0.7070229848534895,5.976875360316674,-0.9783182948414321,5.340397087781644,-0.7785358242732718,6.594612685540964,1.2700274804936527,0.7982966082400704
37,-0.7089999481146708,5.97353225195858,-1.1976080645056313,6.800397401984854,-0.9783182948414321,5.340397087781644,1.4763769574714745,0.7971532029155943
38,-0.7026098876772852,5.94856237462378,-0.9760674526380669,5.027218328709092,-0.5689997041570213,6.491720327319056,1.5200231102802104,0.8041053554483663
39,-0.6691079499882912,5.934495084737186,-0.869423690743772,4.714789850370956,-0.6726423431134636,6.3865771268936875,1.6833287250916078,0.8036356224739003
40,-0.6422694264292891,5.889089028342073,-0.659887570627616,4.611897492149001,-0.5674991426880949,6.282934487937292,1.6735890364453998,0.814803046900754
41,-0.6113279577473776,5.837023566217534,-0.555494650936734,4.612647772883464,-0.463856503731747,6.388077688362613,1.777793276734232,0.8312530728423214
