,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance
0,-0.8788523644336026,19.337407382459762,-1.6687810036672803,14.247542980726656,-1.106189706245271,21.825601798232295,7.598913370312226,1.7737455881443314
1,-0.9025717576365343,19.322751827873727,-1.6681872661580923,14.351392672576637,-1.00352748941369,21.617308677023004,7.296253011134675,1.7991398113599426
2,-0.8980064908309642,19.332944543354202,-1.6687810036672803,14.247542980726656,-0.8984903225452162,21.824414323213894,7.615925884226271,1.812150230777766
3,-0.8870985182767973,19.336144774521944,-1.6675935286489045,14.455242364426686,-1.002933751904455,21.721158368873056,7.296253011134705,1.8471342010325185
4,-0.881387877021413,19.38415082591889,-1.6658123161212934,14.766791439976748,-1.106189706245271,21.825601798232295,7.080959055050393,1.8204700154130842
5,-0.8792126220765513,19.420661975102956,-1.560181411743632,15.077746778017643,-1.1067834437544588,21.721752106382265,6.659457674669515,1.7906275103952605
6,-0.877735641214468,19.476011057069254,-1.5584001992160208,15.389295853567678,-1.0017462768860794,21.928857752573087,6.563210603063772,1.7528157119549679
7,-0.8774294295382341,19.52228297655041,-1.6622498910660246,15.389889591076887,-1.0017462768860794,21.928857752573087,6.572242360215122,1.7209936609867005
8,-0.8938550858751242,19.569273404007696,-1.6622498910660246,15.389889591076887,-1.106189706245271,21.825601798232295,6.459689972628092,1.713570507373397
9,-0.9119506714985074,19.53906608068209,-1.5584001992160208,15.389295853567678,-1.2106331356044626,21.72234584389148,6.342591277267774,1.7183494849213972
10,-0.939746338709478,19.527064155111823,-1.66284362857526,15.28603989922686,-1.2088519230768517,22.03389491944156,6.763109923881009,1.7253898644103478
11,-0.9615668897927592,19.4990637164474,-1.6646248411028708,14.974490823676803,-1.1067834437544588,21.721752106382265,6.770282257165648,1.74636964291194
12,-0.9730569079116618,19.499310403592656,-1.6652185786120588,14.87064113182675,-1.1067834437544588,21.721752106382265,6.8738323652470905,1.755971877135148
13,-0.9845218525841187,19.50122591630345,-1.5607751492528668,14.97389708616759,-1.1067834437544588,21.721752106382265,6.763109923881009,1.7594981806903989
14,-0.9958703478915277,19.4729508607717,-1.4581129324212387,14.765603964958347,-1.1067834437544588,21.721752106382265,6.965014671559754,1.7934245816785939
15,-1.004129653581863,19.43601027497207,-1.4587066699304267,14.661754273108343,-1.2088519230768517,22.03389491944156,7.376373438475281,1.830214294973554
16,-1.0187460497797118,19.33250097994381,-1.4604878824580374,14.350205197558239,-1.2106331356044626,21.72234584389148,7.376373438475295,1.916233956708393
17,-1.011482647029908,19.23025112149357,-1.4622690949856485,14.038656122008181,-1.2106331356044626,21.72234584389148,7.687809076598399,2.0163238381526636
18,-0.9926617109556131,19.06799126635133,-1.468206470077669,13.000159203507929,-1.105595968736083,21.929451490082297,8.936651896250604,2.1646280035084575
19,-0.9645139759492072,18.948670826647714,-1.574431111964566,12.585354173617066,-1.4230824193781622,20.892735784109682,8.30876017520656,2.2986093056031653
20,-0.9423685005659802,18.89277716520197,-1.5738373744553307,12.689203865467082,-1.2159767731872955,20.78769861724128,8.106397563310946,2.383584993723612
21,-0.922125136219638,18.799785838339403,-1.4699876826052798,12.68861012795787,-0.9993713268492332,22.344256519973197,9.667108512991026,2.4605088803537307
22,-0.9244616526552907,18.73972064195477,-1.3649505157369002,12.895715774148737,-1.2070707105492409,22.34544399499162,9.451047004468899,2.503677100775152
23,-0.9249361977999531,18.77322007155616,-0.9489580108275554,12.997190515961906,-1.414176356740108,22.450481161860047,9.464730960000837,2.454151706806156
24,-0.9097492997848768,18.853606780882576,-1.310920402399292,22.346037732500807,-0.427928339049831,13.305770903965955,9.08328681232986,2.413400391927976
