,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,0.459,43.571000000000005,-2.2950000000000004,44.217000000000006,-1.3090000000000002,43.435,1.2584593755858788,1.7654518902904333,1.6066278971040802,0.0,30,23.596
1,0.119,44.523,-2.805,45.509,-0.7310000000000001,43.741,2.725307322119838,1.8743872160745976,3.488161382903275,2.0,30,23.596
2,0.527,43.945,-2.7710000000000004,43.571000000000005,-1.717,43.945,1.1183881258310997,1.9241507682813257,1.2406070489387495,4.0,30,23.596
3,0.561,43.673,-2.7030000000000003,42.007000000000005,0.527,41.73500000000001,3.2414323994185046,2.1146265491003176,5.581776200165653,6.0,30,23.596
4,1.037,44.081,1.207,41.939,1.003,42.245000000000005,0.3677662300973269,2.0108558200811903,4.852566780707658,8.0,30,23.596
5,0.7310000000000001,44.047,0.357,46.257000000000005,-1.0710000000000002,46.665000000000006,1.485142417413226,1.6429511003192625,4.6796049304902105,10.0,30,23.596
6,1.513,43.061,2.329,42.109,0.425,44.217000000000006,2.840577406091937,1.052893055401411,3.567575563940601,12.0,30,23.596
7,1.173,43.061,1.139,41.497,-0.017,41.905,1.2258874336577563,1.1883217492717435,1.7280103267364992,14.0,30,23.596
8,-0.051,42.959,1.649,42.789,-1.955,42.653000000000006,3.606565124879905,1.133413866504934,4.290385532045617,16.0,30,23.596
9,-1.105,42.993,1.887,42.143,-3.0090000000000003,43.197,5.0081665307775065,1.38767283608205,5.297793271517743,18.0,30,23.596
10,-1.751,44.013000000000005,-1.513,44.591,0.119,31.501,13.1913427671333,1.7469867556013452,,20.0,30,23.596
11,-1.377,45.135000000000005,-3.4850000000000003,45.917,-3.791,44.795,1.162978933601121,1.9090704371258929,1.615408534735936,22.0,30,23.596
12,-1.445,45.747,-2.125,44.693000000000005,-1.785,44.42100000000001,0.4354124481454337,2.1301716301731157,13.065923695689015,24.0,30,23.596
13,-1.785,44.897000000000006,-2.567,46.189,-2.805,46.053,0.2741167634421507,2.325687590287413,1.0803686997349058,26.0,30,23.596
14,-1.479,44.217000000000006,-3.791,45.441,-0.8330000000000001,44.659000000000006,3.059622198899727,1.655115802289176,6.330347093408114,28.0,30,23.596
15,-1.479,44.625,-2.567,44.557,0.255,43.197,3.1326161590593893,1.4494385079731555,3.670296602023378,30.0,30,23.596
16,-1.139,44.115,0.085,46.087,-1.037,42.687000000000005,3.58034691056607,1.2760760256787502,4.946698095667473,32.0,30,23.596
17,-1.751,44.183,0.459,44.455000000000005,0.119,31.501,12.958461174074644,1.3619699010255093,,34.0,30,23.596
18,-2.193,45.509,-0.629,44.795,-2.499,46.665000000000006,2.644579361637688,1.05623995819336,3.6966033692085247,36.0,30,23.596
19,-1.649,44.353,1.5470000000000002,41.769000000000005,-1.819,43.231,3.669795634636894,1.7572696766341558,5.683896975128884,38.0,30,23.596
20,-1.989,44.319,-1.853,41.871,-1.819,42.245000000000005,0.3755422745843669,1.535874682792969,0.4429109763024141,40.0,30,23.596
21,-2.329,44.285,,,,,0.3755422745843669,1.2423004093861312,,42.0,30,23.596
22,-2.2270000000000003,44.795,0.153,31.501,-3.349,44.149,13.123867874982588,1.1546519043701216,,44.0,30,23.596
23,-2.057,44.999,,,,,13.123867874982588,1.2080014528981668,,46.0,30,23.596
24,-1.6150000000000002,45.203,0.561,45.169,0.323,45.339000000000006,0.2924790590794493,1.1088121682637668,,48.0,30,23.596
