,com (y),com (x),end_1 (y),end_1 (x),end_2 (y),end_2 (x),ee-distance,gyr_distance,length,time,T,length_ref
0,0.8670000000000001,45.407,-3.587,45.339000000000006,2.669,42.245000000000005,6.979281624923873,2.551787436086064,11.416637781779416,0.0,30,14.212000000000002
1,-0.527,39.865,-0.8330000000000001,42.755,0.493,36.431,6.461520873602438,2.9169064251648016,6.862825939298314,2.0,30,14.212000000000002
2,-0.357,39.797,-0.221,46.155,0.799,35.921,10.284704954445704,2.910802859006913,10.797879599712711,4.0,30,14.212000000000002
3,-0.119,40.103,-0.289,46.86900000000001,0.8330000000000001,35.547000000000004,11.377458767229175,3.1094895436862675,11.953603756327396,6.0,30,14.212000000000002
4,0.187,40.001000000000005,0.663,43.707,0.561,36.363,7.344708299177035,2.473859081719163,10.020813130855643,8.0,30,14.212000000000002
5,0.051,39.933,2.057,46.291,0.7310000000000001,35.853,10.521887663342545,2.99906590565232,11.647990657396482,10.0,30,14.212000000000002
6,-0.017,40.239,0.153,46.019000000000005,0.391,36.159000000000006,9.862871995519358,2.988092660757845,11.470311239156398,12.0,30,14.212000000000002
7,-0.051,40.035,0.017,45.713,0.051,35.785000000000004,9.92805821900738,2.8212238612280105,11.072606926574236,14.0,30,14.212000000000002
8,0.221,39.253,-0.255,46.42700000000001,0.323,35.003,11.43861267811792,3.1840057540107267,12.156914530423206,16.0,30,14.212000000000002
9,0.085,38.964000000000006,-0.425,45.067,0.357,34.527,10.568969864655685,2.799553232744033,11.202839198843137,18.0,30,14.212000000000002
10,-0.255,37.944,-1.037,42.959,0.187,33.711000000000006,9.32864834796553,2.830975178697648,10.932702863865869,20.0,30,14.212000000000002
11,-0.153,36.737,-0.901,42.891000000000005,-0.629,32.555,10.339578327959028,2.675013575990255,11.71925555392631,22.0,30,14.212000000000002
12,-0.051,36.465,-2.1590000000000003,43.129000000000005,-0.119,31.841,11.470856288873993,3.330586977105246,12.372301060565963,24.0,30,14.212000000000002
13,-0.017,36.703,-2.091,42.653000000000006,-0.561,32.759,10.011600071916575,2.9098685232436368,11.259287804540012,26.0,30,14.212000000000002
14,-0.187,36.839000000000006,-1.411,42.891000000000005,-0.119,32.351,10.61889184425569,3.049720723545045,11.746811313100777,28.0,30,14.212000000000002
15,0.153,39.457,0.799,40.817,0.5950000000000001,35.751000000000005,5.07010571881889,1.629911556413537,5.732261747966563,30.0,30,14.212000000000002
16,-0.255,39.049,-0.6970000000000001,40.681,0.357,36.023,4.7757596254418,1.4199222668983933,5.08800537475149,32.0,30,14.212000000000002
17,-0.255,39.457,-3.2470000000000003,42.925,-0.493,36.227,7.242079811766783,1.5498816353091804,,34.0,30,14.212000000000002
18,-0.357,38.947,0.017,38.573,-0.425,35.105000000000004,3.4960532032564955,1.853069452712024,10.501894681465828,36.0,30,14.212000000000002
19,-0.187,38.437000000000005,0.017,39.661,0.8330000000000001,35.445,4.294241725846369,1.8961722438049424,8.922829546456983,38.0,30,14.212000000000002
20,-0.323,37.383,-0.5950000000000001,42.007000000000005,-0.255,33.439,8.574743378084268,2.850597431043681,8.917737908924483,40.0,30,14.212000000000002
21,-0.391,37.281000000000006,0.901,42.041,-0.289,32.997,9.121953518846718,3.0585519101142085,11.654773430591373,42.0,30,14.212000000000002
